# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.31231838447717747, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-05,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 719.6856730011514]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -13.819 -13.769 -13.844 -14.037 -14.179 -14.318 -13.958 -14.059 -14.182 -14.324 -14.464 -14.613 -14.054 -14.227 -14.399 -14.519 -14.63 -14.291 -14.433 -14.553 -14.652 -14.82 -14.842 -15.011 -15.202
0.0102 -13.726 -13.677 -13.752 -13.945 -14.087 -14.226 -13.865 -13.967 -14.089 -14.231 -14.372 -14.52 -13.962 -14.135 -14.306 -14.427 -14.538 -14.198 -14.341 -14.461 -14.56 -14.728 -14.75 -14.919 -15.109
0.0105 -13.634 -13.584 -13.659 -13.852 -13.995 -14.134 -13.773 -13.875 -13.997 -14.139 -14.279 -14.428 -13.87 -14.042 -14.214 -14.335 -14.445 -14.106 -14.248 -14.368 -14.467 -14.636 -14.657 -14.827 -15.017
0.0107 -13.541 -13.492 -13.567 -13.76 -13.902 -14.041 -13.681 -13.782 -13.905 -14.047 -14.187 -14.336 -13.777 -13.95 -14.122 -14.242 -14.353 -14.014 -14.156 -14.276 -14.375 -14.543 -14.565 -14.734 -14.925
0.011 -13.449 -13.4 -13.475 -13.667 -13.81 -13.949 -13.588 -13.69 -13.812 -13.954 -14.095 -14.243 -13.685 -13.857 -14.029 -14.15 -14.261 -13.921 -14.064 -14.184 -14.283 -14.451 -14.473 -14.642 -14.832
0.0113 -13.357 -13.307 -13.382 -13.575 -13.718 -13.857 -13.496 -13.597 -13.72 -13.862 -14.002 -14.151 -13.592 -13.765 -13.937 -14.058 -14.168 -13.829 -13.971 -14.091 -14.19 -14.358 -14.38 -14.55 -14.74
0.0115 -13.264 -13.215 -13.29 -13.483 -13.625 -13.764 -13.403 -13.505 -13.628 -13.769 -13.91 -14.058 -13.5 -13.673 -13.845 -13.965 -14.076 -13.736 -13.879 -13.999 -14.098 -14.266 -14.288 -14.457 -14.647
0.0118 -13.172 -13.123 -13.197 -13.39 -13.533 -13.672 -13.311 -13.413 -13.535 -13.677 -13.818 -13.966 -13.408 -13.58 -13.752 -13.873 -13.983 -13.644 -13.787 -13.906 -14.005 -14.174 -14.195 -14.365 -14.555
0.0121 -13.08 -13.03 -13.105 -13.298 -13.44 -13.58 -13.219 -13.32 -13.443 -13.585 -13.725 -13.874 -13.315 -13.488 -13.66 -13.78 -13.891 -13.552 -13.694 -13.814 -13.913 -14.081 -14.103 -14.272 -14.463
0.0124 -12.987 -12.938 -13.013 -13.206 -13.348 -13.487 -13.126 -13.228 -13.35 -13.492 -13.633 -13.781 -13.223 -13.396 -13.567 -13.688 -13.799 -13.459 -13.602 -13.722 -13.821 -13.989 -14.011 -14.18 -14.37
0.0127 -12.895 -12.845 -12.92 -13.113 -13.256 -13.395 -13.034 -13.136 -13.258 -13.4 -13.54 -13.689 -13.131 -13.303 -13.475 -13.596 -13.706 -13.367 -13.509 -13.629 -13.728 -13.897 -13.918 -14.088 -14.278
