# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 10.0, type = rprocess, mass = 0.0012301715156502338, velocity = 0.48433333333333334, theta_obs = 0.0, tfloor = 1000.0]
# schema: astropy-2.0
time PS1_g PS1_i PS1_r PS1_w PS1_y PS1_z swift_uvot_B swift_uvot_U swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_uvw2 swift_uvot_V johnson_B johnson_I johnson_R johnson_U johnson_V sdss_g sdss_i sdss_r sdss_u sdss_z ATLAS_c ATLAS_o ukirt_H ukirt_J ukirt_K Clear
0.06012024048096192 -11.225698202553609 -11.461388383095521 -11.432019007294976 -11.374176035640371 -11.340134926355727 -11.405908926316659 -10.957944309607328 -11.565042922505064 -10.332476130971017 -10.843585765803816 -9.818591643949034 -11.361746558153271 -10.983113840864544 -11.879239260648628 -11.654956045942654 -11.423044406409907 -11.38193908117321 -11.188318416089302 -11.470212650065221 -11.433768700978373 -10.63676268477634 -11.392998253097328 -11.313454701303609 -11.460267888510796 -10.74899899506512 -11.12045883681766 -10.347558480635788 -11.357834454398965
0.12024048096192384 -11.35056944542244 -12.040011830497033 -11.836722113594309 -11.745350392010216 -12.08513452836728 -12.087169334761434 -10.936784019134908 -11.171124735475804 -8.997951697298316 -9.953503874119018 -8.493909124445182 -11.628946801152146 -10.976245486961268 -12.505403393590655 -12.10471906968084 -11.097660035873435 -11.660995435293271 -11.273465725694685 -12.044344504060671 -11.836627752425404 -10.289375119005513 -12.090795170940982 -11.551067121998724 -11.940676060312185 -11.715223792819403 -11.986372814270004 -11.38041690271791 -11.784295797777542
0.18036072144288576 -11.22241049216628 -12.25268941454905 -11.916831351397335 -11.820148390471132 -12.426881430392935 -12.379136092792322 -10.696430880328204 -10.655159357906339 -7.80862277116752 -9.137782545745612 -7.445494282735105 -11.602560640189054 -10.749192888614555 -12.755166582551205 -12.221423474183954 -10.630669403780779 -11.645466633826727 -11.115480775910989 -12.253540230196496 -11.914559492572216 -9.804560285345065 -12.396111634767593 -11.513975884244942 -12.082175060248659 -12.230768816861682 -12.423236037218002 -11.948083798377363 -11.909085439190434
0.24048096192384769 -11.010682996420798 -12.325876158162394 -11.878138045088367 -11.789137726838899 -12.610510663323726 -12.519924506907945 -10.389169820358088 -10.118985640774945 -6.725626728421601 -8.402898170011106 -6.575656179475139 -11.472764560536774 -10.454891343418694 -12.860225327709138 -12.215271386251267 -10.134157550455438 -11.526108159790931 -10.878780103593524 -12.323752471881235 -11.87350676901751 -9.292250490152263 -12.548702914092491 -11.382618924327552 -12.097840352753852 -12.565057659272652 -12.689311451915744 -12.3275768854978 -11.925003134258034
0.3006012024048096 -10.753386136667142 -12.32170950111163 -11.773897463257388 -11.700303002227876 -12.706240403065738 -12.576712057178252 -10.045614873585748 -9.572521152173206 -5.7035467809629585 -7.723463260698953 -5.817472164307475 -11.286008630061819 -10.12435665331552 -12.885002429055962 -12.141516010901896 -9.622128580336781 -11.349715760263022 -10.599238999893252 -12.316900220619384 -11.766750667946972 -8.765476367301535 -12.616477556111168 -11.199958185569123 -12.044232731302955 -12.798733180354274 -12.860485640379869 -12.602743598989912 -11.881490669102597
0.3607214428857715 -10.458548229902487 -12.262339684085273 -11.62096124579083 -11.568417014044936 -12.741147559196673 -12.574705794809855 -9.669356494557945 -9.007538034039335 -4.703858676681299 -7.074150437576847 -5.124429749167824 -11.054992215124273 -9.761556718509844 -12.853055120131486 -12.018329244746255 -9.088603963030952 -11.1292995360351 -10.283646969330782 -12.255000601239026 -11.611116430145252 -8.217624236154943 -12.625118106790154 -10.977243567950001 -11.940371932959195 -12.965315209359412 -12.967349754268794 -12.809068639639632 -11.794606108598025
0.42084168336673344 -10.112964553872441 -12.148132476696087 -11.41444201666097 -11.388425324533387 -12.720715863173844 -12.517407873040192 -9.242664398352407 -8.39518548625108 -3.671179762594046 -6.416960496110473 -4.446250358420713 -10.770516578066129 -9.349416122023126 -12.766234368988265 -11.842401779058076 -8.506700240820308 -10.856175687129388 -9.917603801285786 -12.138281933585606 -11.401607753584067 -7.621062523571407 -12.578683494552632 -10.705009127031477 -11.783922357188725 -13.077281390685956 -13.019204030143959 -12.961162920103513 -11.661310976940555
0.48096192384769537 -9.729346547144573 -11.992882992208553 -11.167781686191667 -11.173196508573167 -12.659008817296069 -12.418785129620584 -8.777940987426238 -7.746836447454637 -2.614433832746797 -5.760862246408607 -3.785057138871618 -10.445725062072182 -8.900400087312516 -12.638419142780084 -11.627305309986042 -7.888017675997922 -10.543530842262586 -9.51372414855026 -11.980532421695536 -11.151666938668718 -6.98734798354252 -12.491173610595627 -10.396132001632843 -11.588462562207003 -13.149021211570096 -13.030285243338023 -13.073538969305536 -11.494409604977616
0.5410821643286573 -9.348043977294846 -11.82681448681576 -10.915336592709721 -10.954779383286155 -12.581901206638797 -12.306445562699206 -8.319270385036674 -7.11464350370548 -1.6032119827008655 -5.152892993656035 -3.1817294300296903 -10.118573516938955 -8.457801590463315 -12.498554483620527 -11.405895996128745 -7.283485378865048 -10.22871338157852 -9.113262201018273 -11.812091506150146 -10.895829906409737 -6.368136666539357 -12.389663484530598 -10.087334912711228 -11.385876530712107 -13.200053045909888 -13.023005123955416 -13.163782747281816 -11.323436015386168
0.6012024048096192 -8.951087093608798 -11.640503599253424 -10.644320039614303 -10.7208810160461 -12.483322853150085 -12.17300868827758 -7.845757371359233 -6.470798625263168 -0.5940420220112257 -4.55995683911631 -2.598539295705574 -9.773451973706095 -8.001246413632263 -12.338198878312376 -11.16649949177723 -6.666475002522063 -9.89652150851528 -8.697495823789847 -11.623446316221884 -10.621212359854741 -5.736283407597398 -12.267159925811999 -9.763204040820952 -11.165142583218106 -13.228963703979398 -12.993839107277816 -13.231899039249695 -11.137634100524885
