# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: Clear, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [M=-19.714285714285715, dM=1.7126240426614048]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z Clear johnson_B johnson_V johnson_R johnson_I ukirt_J ukirt_H ukirt_K
0.0 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715 -19.714285714285715
0.07537688442211055 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498 -19.585193449763498
0.1507537688442211 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284 -19.456101185241284
0.22613065326633164 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067 -19.327008920719067
0.3015075376884422 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685 -19.19791665619685
0.37688442211055273 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463 -19.06882439167463
0.4522613065326633 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418 -18.939732127152418
0.5276381909547738 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302 -18.8106398626302
0.6030150753768844 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983 -18.681547598107983
0.6783919597989949 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577 -18.55245533358577
0.7537688442211055 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355 -18.42336306906355
0.829145728643216 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334 -18.294270804541334
