# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 6.029923955985726e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.01584893192461114,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.013894954943731374]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 -0.565 -0.516 -0.591 -0.784 -0.926 -1.065 -0.704 -0.806 -0.928 -1.07 -1.211 -1.359 -0.801 -0.974 -1.145 -1.266 -1.377 -1.037 -1.18 -1.3 -1.399 -1.567 -1.143 -1.048 -1.201 -1.589 -1.758 -1.948 -1.233
0.0102 -0.566 -0.516 -0.591 -0.784 -0.926 -1.065 -0.705 -0.806 -0.929 -1.071 -1.211 -1.36 -0.801 -0.974 -1.146 -1.266 -1.377 -1.038 -1.18 -1.3 -1.399 -1.567 -1.143 -1.048 -1.201 -1.589 -1.758 -1.949 -1.234
0.0105 -0.566 -0.516 -0.591 -0.784 -0.927 -1.066 -0.705 -0.807 -0.929 -1.071 -1.211 -1.36 -0.802 -0.974 -1.146 -1.267 -1.377 -1.038 -1.18 -1.3 -1.399 -1.568 -1.144 -1.048 -1.201 -1.589 -1.759 -1.949 -1.234
0.0107 -0.566 -0.517 -0.591 -0.784 -0.927 -1.066 -0.705 -0.807 -0.929 -1.071 -1.212 -1.36 -0.802 -0.974 -1.146 -1.267 -1.378 -1.038 -1.181 -1.301 -1.4 -1.568 -1.144 -1.049 -1.202 -1.59 -1.759 -1.949 -1.234
0.011 -0.566 -0.517 -0.592 -0.785 -0.927 -1.066 -0.705 -0.807 -0.93 -1.071 -1.212 -1.36 -0.802 -0.975 -1.147 -1.267 -1.378 -1.038 -1.181 -1.301 -1.4 -1.568 -1.144 -1.049 -1.202 -1.59 -1.759 -1.949 -1.234
0.0113 -0.567 -0.517 -0.592 -0.785 -0.927 -1.067 -0.706 -0.807 -0.93 -1.072 -1.212 -1.361 -0.802 -0.975 -1.147 -1.267 -1.378 -1.039 -1.181 -1.301 -1.4 -1.568 -1.145 -1.049 -1.202 -1.59 -1.759 -1.95 -1.235
0.0115 -0.567 -0.517 -0.592 -0.785 -0.928 -1.067 -0.706 -0.808 -0.93 -1.072 -1.212 -1.361 -0.803 -0.975 -1.147 -1.268 -1.378 -1.039 -1.182 -1.301 -1.4 -1.569 -1.145 -1.05 -1.202 -1.59 -1.76 -1.95 -1.235
0.0118 -0.567 -0.518 -0.593 -0.786 -0.928 -1.067 -0.706 -0.808 -0.93 -1.072 -1.213 -1.361 -0.803 -0.976 -1.147 -1.268 -1.379 -1.039 -1.182 -1.302 -1.401 -1.569 -1.145 -1.05 -1.203 -1.591 -1.76 -1.95 -1.235
0.0121 -0.568 -0.518 -0.593 -0.786 -0.928 -1.067 -0.707 -0.808 -0.931 -1.073 -1.213 -1.362 -0.803 -0.976 -1.148 -1.268 -1.379 -1.04 -1.182 -1.302 -1.401 -1.569 -1.145 -1.05 -1.203 -1.591 -1.76 -1.951 -1.236
0.0124 -0.558 -0.508 -0.583 -0.776 -0.918 -1.057 -0.697 -0.798 -0.921 -1.063 -1.203 -1.352 -0.793 -0.966 -1.138 -1.258 -1.369 -1.03 -1.172 -1.292 -1.391 -1.559 -1.135 -1.04 -1.193 -1.581 -1.75 -1.941 -1.226
0.0127 -0.545 -0.496 -0.571 -0.764 -0.906 -1.045 -0.685 -0.786 -0.909 -1.051 -1.191 -1.34 -0.781 -0.954 -1.126 -1.246 -1.357 -1.018 -1.16 -1.28 -1.379 -1.547 -1.123 -1.028 -1.181 -1.569 -1.738 -1.929 -1.214
0.013 -0.533 -0.484 -0.559 -0.752 -0.894 -1.033 -0.672 -0.774 -0.897 -1.038 -1.179 -1.327 -0.769 -0.942 -1.114 -1.234 -1.345 -1.005 -1.148 -1.268 -1.367 -1.535 -1.111 -1.016 -1.169 -1.557 -1.726 -1.916 -1.201
0.0133 -0.521 -0.472 -0.547 -0.74 -0.882 -1.021 -0.66 -0.762 -0.884 -1.026 -1.167 -1.315 -0.757 -0.93 -1.101 -1.222 -1.333 -0.993 -1.136 -1.256 -1.355 -1.523 -1.099 -1.004 -1.157 -1.545 -1.714 -1.904 -1.189
0.0136 -0.509 -0.46 -0.535 -0.728 -0.87 -1.009 -0.648 -0.75 -0.872 -1.014 -1.155 -1.303 -0.745 -0.918 -1.089 -1.21 -1.321 -0.981 -1.124 -1.244 -1.343 -1.511 -1.087 -0.992 -1.145 -1.533 -1.702 -1.892 -1.177
