# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: Clear, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [M=-14.020408163265307, dM=0.10496361336732253]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z Clear johnson_B johnson_V johnson_R johnson_I ukirt_J ukirt_H ukirt_K
0.0 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307 -14.020408163265307
0.07537688442211055 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992 -14.012496333111992
0.1507537688442211 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675 -14.004584502958675
0.22613065326633164 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536 -13.99667267280536
0.3015075376884422 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043 -13.988760842652043
0.37688442211055273 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728 -13.980849012498728
0.4522613065326633 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412 -13.972937182345412
0.5276381909547738 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097 -13.965025352192097
0.6030150753768844 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878 -13.95711352203878
0.6783919597989949 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465 -13.949201691885465
0.7537688442211055 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215 -13.94128986173215
0.829145728643216 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833 -13.933378031578833
0.9045226130653266 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518 -13.925466201425518
0.9798994974874371 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201 -13.917554371272201
1.0552763819095476 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886 -13.909642541118886
1.1306532663316582 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557 -13.90173071096557
1.2060301507537687 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255 -13.893818880812255
1.2814070351758793 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938 -13.885907050658938
1.3567839195979898 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623 -13.877995220505623
