# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.24068965517241378, mej = 0.058653062403363466, Ye = 0.1, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -10.975454 -12.553468 -13.363444 -13.755591 -13.926688 -13.999001 -14.034514 -13.880900 -13.621228 -11.178510 -12.143259 -13.047264 -13.447353 -13.940325 -13.391463
0.250000 -10.737314 -12.501404 -13.428483 -13.894065 -14.109126 -14.208434 -14.296874 -14.187544 -13.955106 -10.962687 -12.039367 -13.063294 -13.526532 -14.127139 -13.461157
0.300000 -10.402209 -12.354694 -13.400622 -13.941005 -14.201004 -14.327975 -14.470807 -14.407120 -14.202773 -10.650166 -11.840151 -12.985645 -13.513052 -14.223498 -13.438030
0.350000 -10.026374 -12.162089 -13.323816 -13.937301 -14.241352 -14.395504 -14.591938 -14.573378 -14.396836 -10.296288 -11.596458 -12.860292 -13.450284 -14.268244 -13.365844
0.400000 -9.631712 -11.944027 -13.217506 -13.901706 -14.248484 -14.429057 -14.677739 -14.703313 -14.554004 -9.922782 -11.329143 -12.707105 -13.357539 -14.279649 -13.263998
0.450000 -9.228589 -11.710903 -13.092052 -13.844513 -14.232629 -14.438811 -14.738272 -14.806881 -14.684174 -9.540023 -11.048598 -12.536466 -13.245168 -14.267933 -13.142849
0.500000 -8.822457 -11.468606 -12.953591 -13.771980 -14.200094 -14.431098 -14.779896 -14.890458 -14.793731 -9.153514 -10.760594 -12.354416 -13.119335 -14.239407 -13.008543
0.550000 -8.416346 -11.220707 -12.806009 -13.688166 -14.155030 -14.410116 -14.806889 -14.958375 -14.887044 -8.766351 -10.468553 -12.164712 -12.983960 -14.198230 -12.864977
0.600000 -8.103639 -11.027967 -12.689361 -13.619926 -14.116242 -14.389652 -14.822998 -15.005766 -14.953884 -8.468011 -10.242340 -12.016108 -12.876575 -14.162399 -12.751376
0.650000 -7.901254 -10.903199 -12.613830 -13.575735 -14.091133 -14.376425 -14.833513 -15.036629 -14.997416 -8.274922 -10.095914 -11.919897 -12.807039 -14.139206 -12.677817
0.700000 -7.617286 -10.724314 -12.501617 -13.505977 -14.047240 -14.348648 -14.837976 -15.068771 -15.046812 -8.003539 -9.887709 -11.779680 -12.702946 -14.097912 -12.568276
0.750000 -7.446701 -10.616947 -12.434364 -13.464275 -14.021114 -14.332232 -14.841006 -15.088521 -15.076999 -7.840524 -9.762701 -11.695576 -12.640579 -14.073352 -12.502630
0.800000 -7.187709 -10.451232 -12.327841 -13.395466 -13.975306 -14.300770 -14.838297 -15.110574 -15.114524 -7.592703 -9.570958 -11.564188 -12.541267 -14.029856 -12.398479
0.850000 -7.046113 -10.360684 -12.269688 -13.357960 -13.950396 -14.283721 -14.837013 -15.122885 -15.135340 -7.457220 -9.466166 -11.492426 -12.487062 -14.006213 -12.341625
0.900000 -6.809955 -10.207774 -12.169613 -13.291562 -13.904553 -14.250709 -14.829755 -15.137862 -15.164241 -7.231031 -9.290025 -11.370154 -12.393424 -13.962438 -12.243667
0.950000 -6.583066 -10.060010 -12.072068 -13.226036 -13.858575 -14.216940 -14.820511 -15.149822 -15.189496 -7.013618 -9.120182 -11.251511 -12.302000 -13.918427 -12.148135
1.000000 -6.478962 -9.992047 -12.027046 -13.195641 -13.837113 -14.201058 -14.815847 -15.154865 -15.200631 -6.913841 -9.042134 -11.196851 -12.259773 -13.897865 -12.104032
1.050000 -6.271869 -9.856012 -11.936114 -13.133472 -13.792514 -14.167438 -14.804304 -15.162448 -15.220227 -6.715258 -8.886270 -11.086969 -12.174338 -13.855034 -12.014908
1.100000 -6.072812 -9.724667 -11.847749 -13.072521 -13.748313 -14.133707 -14.791640 -15.168056 -15.237322 -6.524310 -8.736031 -10.980546 -12.091212 -13.812519 -11.928267
1.150000 -5.881458 -9.597877 -11.761943 -13.012859 -13.704628 -14.100011 -14.778058 -15.171937 -15.252196 -6.340687 -8.591224 -10.877520 -12.010402 -13.770443 -11.844104
1.200000 -5.697488 -9.475505 -11.678674 -12.954535 -13.661552 -14.066473 -14.763730 -15.174307 -15.265085 -6.164093 -8.451663 -10.777821 -11.931899 -13.728903 -11.762402
1.250000 -5.520603 -9.357416 -11.597908 -12.897583 -13.619160 -14.033187 -14.748800 -15.175347 -15.276195 -5.994249 -8.317167 -10.681373 -11.855683 -13.687977 -11.683134
1.300000 -5.350520 -9.243476 -11.519609 -12.842024 -13.577507 -14.000235 -14.733392 -15.175215 -15.285706 -5.830890 -8.187560 -10.588098 -11.781728 -13.647725 -11.606263
1.350000 -5.186973 -9.133555 -11.443732 -12.787870 -13.536639 -13.967682 -14.717609 -15.174049 -15.293774 -5.673765 -8.062675 -10.497917 -11.710001 -13.608196 -11.531751
1.400000 -4.899425 -8.940607 -11.310838 -12.693302 -13.465515 -13.911232 -14.690777 -15.173058 -15.309126 -5.397545 -7.843328 -10.339789 -11.584430 -13.539434 -11.401266
1.450000 -4.746556 -8.837124 -11.238707 -12.641181 -13.425635 -13.879018 -14.674039 -15.169838 -15.314465 -5.250590 -7.726064 -10.254484 -11.516121 -13.500788 -11.330392
1.500000 -4.599585 -8.737349 -11.168896 -12.590493 -13.386648 -13.847358 -14.657180 -15.165915 -15.318738 -5.109271 -7.613119 -10.172082 -11.449963 -13.462981 -11.261782
1.550000 -4.458298 -8.641169 -11.101351 -12.541226 -13.348566 -13.816280 -14.640255 -15.161368 -15.322040 -4.973385 -7.504351 -10.092505 -11.385909 -13.426026 -11.195386
1.600000 -4.184493 -8.455827 -10.972173 -12.447896 -13.277176 -13.758633 -14.610387 -15.155817 -15.331924 -4.710174 -7.294324 -9.939727 -11.263578 -13.356847 -11.068460
1.650000 -4.052583 -8.365473 -10.908200 -12.400764 -13.240352 -13.728267 -14.593079 -15.149950 -15.333326 -4.583241 -7.192373 -9.864669 -11.202823 -13.321062 -11.005545
1.700000 -3.925844 -8.278439 -10.846374 -12.355030 -13.204468 -13.698554 -14.575849 -15.143663 -15.333996 -4.461256 -7.094259 -9.792250 -11.144070 -13.286171 -10.944731
1.750000 -3.660538 -8.097856 -10.719580 -12.262573 -13.133031 -13.640290 -14.544236 -15.135433 -15.340645 -4.206096 -6.890034 -9.642853 -11.023834 -13.216854 -10.820093
1.800000 -3.542397 -8.016259 -10.661184 -12.218988 -13.098515 -13.611457 -14.526905 -15.128202 -15.339845 -4.092331 -6.798240 -9.574708 -10.968267 -13.183252 -10.762628
1.850000 -3.428984 -7.937737 -10.604813 -12.176759 -13.064944 -13.583314 -14.509748 -15.120694 -15.338487 -3.983096 -6.709980 -9.509029 -10.914597 -13.150555 -10.707145
1.900000 -3.171461 -7.761628 -10.480393 -12.085338 -12.993730 -13.524766 -14.476846 -15.110337 -15.342509 -3.735323 -6.511153 -9.362889 -10.796480 -13.081378 -10.584798
1.950000 -3.065977 -7.688191 -10.427302 -12.045237 -12.961583 -13.497605 -14.459786 -15.102161 -15.340003 -3.633676 -6.428773 -9.301248 -10.745869 -13.050033 -10.532523
2.000000 -2.964834 -7.617605 -10.376117 -12.006438 -12.930370 -13.471147 -14.442962 -15.093813 -15.337068 -3.536193 -6.349660 -9.241911 -10.697050 -13.019585 -10.482116
2.050000 -2.714488 -7.445714 -10.254035 -11.916159 -12.859567 -13.412556 -14.409113 -15.081751 -15.338929 -3.295242 -6.155876 -9.098899 -10.581042 -12.950746 -10.362032
2.100000 -2.620694 -7.379896 -10.205980 -11.879444 -12.829798 -13.387143 -14.392527 -15.072941 -15.335093 -3.204798 -6.082251 -9.043379 -10.535153 -12.921679 -10.314689
2.150000 -2.373978 -7.210046 -10.084932 -11.789556 -12.758995 -13.328308 -14.357953 -15.059753 -15.335592 -2.967286 -5.890951 -8.901824 -10.420056 -12.852800 -10.195598
2.200000 -2.287212 -7.148823 -10.039924 -11.754903 -12.730683 -13.303974 -14.341683 -15.050596 -15.330991 -2.883579 -5.822600 -8.850002 -10.377026 -12.825129 -10.151241
2.250000 -2.043953 -6.980944 -9.919906 -11.665443 -12.659942 -13.244973 -14.306490 -15.036411 -15.330272 -2.649347 -5.633686 -8.709872 -10.262843 -12.756276 -10.033142
