# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.11103448275862068, mej = 0.2121769878034849, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -14.761852 -15.215372 -15.330294 -15.294571 -15.212949 -15.131338 -14.867371 -14.464317 -14.050717 -14.829245 -15.116526 -15.303330 -15.331280 -15.201574 -15.330983
0.250000 -14.866618 -15.373295 -15.520325 -15.504014 -15.433738 -15.359003 -15.108375 -14.716453 -14.309779 -14.940483 -15.259857 -15.480085 -15.525095 -15.423482 -15.522263
0.300000 -14.913582 -15.466109 -15.640910 -15.641415 -15.580974 -15.512201 -15.273137 -14.890859 -14.490177 -14.993023 -15.340071 -15.589179 -15.648955 -15.571688 -15.643928
0.350000 -14.937044 -15.526273 -15.723354 -15.737369 -15.684835 -15.620856 -15.391089 -15.016560 -14.620689 -15.020943 -15.390140 -15.662400 -15.734030 -15.676329 -15.727240
0.400000 -14.915749 -15.562195 -15.794093 -15.829257 -15.789109 -15.732641 -15.517443 -15.155051 -14.766705 -15.006591 -15.410308 -15.718717 -15.808887 -15.781825 -15.799337
0.450000 -14.904813 -15.587333 -15.841236 -15.889787 -15.857486 -15.805778 -15.599813 -15.245109 -14.861527 -15.000028 -15.425504 -15.756739 -15.858634 -15.850976 -15.847339
0.500000 -14.871302 -15.599151 -15.880759 -15.946189 -15.923790 -15.878091 -15.683782 -15.338779 -14.961203 -14.972007 -15.424819 -15.784773 -15.901440 -15.918258 -15.887944
0.550000 -14.835504 -15.603896 -15.910335 -15.990916 -15.977412 -15.937112 -15.753279 -15.416993 -15.044811 -14.941116 -15.418372 -15.804046 -15.933960 -15.972758 -15.918491
0.600000 -14.799090 -15.603728 -15.932406 -16.026575 -16.021055 -15.985603 -15.811177 -15.482718 -15.115374 -14.909085 -15.408192 -15.816885 -15.958672 -16.017189 -15.941433
0.650000 -14.763132 -15.600144 -15.948717 -16.055057 -16.056692 -16.025586 -15.859596 -15.538154 -15.175146 -14.877039 -15.395661 -15.824935 -15.977347 -16.053533 -15.958523
0.700000 -14.702031 -15.584929 -15.961746 -16.085388 -16.097203 -16.072284 -15.918305 -15.606852 -15.250013 -14.821481 -15.367756 -15.826228 -15.993735 -16.095051 -15.972660
0.750000 -14.667873 -15.576720 -15.969534 -16.102987 -16.120580 -16.099173 -15.952014 -15.646233 -15.292895 -14.790454 -15.352366 -15.827366 -16.003427 -16.118999 -15.981075
0.800000 -14.606973 -15.556516 -15.974451 -16.123330 -16.150014 -16.134134 -15.997712 -15.700861 -15.353032 -14.734464 -15.320896 -15.821837 -16.011337 -16.149331 -15.986979
0.850000 -14.546062 -15.534202 -15.976001 -16.139553 -16.174891 -16.164277 -16.038084 -15.749741 -15.407159 -14.678207 -15.287891 -15.813460 -16.015732 -16.175064 -15.989466
0.900000 -14.516945 -15.523308 -15.976385 -16.146879 -16.186313 -16.178192 -16.056844 -15.772531 -15.432433 -14.651287 -15.271948 -15.809150 -16.017462 -16.186892 -15.990294
0.950000 -14.458192 -15.499046 -15.973490 -16.157146 -16.204353 -16.200963 -16.088814 -15.812150 -15.476768 -14.596690 -15.238125 -15.797361 -16.017118 -16.205701 -15.988239
1.000000 -14.400138 -15.473803 -15.968597 -16.164804 -16.219427 -16.220554 -16.117187 -15.847830 -15.516949 -14.542588 -15.203784 -15.783993 -16.014656 -16.221509 -15.984148
1.050000 -14.342933 -15.447833 -15.962022 -16.170202 -16.231905 -16.237346 -16.142370 -15.879993 -15.553412 -14.489144 -15.169150 -15.769339 -16.010400 -16.234688 -15.978337
1.100000 -14.286693 -15.421347 -15.954029 -16.173636 -16.242101 -16.251664 -16.164708 -15.909003 -15.586532 -14.436485 -15.134407 -15.753640 -16.004618 -16.245554 -15.971072
1.150000 -14.231505 -15.394516 -15.944838 -16.175356 -16.250283 -16.263784 -16.184496 -15.935172 -15.616629 -14.384709 -15.099705 -15.737097 -15.997539 -16.254375 -15.962577
1.200000 -14.177436 -15.367483 -15.934639 -16.175578 -16.256678 -16.273946 -16.201990 -15.958768 -15.643982 -14.333892 -15.065165 -15.719879 -15.989356 -16.261382 -15.953042
1.250000 -14.124533 -15.340367 -15.923590 -16.174484 -16.261486 -16.282354 -16.217412 -15.980028 -15.668835 -14.284091 -15.030888 -15.702129 -15.980233 -16.266775 -15.942628
1.300000 -14.032739 -15.293916 -15.905421 -16.173855 -16.271264 -16.298485 -16.245921 -16.018844 -15.713993 -14.197748 -14.971840 -15.672162 -15.965455 -16.277585 -15.925576
1.350000 -13.981400 -15.266281 -15.892584 -16.170206 -16.273070 -16.303622 -16.257553 -16.035884 -15.734361 -14.149259 -14.937618 -15.653149 -15.954393 -16.279931 -15.913324
1.400000 -13.931342 -15.238842 -15.879275 -16.165676 -16.273755 -16.307493 -16.267635 -16.051142 -15.752801 -14.101919 -14.903893 -15.633943 -15.942781 -16.281133 -15.900574
1.450000 -13.882570 -15.211657 -15.865581 -16.160369 -16.273433 -16.310218 -16.276302 -16.064759 -15.769463 -14.055741 -14.870707 -15.614617 -15.930708 -16.281306 -15.887414
1.500000 -13.835085 -15.184771 -15.851577 -16.154378 -16.272207 -16.311904 -16.283670 -16.076862 -15.784479 -14.010730 -14.838093 -15.595234 -15.918251 -16.280553 -15.873920
1.550000 -13.744051 -15.135394 -15.828270 -16.147300 -16.274785 -16.320387 -16.303680 -16.106480 -15.820007 -13.924700 -14.777132 -15.561039 -15.898077 -16.284089 -15.851644
1.600000 -13.698433 -15.108712 -15.813446 -16.139865 -16.271749 -16.320043 -16.308591 -16.115773 -15.831994 -13.881356 -14.745183 -15.541261 -15.884680 -16.281490 -15.837290
1.650000 -13.654110 -15.082452 -15.798501 -16.131974 -16.268060 -16.318925 -16.312495 -16.123865 -15.842662 -13.839202 -14.713898 -15.521589 -15.871096 -16.278219 -15.822794
1.700000 -13.563439 -15.031744 -15.772846 -16.121947 -16.267348 -16.323914 -16.328626 -16.149292 -15.873805 -13.753329 -14.652071 -15.485464 -15.848456 -16.278431 -15.798131
1.750000 -13.521058 -15.005941 -15.757441 -16.113034 -16.262306 -16.321244 -16.330591 -16.155124 -15.882015 -13.712937 -14.621655 -15.465713 -15.834304 -16.273775 -15.783139
1.800000 -13.430298 -14.954251 -15.730271 -16.101181 -16.259593 -16.324130 -16.344427 -16.178103 -15.910615 -13.626867 -14.559092 -15.428292 -15.810087 -16.271970 -15.756942
1.850000 -13.389893 -14.929037 -15.714595 -16.091469 -16.253441 -16.320160 -16.344726 -16.181966 -15.916670 -13.588284 -14.529649 -15.408628 -15.795561 -16.266172 -15.741645
1.900000 -13.350746 -14.904352 -15.698993 -16.081547 -16.246911 -16.315709 -16.344344 -16.184982 -15.921776 -13.550873 -14.500938 -15.389227 -15.781054 -16.259979 -15.726403
1.950000 -13.260737 -14.852016 -15.670329 -16.067695 -16.241910 -16.316136 -16.355395 -16.204911 -15.947163 -13.465385 -14.438114 -15.350662 -15.755244 -16.255858 -15.698679
2.000000 -13.223560 -14.828045 -15.654660 -16.057223 -16.234546 -16.310677 -16.353669 -16.206305 -15.950476 -13.429792 -14.410466 -15.331520 -15.740576 -16.248803 -15.683339
2.050000 -13.133677 -14.775100 -15.624944 -16.042059 -16.228086 -16.309559 -16.363014 -16.224399 -15.973950 -13.344340 -14.347234 -15.292085 -15.713663 -16.243209 -15.654546
2.100000 -13.098467 -14.751912 -15.609319 -16.031175 -16.220038 -16.303253 -16.360121 -16.224360 -15.975666 -13.310572 -14.320697 -15.273295 -15.698951 -16.235444 -15.639222
2.150000 -13.008771 -14.698467 -15.578689 -16.014853 -16.212283 -16.300757 -16.367937 -16.240805 -15.997417 -13.225223 -14.257156 -15.233117 -15.671077 -16.228541 -15.609500
2.200000 -12.975515 -14.676114 -15.563200 -16.003671 -16.203680 -16.293738 -16.364026 -16.239494 -15.997706 -13.193275 -14.231765 -15.214755 -15.656416 -16.220194 -15.594283
2.250000 -12.886055 -14.622263 -15.531775 -15.986323 -16.194768 -16.290009 -16.370466 -16.254449 -16.017898 -13.108085 -14.167994 -15.173942 -15.627701 -16.212122 -15.563750
