# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.30551724137931036, mej = 0.058653062403363466, Ye = 0.1, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -11.239240 -12.749396 -13.516755 -13.882254 -14.037436 -14.099994 -14.116419 -13.946862 -13.677387 -11.434153 -12.358077 -13.218397 -13.595528 -14.049492 -13.543083
0.250000 -11.043645 -12.728836 -13.606222 -14.040607 -14.236971 -14.324790 -14.390687 -14.262480 -14.018432 -11.259557 -12.288780 -13.261837 -13.698267 -14.253122 -13.636919
0.300000 -10.748100 -12.611425 -13.601076 -14.106009 -14.344691 -14.458533 -14.575527 -14.490140 -14.272435 -10.985371 -12.121735 -13.209681 -13.706694 -14.365059 -13.636242
0.350000 -10.408278 -12.445503 -13.544964 -14.119118 -14.399452 -14.538962 -14.706503 -14.663599 -14.472053 -10.666390 -11.907335 -13.107549 -13.663882 -14.423975 -13.584508
0.400000 -10.045977 -12.251426 -13.457265 -14.098646 -14.419540 -14.584101 -14.801101 -14.799895 -14.634056 -10.324245 -11.666348 -12.975240 -13.589086 -14.448116 -13.501055
0.450000 -9.671689 -12.039676 -13.348405 -14.054941 -14.415236 -14.604178 -14.869440 -14.909049 -14.768410 -9.969428 -11.409263 -12.823213 -13.492721 -14.447754 -13.396307
0.500000 -9.291119 -11.816332 -13.224664 -13.994377 -14.392952 -14.605621 -14.917964 -14.997515 -14.881579 -9.607691 -11.142059 -12.657669 -13.381086 -14.429304 -13.276549
0.550000 -8.907620 -11.585200 -13.090111 -13.921161 -14.356965 -14.592745 -14.951049 -15.069710 -14.978005 -9.242441 -10.868419 -12.482570 -13.258279 -14.397049 -13.145861
0.600000 -8.523261 -11.348791 -12.947519 -13.838214 -14.310272 -14.568587 -14.971802 -15.128792 -15.060881 -8.875801 -10.590730 -12.300583 -13.127104 -14.353993 -13.007024
0.650000 -8.139355 -11.108819 -12.798846 -13.747634 -14.255044 -14.535362 -14.982507 -15.177098 -15.132575 -8.509133 -10.310598 -12.113567 -12.989546 -14.302315 -12.862007
0.700000 -7.756744 -10.866487 -12.645513 -13.650969 -14.192901 -14.494726 -14.984889 -15.216401 -15.194889 -8.143321 -10.029124 -11.922852 -12.847052 -14.243641 -12.712240
0.750000 -7.375964 -10.622649 -12.488573 -13.549389 -14.125075 -14.447949 -14.980280 -15.248079 -15.249230 -7.778941 -9.747074 -11.729409 -12.700697 -14.179208 -12.558782
0.800000 -6.997347 -10.377922 -12.328817 -13.443789 -14.052521 -14.396018 -14.969725 -15.273220 -15.296709 -7.416358 -9.464986 -11.533956 -12.551295 -14.109977 -12.402432
0.850000 -6.649129 -10.151140 -12.179109 -13.343222 -13.981957 -14.344192 -14.955542 -15.291584 -15.335482 -7.082682 -9.204317 -11.351867 -12.410980 -14.042433 -12.255814
0.900000 -6.508089 -10.059062 -12.118109 -13.302040 -13.952879 -14.322677 -14.949233 -15.298443 -15.350608 -6.947506 -9.098576 -11.277810 -12.353767 -14.014573 -12.196060
0.950000 -6.264222 -9.898701 -12.010755 -13.228492 -13.899985 -14.282692 -14.935216 -15.306939 -15.373254 -6.713638 -8.914914 -11.148185 -12.252873 -13.963759 -12.090830
1.000000 -6.029425 -9.743516 -11.906104 -13.156077 -13.847270 -14.242294 -14.919614 -15.312864 -15.392725 -6.488375 -8.737512 -11.022302 -12.154383 -13.913028 -11.988206
1.050000 -5.803373 -9.593416 -11.804218 -13.084949 -13.794945 -14.201727 -14.902737 -15.316578 -15.409413 -6.271419 -8.566218 -10.900158 -12.058373 -13.862595 -11.888253
1.100000 -5.585743 -9.448292 -11.705121 -13.015219 -13.743170 -14.161186 -14.884838 -15.318384 -15.423650 -6.062472 -8.400861 -10.781722 -11.964888 -13.812630 -11.791002
1.150000 -5.376218 -9.308022 -11.608815 -12.946967 -13.692074 -14.120825 -14.866129 -15.318539 -15.435716 -5.861240 -8.241265 -10.666943 -11.873941 -13.763262 -11.696459
1.200000 -5.174491 -9.172476 -11.515284 -12.880247 -13.641753 -14.080769 -14.846785 -15.317257 -15.445854 -5.667438 -8.087251 -10.555758 -11.785532 -13.714594 -11.604612
1.250000 -4.980264 -9.041521 -11.424497 -12.815095 -13.592283 -14.041116 -14.826952 -15.314725 -15.454270 -5.480788 -7.938641 -10.448093 -11.699642 -13.666704 -11.515436
1.300000 -4.793255 -8.915024 -11.336416 -12.751531 -13.543721 -14.001947 -14.806752 -15.311101 -15.461145 -5.301026 -7.795257 -10.343869 -11.616244 -13.619654 -11.428895
1.350000 -4.613192 -8.792850 -11.250993 -12.689566 -13.496110 -13.963325 -14.786292 -15.306522 -15.466635 -5.127895 -7.656929 -10.243004 -11.535303 -13.573489 -11.344946
1.400000 -4.439816 -8.674868 -11.168179 -12.629199 -13.449480 -13.925300 -14.765657 -15.301107 -15.470877 -4.961153 -7.523490 -10.145412 -11.456776 -13.528244 -11.263542
1.450000 -4.272883 -8.560951 -11.087919 -12.570424 -13.403855 -13.887912 -14.744923 -15.294959 -15.473992 -4.800568 -7.394778 -10.051010 -11.380620 -13.483944 -11.184633
1.500000 -3.970345 -8.355499 -10.944106 -12.465957 -13.323472 -13.822621 -14.710154 -15.286949 -15.482994 -4.509656 -7.162234 -9.881295 -11.244322 -13.405990 -11.043291
1.550000 -3.813964 -8.248121 -10.867838 -12.409549 -13.279223 -13.785991 -14.688942 -15.279265 -15.483921 -4.359143 -7.041181 -9.791955 -11.171847 -13.362967 -10.968270
1.600000 -3.663430 -8.144496 -10.793995 -12.354719 -13.236034 -13.750097 -14.667813 -15.271102 -15.484015 -4.214226 -6.924466 -9.705597 -11.101636 -13.320952 -10.895622
1.650000 -3.518538 -8.044510 -10.722519 -12.301445 -13.193904 -13.714952 -14.646809 -15.262520 -15.483351 -4.074712 -6.811949 -9.622141 -11.033637 -13.279945 -10.825290
1.700000 -3.229503 -7.846808 -10.582802 -12.198748 -13.113876 -13.649134 -14.609768 -15.250782 -15.487755 -3.796614 -6.588760 -9.458058 -10.900990 -13.202203 -10.687898
1.750000 -3.093936 -7.752741 -10.515082 -12.147849 -13.073278 -13.614995 -14.588712 -15.241237 -15.485562 -3.666017 -6.483112 -9.379267 -10.836483 -13.162645 -10.621235
1.800000 -2.963521 -7.662037 -10.449592 -12.098456 -13.033743 -13.581641 -14.567881 -15.231431 -15.482800 -3.540358 -6.381327 -9.303182 -10.774067 -13.124104 -10.556755
1.850000 -2.682833 -7.469152 -10.312451 -11.996908 -12.953994 -13.515561 -14.529502 -15.217457 -15.484434 -3.270184 -6.163940 -9.142616 -10.643724 -13.046554 -10.421851
1.900000 -2.560996 -7.383970 -10.250542 -11.949858 -12.916045 -13.483319 -14.508831 -15.206985 -15.480491 -3.152736 -6.068529 -9.070928 -10.584652 -13.009523 -10.360875
1.950000 -2.284518 -7.193410 -10.114532 -11.848677 -12.836199 -13.416853 -14.469495 -15.191581 -15.480419 -2.886547 -5.853993 -8.911995 -10.455293 -12.931829 -10.227052
2.000000 -2.170847 -7.113531 -10.056106 -11.803950 -12.799863 -13.385780 -14.449096 -15.180604 -15.475482 -2.776923 -5.764684 -8.844554 -10.399484 -12.896339 -10.169487
2.050000 -2.061662 -7.036628 -9.999699 -11.760631 -12.764561 -13.355507 -14.429022 -15.169536 -15.470192 -2.671603 -5.678773 -8.779535 -10.345577 -12.861846 -10.113903
2.100000 -1.792465 -6.850418 -9.866177 -11.660752 -12.685291 -13.289165 -14.388909 -15.152594 -15.468124 -2.412344 -5.469405 -8.623872 -10.218480 -12.784655 -9.982494
2.150000 -1.690851 -6.778481 -9.813083 -11.619689 -12.651599 -13.260097 -14.369223 -15.141202 -15.462060 -2.314284 -5.389187 -8.562860 -10.167683 -12.751707 -9.930155
2.200000 -1.425293 -6.594349 -9.680648 -11.520266 -12.572400 -13.193586 -14.328462 -15.123215 -15.458714 -2.058477 -5.182332 -8.408701 -10.041552 -12.674548 -9.799794
2.250000 -1.330922 -6.527194 -9.630772 -11.481423 -12.540316 -13.165743 -14.309229 -15.111599 -15.451998 -1.967365 -5.107582 -8.351563 -9.993783 -12.643147 -9.750610
