# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 1.6176451642579403e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 2.5118864315095822e-05,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.0372759372031494]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 22.129 22.178 22.103 21.91 21.768 21.629 21.989 21.888 21.765 21.623 21.483 21.334 21.893 21.72 21.548 21.428 21.317 21.656 21.514 21.394 21.295 21.127 21.105 20.936 20.745
0.0102 22.072 22.122 22.047 21.854 21.711 21.572 21.933 21.831 21.709 21.567 21.427 21.278 21.836 21.664 21.492 21.371 21.261 21.6 21.458 21.338 21.239 21.07 21.049 20.879 20.689
0.0105 22.016 22.065 21.99 21.797 21.655 21.516 21.877 21.775 21.653 21.511 21.37 21.222 21.78 21.607 21.436 21.315 21.204 21.544 21.401 21.281 21.182 21.014 20.992 20.823 20.633
0.0107 21.959 22.009 21.934 21.741 21.599 21.46 21.82 21.719 21.596 21.454 21.314 21.165 21.724 21.551 21.379 21.259 21.148 21.487 21.345 21.225 21.126 20.958 20.936 20.767 20.576
0.011 21.895 21.944 21.87 21.677 21.534 21.395 21.756 21.654 21.532 21.39 21.249 21.101 21.659 21.487 21.315 21.194 21.083 21.423 21.28 21.16 21.061 20.893 20.871 20.702 20.512
0.0113 21.811 21.861 21.786 21.593 21.45 21.311 21.672 21.57 21.448 21.306 21.166 21.017 21.575 21.403 21.231 21.11 21.0 21.339 21.197 21.077 20.978 20.809 20.788 20.618 20.428
0.0115 21.727 21.777 21.702 21.509 21.367 21.228 21.588 21.487 21.364 21.222 21.082 20.933 21.492 21.319 21.147 21.027 20.916 21.255 21.113 20.993 20.894 20.726 20.704 20.535 20.344
0.0118 21.644 21.693 21.618 21.425 21.283 21.144 21.505 21.403 21.28 21.139 20.998 20.85 21.408 21.235 21.064 20.943 20.832 21.172 21.029 20.909 20.81 20.642 20.62 20.451 20.261
0.0121 21.56 21.609 21.535 21.342 21.199 21.06 21.421 21.319 21.197 21.055 20.914 20.766 21.324 21.152 20.98 20.859 20.748 21.088 20.945 20.825 20.726 20.558 20.536 20.367 20.177
0.0124 21.476 21.526 21.451 21.258 21.115 20.976 21.337 21.235 21.113 20.971 20.831 20.682 21.24 21.068 20.896 20.775 20.665 21.004 20.862 20.742 20.643 20.474 20.453 20.283 20.093
0.0127 21.392 21.442 21.367 21.174 21.032 20.893 21.253 21.152 21.029 20.887 20.747 20.598 21.157 20.984 20.812 20.692 20.581 20.92 20.778 20.658 20.559 20.391 20.369 20.2 20.009
0.013 21.309 21.358 21.283 21.09 20.948 20.809 21.17 21.068 20.945 20.804 20.663 20.515 21.073 20.9 20.729 20.608 20.497 20.837 20.694 20.574 20.475 20.307 20.285 20.116 19.926
0.0133 21.225 21.274 21.2 21.007 20.864 20.725 21.086 20.984 20.862 20.72 20.579 20.431 20.989 20.817 20.645 20.524 20.413 20.753 20.61 20.49 20.391 20.223 20.201 20.032 19.842
0.0136 21.141 21.191 21.116 20.923 20.78 20.641 21.002 20.9 20.778 20.636 20.496 20.347 20.905 20.733 20.561 20.44 20.33 20.669 20.527 20.407 20.308 20.139 20.118 19.948 19.758
0.014 20.955 21.005 20.93 20.737 20.595 20.456 20.816 20.715 20.592 20.45 20.31 20.161 20.72 20.547 20.375 20.255 20.144 20.483 20.341 20.221 20.122 19.954 19.932 19.763 19.572
0.0143 20.64 20.689 20.615 20.422 20.279 20.14 20.501 20.399 20.277 20.135 19.994 19.846 20.404 20.232 20.06 19.939 19.828 20.168 20.025 19.906 19.807 19.638 19.617 19.447 19.257
0.0146 20.324 20.374 20.299 20.106 19.964 19.825 20.185 20.084 19.961 19.819 19.679 19.53 20.089 19.916 19.744 19.624 19.513 19.852 19.71 19.59 19.491 19.323 19.301 19.132 18.941
0.015 20.009 20.058 19.984 19.791 19.648 19.509 19.87 19.768 19.646 19.504 19.363 19.215 19.773 19.601 19.429 19.308 19.198 19.537 19.394 19.275 19.176 19.007 18.986 18.816 18.626
0.0154 19.694 19.743 19.668 19.475 19.333 19.194 19.554 19.453 19.33 19.188 19.048 18.899 19.458 19.285 19.113 18.993 18.882 19.221 19.079 18.959 18.86 18.692 18.67 18.501 18.31
0.0157 19.378 19.428 19.353 19.16 19.017 18.878 19.239 19.137 19.015 18.873 18.733 18.584 19.142 18.97 18.798 18.677 18.567 18.906 18.763 18.644 18.545 18.376 18.355 18.185 17.995
0.0161 19.063 19.112 19.037 18.844 18.702 18.563 18.923 18.822 18.699 18.558 18.417 18.268 18.827 18.654 18.482 18.362 18.251 18.591 18.448 18.328 18.229 18.061 18.039 17.87 17.679
0.0165 18.747 18.797 18.722 18.529 18.386 18.247 18.608 18.506 18.384 18.242 18.102 17.953 18.511 18.339 18.167 18.046 17.936 18.275 18.132 18.013 17.914 17.745 17.724 17.554 17.364
