# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-06,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.1]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 5.621 5.67 5.595 5.402 5.26 5.121 5.482 5.38 5.258 5.116 4.975 4.827 5.385 5.213 5.041 4.92 4.809 5.149 5.006 4.886 4.787 4.619 5.043 5.138 4.985 4.597 4.428 4.238 4.953
0.0102 5.662 5.712 5.637 5.444 5.301 5.162 5.523 5.421 5.299 5.157 5.017 4.868 5.427 5.254 5.082 4.961 4.851 5.19 5.048 4.928 4.829 4.661 5.084 5.18 5.027 4.639 4.469 4.279 4.994
0.0105 5.704 5.753 5.678 5.485 5.343 5.204 5.565 5.463 5.34 5.199 5.058 4.91 5.468 5.295 5.123 5.003 4.892 5.232 5.089 4.969 4.87 4.702 5.126 5.221 5.068 4.68 4.511 4.321 5.036
0.0107 5.745 5.794 5.72 5.527 5.384 5.245 5.606 5.504 5.382 5.24 5.099 4.951 5.509 5.337 5.165 5.044 4.934 5.273 5.13 5.011 4.912 4.743 5.167 5.262 5.11 4.722 4.552 4.362 5.077
0.011 5.786 5.836 5.761 5.568 5.426 5.286 5.647 5.546 5.423 5.281 5.141 4.992 5.551 5.378 5.206 5.086 4.975 5.314 5.172 5.052 4.953 4.785 5.209 5.304 5.151 4.763 4.594 4.403 5.118
0.0113 5.815 5.864 5.789 5.596 5.454 5.315 5.676 5.574 5.451 5.31 5.169 5.021 5.579 5.406 5.235 5.114 5.003 5.343 5.2 5.08 4.981 4.813 5.237 5.332 5.179 4.791 4.622 4.432 5.147
0.0115 5.833 5.883 5.808 5.615 5.472 5.333 5.694 5.592 5.47 5.328 5.188 5.039 5.597 5.425 5.253 5.132 5.022 5.361 5.219 5.099 5.0 4.831 5.255 5.35 5.198 4.81 4.64 4.45 5.165
0.0118 5.852 5.901 5.826 5.633 5.491 5.352 5.713 5.611 5.488 5.347 5.206 5.058 5.616 5.443 5.272 5.151 5.04 5.38 5.237 5.117 5.018 4.85 5.274 5.369 5.216 4.828 4.659 4.469 5.184
0.0121 5.87 5.92 5.845 5.652 5.509 5.37 5.731 5.629 5.507 5.365 5.225 5.076 5.634 5.462 5.29 5.169 5.059 5.398 5.256 5.136 5.037 4.868 5.292 5.387 5.235 4.847 4.677 4.487 5.202
0.0124 5.889 5.938 5.863 5.67 5.528 5.389 5.75 5.648 5.526 5.384 5.243 5.095 5.653 5.48 5.309 5.188 5.077 5.417 5.274 5.154 5.055 4.887 5.311 5.406 5.253 4.865 4.696 4.506 5.221
0.0127 5.907 5.957 5.882 5.689 5.546 5.407 5.768 5.666 5.544 5.402 5.262 5.113 5.671 5.499 5.327 5.206 5.096 5.435 5.293 5.173 5.074 4.905 5.329 5.425 5.272 4.884 4.714 4.524 5.239
0.013 5.926 5.975 5.9 5.707 5.565 5.426 5.787 5.685 5.563 5.421 5.28 5.132 5.69 5.517 5.346 5.225 5.114 5.454 5.311 5.191 5.092 4.924 5.348 5.443 5.29 4.902 4.733 4.543 5.258
0.0133 5.944 5.994 5.919 5.726 5.583 5.444 5.805 5.703 5.581 5.439 5.299 5.15 5.709 5.536 5.364 5.243 5.133 5.472 5.33 5.21 5.111 4.942 5.366 5.462 5.309 4.921 4.751 4.561 5.276
0.0136 5.963 6.012 5.937 5.744 5.602 5.463 5.824 5.722 5.6 5.458 5.317 5.169 5.727 5.554 5.383 5.262 5.151 5.491 5.348 5.228 5.129 4.961 5.385 5.48 5.327 4.939 4.77 4.58 5.295
0.014 5.981 6.031 5.956 5.763 5.62 5.481 5.842 5.741 5.618 5.476 5.336 5.187 5.746 5.573 5.401 5.28 5.17 5.509 5.367 5.247 5.148 4.98 5.403 5.499 5.346 4.958 4.788 4.598 5.313
0.0143 5.983 6.032 5.957 5.764 5.622 5.483 5.843 5.742 5.619 5.478 5.337 5.188 5.747 5.574 5.402 5.282 5.171 5.511 5.368 5.248 5.149 4.981 5.405 5.5 5.347 4.959 4.79 4.599 5.314
0.0146 5.982 6.032 5.957 5.764 5.622 5.482 5.843 5.742 5.619 5.477 5.337 5.188 5.747 5.574 5.402 5.281 5.171 5.51 5.368 5.248 5.149 4.981 5.404 5.5 5.347 4.959 4.79 4.599 5.314
0.015 5.982 6.031 5.957 5.764 5.621 5.482 5.843 5.741 5.619 5.477 5.336 5.188 5.746 5.574 5.402 5.281 5.171 5.51 5.367 5.248 5.149 4.98 5.404 5.499 5.347 4.959 4.789 4.599 5.314
0.0154 5.982 6.031 5.956 5.763 5.621 5.482 5.843 5.741 5.619 5.477 5.336 5.188 5.746 5.573 5.402 5.281 5.17 5.51 5.367 5.247 5.148 4.98 5.404 5.499 5.346 4.958 4.789 4.599 5.314
0.0157 5.981 6.031 5.956 5.763 5.621 5.482 5.842 5.741 5.618 5.476 5.336 5.187 5.746 5.573 5.401 5.281 5.17 5.509 5.367 5.247 5.148 4.98 5.404 5.499 5.346 4.958 4.789 4.598 5.313
0.0161 5.981 6.031 5.956 5.763 5.62 5.481 5.842 5.74 5.618 5.476 5.336 5.187 5.745 5.573 5.401 5.28 5.17 5.509 5.367 5.247 5.148 4.979 5.403 5.498 5.346 4.958 4.788 4.598 5.313
0.0165 5.981 6.03 5.955 5.763 5.62 5.481 5.842 5.74 5.618 5.476 5.335 5.187 5.745 5.573 5.401 5.28 5.169 5.509 5.366 5.246 5.147 4.979 5.403 5.498 5.345 4.957 4.788 4.598 5.313
0.0169 5.981 6.03 5.955 5.762 5.62 5.481 5.841 5.74 5.617 5.476 5.335 5.186 5.745 5.572 5.4 5.28 5.169 5.509 5.366 5.246 5.147 4.979 5.403 5.498 5.345 4.957 4.788 4.597 5.312
0.0173 5.98 6.03 5.955 5.762 5.62 5.48 5.841 5.74 5.617 5.475 5.335 5.186 5.745 5.572 5.4 5.279 5.169 5.508 5.366 5.246 5.147 4.979 5.402 5.498 5.345 4.957 4.788 4.597 5.312
0.0177 5.978 6.027 5.953 5.76 5.617 5.478 5.839 5.737 5.615 5.473 5.332 5.184 5.742 5.57 5.398 5.277 5.166 5.506 5.363 5.243 5.144 4.976 5.4 5.495 5.342 4.954 4.785 4.595 5.31
0.0181 5.969 6.019 5.944 5.751 5.609 5.47 5.83 5.729 5.606 5.464 5.324 5.175 5.734 5.561 5.389 5.269 5.158 5.497 5.355 5.235 5.136 4.968 5.392 5.487 5.334 4.946 4.777 4.586 5.301
0.0186 5.961 6.011 5.936 5.743 5.6 5.461 5.822 5.72 5.598 5.456 5.316 5.167 5.725 5.553 5.381 5.26 5.15 5.489 5.346 5.227 5.128 4.959 5.383 5.478 5.326 4.938 4.768 4.578 5.293
0.019 5.953 6.002 5.927 5.734 5.592 5.453 5.814 5.712 5.589 5.448 5.307 5.159 5.717 5.544 5.372 5.252 5.141 5.481 5.338 5.218 5.119 4.951 5.375 5.47 5.317 4.929 4.76 4.57 5.285
0.0195 5.944 5.994 5.919 5.726 5.583 5.444 5.805 5.703 5.581 5.439 5.299 5.15 5.708 5.536 5.364 5.243 5.133 5.472 5.33 5.21 5.111 4.942 5.366 5.462 5.309 4.921 4.751 4.561 5.276
0.02 5.936 5.985 5.91 5.717 5.575 5.436 5.797 5.695 5.573 5.431 5.29 5.142 5.7 5.527 5.356 5.235 5.124 5.464 5.321 5.201 5.102 4.934 5.358 5.453 5.3 4.912 4.743 4.553 5.268
0.0204 5.927 5.977 5.902 5.709 5.567 5.427 5.788 5.687 5.564 5.422 5.282 5.133 5.692 5.519 5.347 5.226 5.116 5.455 5.313 5.193 5.094 4.926 5.349 5.445 5.292 4.904 4.735 4.544 5.259
0.0209 5.919 5.968 5.893 5.701 5.558 5.419 5.78 5.678 5.556 5.414 5.273 5.125 5.683 5.511 5.339 5.218 5.107 5.447 5.304 5.184 5.085 4.917 5.341 5.436 5.283 4.895 4.726 4.536 5.251
0.0214 5.91 5.96 5.885 5.692 5.55 5.411 5.771 5.67 5.547 5.405 5.265 5.116 5.675 5.502 5.33 5.21 5.099 5.438 5.296 5.176 5.077 4.909 5.333 5.428 5.275 4.887 4.718 4.527 5.242
0.022 5.902 5.951 5.877 5.684 5.541 5.402 5.763 5.661 5.539 5.397 5.257 5.108 5.666 5.494 5.322 5.201 5.091 5.43 5.287 5.168 5.069 4.9 5.324 5.419 5.267 4.879 4.709 4.519 5.234
0.0225 5.891 5.94 5.866 5.673 5.53 5.391 5.752 5.65 5.528 5.386 5.245 5.097 5.655 5.483 5.311 5.19 5.08 5.419 5.276 5.157 5.058 4.889 5.313 5.408 5.256 4.868 4.698 4.508 5.223
0.023 5.878 5.928 5.853 5.66 5.517 5.378 5.739 5.637 5.515 5.373 5.233 5.084 5.642 5.47 5.298 5.177 5.067 5.406 5.264 5.144 5.045 4.876 5.3 5.395 5.243 4.855 4.685 4.495 5.21
0.0236 5.865 5.915 5.84 5.647 5.505 5.365 5.726 5.625 5.502 5.36 5.22 5.071 5.63 5.457 5.285 5.165 5.054 5.393 5.251 5.131 5.032 4.864 5.287 5.383 5.23 4.842 4.673 4.482 5.197
0.0242 5.853 5.902 5.827 5.634 5.492 5.353 5.713 5.612 5.489 5.348 5.207 5.058 5.617 5.444 5.272 5.152 5.041 5.381 5.238 5.118 5.019 4.851 5.275 5.37 5.217 4.829 4.66 4.469 5.184
0.0247 5.84 5.889 5.814 5.621 5.479 5.34 5.701 5.599 5.477 5.335 5.194 5.046 5.604 5.431 5.26 5.139 5.028 5.368 5.225 5.105 5.006 4.838 5.262 5.357 5.204 4.816 4.647 4.457 5.172
0.0253 5.827 5.876 5.802 5.609 5.466 5.327 5.688 5.586 5.464 5.322 5.181 5.033 5.591 5.419 5.247 5.126 5.015 5.355 5.212 5.093 4.993 4.825 5.249 5.344 5.191 4.804 4.634 4.444 5.159
0.0259 5.814 5.864 5.789 5.596 5.453 5.314 5.675 5.573 5.451 5.309 5.169 5.02 5.578 5.406 5.234 5.113 5.003 5.342 5.2 5.08 4.981 4.812 5.236 5.331 5.179 4.791 4.621 4.431 5.146
0.0266 5.801 5.851 5.776 5.583 5.441 5.301 5.662 5.561 5.438 5.296 5.156 5.007 5.566 5.393 5.221 5.1 4.99 5.329 5.187 5.067 4.968 4.8 5.223 5.319 5.166 4.778 4.609 4.418 5.133
0.0272 5.789 5.838 5.763 5.57 5.428 5.289 5.649 5.548 5.425 5.283 5.143 4.994 5.553 5.38 5.208 5.088 4.977 5.316 5.174 5.054 4.955 4.787 5.211 5.306 5.153 4.765 4.596 4.405 5.12
0.0279 5.776 5.825 5.75 5.557 5.415 5.276 5.637 5.535 5.413 5.271 5.13 4.982 5.54 5.367 5.196 5.075 4.964 5.304 5.161 5.041 4.942 4.774 5.198 5.293 5.14 4.752 4.583 4.393 5.108
0.0285 5.763 5.812 5.738 5.545 5.402 5.263 5.624 5.522 5.4 5.258 5.118 4.969 5.527 5.355 5.183 5.062 4.952 5.291 5.148 5.029 4.93 4.761 5.185 5.28 5.128 4.74 4.57 4.38 5.095
0.0292 5.75 5.8 5.725 5.532 5.39 5.25 5.611 5.51 5.387 5.245 5.105 4.956 5.515 5.342 5.17 5.05 4.939 5.278 5.136 5.016 4.917 4.749 5.172 5.268 5.115 4.727 4.558 4.367 5.082
0.0299 5.738 5.787 5.712 5.519 5.377 5.238 5.599 5.497 5.375 5.233 5.092 4.944 5.502 5.329 5.158 5.037 4.926 5.266 5.123 5.003 4.904 4.736 5.16 5.255 5.102 4.714 4.545 4.355 5.07
0.0307 5.725 5.774 5.7 5.507 5.364 5.225 5.586 5.484 5.362 5.22 5.08 4.931 5.489 5.317 5.145 5.024 4.914 5.253 5.11 4.991 4.892 4.723 5.147 5.242 5.09 4.702 4.532 4.342 5.057
0.0314 5.712 5.762 5.687 5.494 5.352 5.212 5.573 5.472 5.349 5.207 5.067 4.918 5.477 5.304 5.132 5.012 4.901 5.24 5.098 4.978 4.879 4.711 5.134 5.23 5.077 4.689 4.52 4.329 5.044
0.0322 5.7 5.749 5.674 5.481 5.339 5.2 5.561 5.459 5.337 5.195 5.054 4.906 5.464 5.291 5.12 4.999 4.888 5.228 5.085 4.965 4.866 4.698 5.122 5.217 5.064 4.676 4.507 4.317 5.032
0.0329 5.687 5.736 5.662 5.469 5.326 5.187 5.548 5.446 5.324 5.182 5.042 4.893 5.451 5.279 5.107 4.986 4.876 5.215 5.072 4.953 4.854 4.685 5.109 5.204 5.052 4.664 4.494 4.304 5.019
0.0337 5.674 5.724 5.649 5.456 5.314 5.174 5.535 5.434 5.311 5.169 5.029 4.88 5.439 5.266 5.094 4.974 4.863 5.202 5.06 4.94 4.841 4.673 5.096 5.192 5.039 4.651 4.482 4.291 5.006
0.0345 5.662 5.711 5.636 5.443 5.301 5.162 5.523 5.421 5.299 5.157 5.016 4.868 5.426 5.253 5.082 4.961 4.85 5.19 5.047 4.927 4.828 4.66 5.084 5.179 5.026 4.638 4.469 4.279 4.994
0.0354 5.65 5.7 5.625 5.432 5.289 5.15 5.511 5.409 5.287 5.145 5.005 4.856 5.414 5.242 5.07 4.949 4.839 5.178 5.036 4.916 4.817 4.648 5.072 5.168 5.015 4.627 4.457 4.267 4.982
