# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.16176451642579392, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.03981071705534969,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 372.7593720314938]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -12.084 -12.034 -12.109 -12.302 -12.445 -12.584 -12.223 -12.325 -12.447 -12.589 -12.729 -12.878 -12.32 -12.492 -12.664 -12.785 -12.895 -12.556 -12.698 -12.818 -12.917 -13.086 -13.107 -13.277 -13.467
0.0102 -12.095 -12.046 -12.121 -12.314 -12.456 -12.595 -12.234 -12.336 -12.459 -12.6 -12.741 -12.889 -12.331 -12.504 -12.675 -12.796 -12.907 -12.567 -12.71 -12.83 -12.929 -13.097 -13.119 -13.288 -13.478
0.0105 -12.108 -12.059 -12.134 -12.327 -12.469 -12.608 -12.247 -12.349 -12.471 -12.613 -12.754 -12.902 -12.344 -12.516 -12.688 -12.809 -12.92 -12.58 -12.723 -12.843 -12.942 -13.11 -13.132 -13.301 -13.491
0.0107 -12.121 -12.072 -12.146 -12.339 -12.482 -12.621 -12.26 -12.362 -12.484 -12.626 -12.766 -12.915 -12.357 -12.529 -12.701 -12.822 -12.932 -12.593 -12.736 -12.855 -12.954 -13.123 -13.144 -13.314 -13.504
0.011 -12.134 -12.084 -12.159 -12.352 -12.495 -12.634 -12.273 -12.375 -12.497 -12.639 -12.779 -12.928 -12.369 -12.542 -12.714 -12.835 -12.945 -12.606 -12.748 -12.868 -12.967 -13.136 -13.157 -13.327 -13.517
0.0113 -12.147 -12.097 -12.172 -12.365 -12.507 -12.646 -12.286 -12.387 -12.51 -12.652 -12.792 -12.941 -12.382 -12.555 -12.727 -12.847 -12.958 -12.619 -12.761 -12.881 -12.98 -13.148 -13.17 -13.339 -13.53
0.0115 -12.159 -12.11 -12.185 -12.378 -12.52 -12.659 -12.298 -12.4 -12.523 -12.664 -12.805 -12.953 -12.395 -12.568 -12.74 -12.86 -12.971 -12.631 -12.774 -12.894 -12.993 -13.161 -13.183 -13.352 -13.543
0.0118 -12.172 -12.123 -12.198 -12.391 -12.533 -12.672 -12.311 -12.413 -12.535 -12.677 -12.818 -12.966 -12.408 -12.581 -12.752 -12.873 -12.984 -12.644 -12.787 -12.907 -13.006 -13.174 -13.196 -13.365 -13.555
0.0121 -12.185 -12.136 -12.21 -12.403 -12.546 -12.685 -12.324 -12.426 -12.548 -12.69 -12.831 -12.979 -12.421 -12.593 -12.765 -12.886 -12.997 -12.657 -12.8 -12.919 -13.018 -13.187 -13.208 -13.378 -13.568
0.0124 -12.198 -12.148 -12.223 -12.416 -12.559 -12.698 -12.337 -12.439 -12.561 -12.703 -12.843 -12.992 -12.434 -12.606 -12.778 -12.899 -13.009 -12.67 -12.812 -12.932 -13.031 -13.2 -13.221 -13.391 -13.581
