# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 10.0,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.1]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -6.837 -6.787 -6.862 -7.055 -7.198 -7.337 -6.976 -7.078 -7.2 -7.342 -7.482 -7.631 -7.073 -7.245 -7.417 -7.538 -7.648 -7.309 -7.451 -7.571 -7.67 -7.839 -7.86 -8.03 -8.22
0.0102 -6.797 -6.748 -6.822 -7.015 -7.158 -7.297 -6.936 -7.038 -7.16 -7.302 -7.443 -7.591 -7.033 -7.205 -7.377 -7.498 -7.609 -7.269 -7.412 -7.531 -7.63 -7.799 -7.82 -7.99 -8.18
0.0105 -6.757 -6.708 -6.783 -6.976 -7.118 -7.257 -6.896 -6.998 -7.12 -7.262 -7.403 -7.551 -6.993 -7.166 -7.337 -7.458 -7.569 -7.229 -7.372 -7.492 -7.591 -7.759 -7.781 -7.95 -8.14
0.0107 -6.717 -6.668 -6.743 -6.936 -7.078 -7.217 -6.856 -6.958 -7.081 -7.222 -7.363 -7.511 -6.953 -7.126 -7.298 -7.418 -7.529 -7.189 -7.332 -7.452 -7.551 -7.719 -7.741 -7.91 -8.101
0.011 -6.678 -6.628 -6.703 -6.896 -7.038 -7.177 -6.817 -6.918 -7.041 -7.183 -7.323 -7.472 -6.913 -7.086 -7.258 -7.378 -7.489 -7.15 -7.292 -7.412 -7.511 -7.679 -7.701 -7.87 -8.061
0.0113 -6.635 -6.586 -6.661 -6.854 -6.996 -7.135 -6.774 -6.876 -6.999 -7.14 -7.281 -7.43 -6.871 -7.044 -7.216 -7.336 -7.447 -7.107 -7.25 -7.37 -7.469 -7.637 -7.659 -7.828 -8.019
0.0115 -6.586 -6.537 -6.611 -6.804 -6.947 -7.086 -6.725 -6.827 -6.949 -7.091 -7.232 -7.38 -6.822 -6.994 -7.166 -7.287 -7.397 -7.058 -7.201 -7.32 -7.419 -7.588 -7.609 -7.779 -7.969
0.0118 -6.537 -6.487 -6.562 -6.755 -6.897 -7.036 -6.676 -6.777 -6.9 -7.042 -7.182 -7.331 -6.772 -6.945 -7.117 -7.237 -7.348 -7.009 -7.151 -7.271 -7.37 -7.538 -7.56 -7.729 -7.92
0.0121 -6.487 -6.438 -6.513 -6.705 -6.848 -6.987 -6.626 -6.728 -6.85 -6.992 -7.133 -7.281 -6.723 -6.895 -7.067 -7.188 -7.299 -6.959 -7.102 -7.222 -7.321 -7.489 -7.511 -7.68 -7.87
0.0124 -6.438 -6.388 -6.463 -6.656 -6.798 -6.938 -6.577 -6.678 -6.801 -6.943 -7.083 -7.232 -6.673 -6.846 -7.018 -7.139 -7.249 -6.91 -7.052 -7.172 -7.271 -7.439 -7.461 -7.63 -7.821
