# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.06029923955985733, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1.0, p
#       = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 138.9495494373139]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -1.328 -1.278 -1.353 -1.546 -1.689 -1.828 -1.467 -1.569 -1.691 -1.833 -1.973 -2.122 -1.564 -1.736 -1.908 -2.029 -2.139 -1.8 -1.942 -2.062 -2.161 -2.33 -2.351 -2.521 -2.711
0.0102 -1.417 -1.367 -1.442 -1.635 -1.778 -1.917 -1.556 -1.658 -1.78 -1.922 -2.062 -2.211 -1.653 -1.825 -1.997 -2.118 -2.228 -1.889 -2.031 -2.151 -2.25 -2.419 -2.44 -2.61 -2.8
0.0105 -1.497 -1.448 -1.522 -1.715 -1.858 -1.997 -1.636 -1.738 -1.86 -2.002 -2.143 -2.291 -1.733 -1.905 -2.077 -2.198 -2.309 -1.969 -2.112 -2.232 -2.331 -2.499 -2.521 -2.69 -2.88
0.0107 -1.577 -1.528 -1.603 -1.796 -1.938 -2.077 -1.716 -1.818 -1.94 -2.082 -2.223 -2.371 -1.813 -1.986 -2.157 -2.278 -2.389 -2.049 -2.192 -2.312 -2.411 -2.579 -2.601 -2.77 -2.96
0.011 -1.658 -1.608 -1.683 -1.876 -2.018 -2.157 -1.797 -1.898 -2.021 -2.163 -2.303 -2.452 -1.893 -2.066 -2.238 -2.358 -2.469 -2.13 -2.272 -2.392 -2.491 -2.659 -2.681 -2.85 -3.041
0.0113 -1.738 -1.688 -1.763 -1.956 -2.099 -2.238 -1.877 -1.978 -2.101 -2.243 -2.383 -2.532 -1.973 -2.146 -2.318 -2.439 -2.549 -2.21 -2.352 -2.472 -2.571 -2.739 -2.761 -2.931 -3.121
0.0115 -1.818 -1.769 -1.843 -2.036 -2.179 -2.318 -1.957 -2.059 -2.181 -2.323 -2.464 -2.612 -2.054 -2.226 -2.398 -2.519 -2.629 -2.29 -2.433 -2.552 -2.651 -2.82 -2.841 -3.011 -3.201
0.0118 -1.898 -1.849 -1.924 -2.117 -2.259 -2.398 -2.037 -2.139 -2.261 -2.403 -2.544 -2.692 -2.134 -2.306 -2.478 -2.599 -2.71 -2.37 -2.513 -2.633 -2.732 -2.9 -2.922 -3.091 -3.281
0.0121 -1.978 -1.929 -2.004 -2.197 -2.339 -2.478 -2.118 -2.219 -2.342 -2.483 -2.624 -2.773 -2.214 -2.387 -2.559 -2.679 -2.79 -2.45 -2.593 -2.713 -2.812 -2.98 -3.002 -3.171 -3.362
0.0124 -2.059 -2.009 -2.084 -2.277 -2.419 -2.559 -2.198 -2.299 -2.422 -2.564 -2.704 -2.853 -2.294 -2.467 -2.639 -2.759 -2.87 -2.531 -2.673 -2.793 -2.892 -3.06 -3.082 -3.251 -3.442
0.0127 -2.139 -2.089 -2.164 -2.357 -2.5 -2.639 -2.278 -2.38 -2.502 -2.644 -2.784 -2.933 -2.375 -2.547 -2.719 -2.84 -2.95 -2.611 -2.753 -2.873 -2.972 -3.141 -3.162 -3.332 -3.522
0.013 -2.195 -2.145 -2.22 -2.413 -2.555 -2.694 -2.334 -2.435 -2.558 -2.7 -2.84 -2.989 -2.43 -2.603 -2.775 -2.895 -3.006 -2.667 -2.809 -2.929 -3.028 -3.196 -3.218 -3.387 -3.578
0.0133 -2.25 -2.2 -2.275 -2.468 -2.611 -2.75 -2.389 -2.491 -2.613 -2.755 -2.895 -3.044 -2.486 -2.658 -2.83 -2.951 -3.061 -2.722 -2.864 -2.984 -3.083 -3.252 -3.273 -3.443 -3.633
0.0136 -2.305 -2.256 -2.331 -2.524 -2.666 -2.805 -2.444 -2.546 -2.668 -2.81 -2.951 -3.099 -2.541 -2.713 -2.885 -3.006 -3.117 -2.777 -2.92 -3.04 -3.139 -3.307 -3.329 -3.498 -3.688
0.014 -2.361 -2.311 -2.386 -2.579 -2.721 -2.86 -2.5 -2.601 -2.724 -2.866 -3.006 -3.155 -2.596 -2.769 -2.941 -3.061 -3.172 -2.833 -2.975 -3.095 -3.194 -3.362 -3.384 -3.553 -3.744
0.0143 -2.416 -2.366 -2.441 -2.634 -2.777 -2.916 -2.555 -2.657 -2.779 -2.921 -3.061 -3.21 -2.652 -2.824 -2.996 -3.117 -3.227 -2.888 -3.031 -3.15 -3.249 -3.418 -3.439 -3.609 -3.799
0.0146 -2.471 -2.422 -2.497 -2.69 -2.832 -2.971 -2.61 -2.712 -2.834 -2.976 -3.117 -3.265 -2.707 -2.88 -3.051 -3.172 -3.283 -2.943 -3.086 -3.206 -3.305 -3.473 -3.495 -3.664 -3.854
0.015 -2.527 -2.477 -2.552 -2.745 -2.887 -3.026 -2.666 -2.767 -2.89 -3.032 -3.172 -3.321 -2.762 -2.935 -3.107 -3.227 -3.338 -2.999 -3.141 -3.261 -3.36 -3.528 -3.55 -3.719 -3.91
0.0154 -2.582 -2.532 -2.607 -2.8 -2.943 -3.082 -2.721 -2.823 -2.945 -3.087 -3.227 -3.376 -2.818 -2.99 -3.162 -3.283 -3.393 -3.054 -3.197 -3.316 -3.415 -3.584 -3.605 -3.775 -3.965
0.0157 -2.637 -2.588 -2.663 -2.856 -2.998 -3.137 -2.776 -2.878 -3.0 -3.142 -3.283 -3.431 -2.873 -3.046 -3.217 -3.338 -3.449 -3.109 -3.252 -3.372 -3.471 -3.639 -3.661 -3.83 -4.02
0.0161 -2.696 -2.646 -2.721 -2.914 -3.056 -3.195 -2.835 -2.936 -3.059 -3.201 -3.341 -3.49 -2.931 -3.104 -3.276 -3.396 -3.507 -3.168 -3.31 -3.43 -3.529 -3.697 -3.719 -3.888 -4.079
0.0165 -2.773 -2.724 -2.798 -2.991 -3.134 -3.273 -2.912 -3.014 -3.136 -3.278 -3.419 -3.567 -3.009 -3.181 -3.353 -3.474 -3.585 -3.245 -3.388 -3.508 -3.607 -3.775 -3.797 -3.966 -4.156
0.0169 -2.851 -2.801 -2.876 -3.069 -3.211 -3.351 -2.99 -3.091 -3.214 -3.356 -3.496 -3.645 -3.086 -3.259 -3.431 -3.551 -3.662 -3.323 -3.465 -3.585 -3.684 -3.852 -3.874 -4.043 -4.234
