# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.43396498804093575, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1.0, p
#       = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 1000.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 1.64 1.689 1.615 1.422 1.279 1.14 1.501 1.399 1.277 1.135 0.994 0.846 1.404 1.232 1.06 0.939 0.828 1.168 1.025 0.906 0.806 0.638 0.617 0.447 0.257
0.0102 1.556 1.606 1.531 1.338 1.195 1.056 1.417 1.315 1.193 1.051 0.911 0.762 1.32 1.148 0.976 0.855 0.745 1.084 0.942 0.822 0.723 0.554 0.533 0.363 0.173
0.0105 1.472 1.522 1.447 1.254 1.112 0.973 1.333 1.232 1.109 0.967 0.827 0.678 1.237 1.064 0.892 0.772 0.661 1.0 0.858 0.738 0.639 0.471 0.449 0.28 0.089
0.0107 1.389 1.438 1.363 1.17 1.028 0.889 1.25 1.148 1.026 0.884 0.743 0.595 1.153 0.98 0.809 0.688 0.577 0.917 0.774 0.654 0.555 0.387 0.365 0.196 0.006
0.011 1.305 1.354 1.28 1.087 0.944 0.805 1.166 1.064 0.942 0.8 0.659 0.511 1.069 0.897 0.725 0.604 0.493 0.833 0.69 0.57 0.471 0.303 0.282 0.112 -0.078
0.0113 1.221 1.271 1.196 1.003 0.86 0.721 1.082 0.98 0.858 0.716 0.576 0.427 0.985 0.813 0.641 0.52 0.41 0.749 0.607 0.487 0.388 0.219 0.198 0.028 -0.162
0.0115 1.137 1.187 1.112 0.919 0.777 0.638 0.998 0.897 0.774 0.632 0.492 0.343 0.902 0.729 0.557 0.437 0.326 0.665 0.523 0.403 0.304 0.136 0.114 -0.055 -0.246
0.0118 1.054 1.103 1.028 0.835 0.693 0.554 0.915 0.813 0.691 0.549 0.408 0.26 0.818 0.645 0.474 0.353 0.242 0.582 0.439 0.319 0.22 0.052 0.03 -0.139 -0.329
0.0121 0.97 1.019 0.945 0.752 0.609 0.47 0.831 0.729 0.607 0.465 0.324 0.176 0.734 0.562 0.39 0.269 0.158 0.498 0.355 0.235 0.136 -0.032 -0.054 -0.223 -0.413
0.0124 0.664 0.713 0.638 0.445 0.303 0.164 0.525 0.423 0.301 0.159 0.018 -0.13 0.428 0.255 0.084 -0.037 -0.148 0.192 0.049 -0.071 -0.17 -0.338 -0.36 -0.529 -0.719
0.0127 0.348 0.398 0.323 0.13 -0.012 -0.152 0.209 0.108 -0.015 -0.157 -0.297 -0.446 0.113 -0.06 -0.232 -0.353 -0.463 -0.124 -0.266 -0.386 -0.485 -0.653 -0.675 -0.844 -1.035
0.013 0.033 0.082 0.007 -0.186 -0.328 -0.467 -0.106 -0.208 -0.33 -0.472 -0.613 -0.761 -0.203 -0.375 -0.547 -0.668 -0.779 -0.439 -0.582 -0.702 -0.801 -0.969 -0.991 -1.16 -1.35
0.0133 -0.283 -0.233 -0.308 -0.501 -0.643 -0.783 -0.422 -0.523 -0.646 -0.788 -0.928 -1.077 -0.518 -0.691 -0.863 -0.984 -1.094 -0.755 -0.897 -1.017 -1.116 -1.284 -1.306 -1.475 -1.666
0.0136 -0.598 -0.549 -0.624 -0.817 -0.959 -1.098 -0.737 -0.839 -0.961 -1.103 -1.244 -1.392 -0.834 -1.006 -1.178 -1.299 -1.41 -1.07 -1.213 -1.333 -1.432 -1.6 -1.622 -1.791 -1.981
0.014 -0.914 -0.864 -0.939 -1.132 -1.274 -1.414 -1.053 -1.154 -1.277 -1.419 -1.559 -1.708 -1.149 -1.322 -1.494 -1.614 -1.725 -1.386 -1.528 -1.648 -1.747 -1.915 -1.937 -2.106 -2.297
0.0143 -1.229 -1.18 -1.255 -1.447 -1.59 -1.729 -1.368 -1.47 -1.592 -1.734 -1.875 -2.023 -1.465 -1.637 -1.809 -1.93 -2.041 -1.701 -1.844 -1.964 -2.063 -2.231 -2.253 -2.422 -2.612
0.0146 -1.545 -1.495 -1.57 -1.763 -1.905 -2.044 -1.684 -1.785 -1.908 -2.05 -2.19 -2.339 -1.78 -1.953 -2.125 -2.245 -2.356 -2.017 -2.159 -2.279 -2.378 -2.546 -2.568 -2.737 -2.928
0.015 -1.86 -1.811 -1.885 -2.078 -2.221 -2.36 -1.999 -2.101 -2.223 -2.365 -2.506 -2.654 -2.096 -2.268 -2.44 -2.561 -2.672 -2.332 -2.475 -2.595 -2.694 -2.862 -2.884 -3.053 -3.243
0.0154 -2.157 -2.108 -2.183 -2.376 -2.518 -2.657 -2.296 -2.398 -2.52 -2.662 -2.803 -2.951 -2.393 -2.565 -2.737 -2.858 -2.969 -2.629 -2.772 -2.892 -2.991 -3.159 -3.181 -3.35 -3.54
0.0157 -2.294 -2.245 -2.319 -2.512 -2.655 -2.794 -2.433 -2.535 -2.657 -2.799 -2.94 -3.088 -2.53 -2.702 -2.874 -2.995 -3.105 -2.766 -2.909 -3.028 -3.127 -3.296 -3.317 -3.487 -3.677
0.0161 -2.431 -2.381 -2.456 -2.649 -2.792 -2.931 -2.57 -2.672 -2.794 -2.936 -3.076 -3.225 -2.667 -2.839 -3.011 -3.132 -3.242 -2.903 -3.045 -3.165 -3.264 -3.433 -3.454 -3.624 -3.814
0.0165 -2.568 -2.518 -2.593 -2.786 -2.928 -3.068 -2.707 -2.808 -2.931 -3.073 -3.213 -3.362 -2.803 -2.976 -3.148 -3.269 -3.379 -3.04 -3.182 -3.302 -3.401 -3.569 -3.591 -3.76 -3.951
0.0169 -2.705 -2.655 -2.73 -2.923 -3.065 -3.204 -2.844 -2.945 -3.068 -3.21 -3.35 -3.499 -2.94 -3.113 -3.285 -3.405 -3.516 -3.177 -3.319 -3.439 -3.538 -3.706 -3.728 -3.897 -4.088
0.0173 -2.841 -2.792 -2.867 -3.06 -3.202 -3.341 -2.98 -3.082 -3.205 -3.346 -3.487 -3.635 -3.077 -3.25 -3.421 -3.542 -3.653 -3.313 -3.456 -3.576 -3.675 -3.843 -3.865 -4.034 -4.224
0.0177 -2.978 -2.929 -3.004 -3.197 -3.339 -3.478 -3.117 -3.219 -3.341 -3.483 -3.624 -3.772 -3.214 -3.386 -3.558 -3.679 -3.79 -3.45 -3.593 -3.713 -3.812 -3.98 -4.002 -4.171 -4.361
0.0181 -3.115 -3.066 -3.14 -3.333 -3.476 -3.615 -3.254 -3.356 -3.478 -3.62 -3.761 -3.909 -3.351 -3.523 -3.695 -3.816 -3.927 -3.587 -3.73 -3.849 -3.949 -4.117 -4.138 -4.308 -4.498
0.0186 -3.252 -3.202 -3.277 -3.47 -3.613 -3.752 -3.391 -3.493 -3.615 -3.757 -3.897 -4.046 -3.488 -3.66 -3.832 -3.953 -4.063 -3.724 -3.866 -3.986 -4.085 -4.254 -4.275 -4.445 -4.635
0.019 -3.389 -3.339 -3.414 -3.607 -3.749 -3.889 -3.528 -3.629 -3.752 -3.894 -4.034 -4.183 -3.624 -3.797 -3.969 -4.09 -4.2 -3.861 -4.003 -4.123 -4.222 -4.39 -4.412 -4.581 -4.772
0.0195 -3.512 -3.462 -3.537 -3.73 -3.872 -4.012 -3.651 -3.752 -3.875 -4.017 -4.157 -4.306 -3.747 -3.92 -4.092 -4.212 -4.323 -3.984 -4.126 -4.246 -4.345 -4.513 -4.535 -4.704 -4.895
0.02 -3.592 -3.542 -3.617 -3.81 -3.953 -4.092 -3.731 -3.833 -3.955 -4.097 -4.237 -4.386 -3.828 -4.0 -4.172 -4.293 -4.403 -4.064 -4.206 -4.326 -4.425 -4.594 -4.615 -4.785 -4.975
0.0204 -3.672 -3.623 -3.697 -3.89 -4.033 -4.172 -3.811 -3.913 -4.035 -4.177 -4.318 -4.466 -3.908 -4.08 -4.252 -4.373 -4.484 -4.144 -4.287 -4.407 -4.506 -4.674 -4.696 -4.865 -5.055
0.0209 -3.752 -3.703 -3.778 -3.971 -4.113 -4.252 -3.891 -3.993 -4.115 -4.257 -4.398 -4.546 -3.988 -4.161 -4.332 -4.453 -4.564 -4.224 -4.367 -4.487 -4.586 -4.754 -4.776 -4.945 -5.135
0.0214 -3.833 -3.783 -3.858 -4.051 -4.193 -4.332 -3.972 -4.073 -4.196 -4.338 -4.478 -4.627 -4.068 -4.241 -4.413 -4.533 -4.644 -4.305 -4.447 -4.567 -4.666 -4.834 -4.856 -5.025 -5.216
0.022 -3.913 -3.863 -3.938 -4.131 -4.274 -4.413 -4.052 -4.153 -4.276 -4.418 -4.558 -4.707 -4.148 -4.321 -4.493 -4.614 -4.724 -4.385 -4.527 -4.647 -4.746 -4.914 -4.936 -5.106 -5.296
0.0225 -3.993 -3.944 -4.018 -4.211 -4.354 -4.493 -4.132 -4.234 -4.356 -4.498 -4.638 -4.787 -4.229 -4.401 -4.573 -4.694 -4.804 -4.465 -4.608 -4.727 -4.826 -4.995 -5.016 -5.186 -5.376
0.023 -4.073 -4.024 -4.099 -4.292 -4.434 -4.573 -4.212 -4.314 -4.436 -4.578 -4.719 -4.867 -4.309 -4.481 -4.653 -4.774 -4.885 -4.545 -4.688 -4.808 -4.907 -5.075 -5.097 -5.266 -5.456
0.0236 -4.153 -4.104 -4.179 -4.372 -4.514 -4.653 -4.293 -4.394 -4.517 -4.658 -4.799 -4.948 -4.389 -4.562 -4.734 -4.854 -4.965 -4.625 -4.768 -4.888 -4.987 -5.155 -5.177 -5.346 -5.537
0.0242 -4.234 -4.184 -4.259 -4.452 -4.594 -4.734 -4.373 -4.474 -4.597 -4.739 -4.879 -5.028 -4.469 -4.642 -4.814 -4.934 -5.045 -4.706 -4.848 -4.968 -5.067 -5.235 -5.257 -5.426 -5.617
0.0247 -4.304 -4.255 -4.33 -4.523 -4.665 -4.804 -4.443 -4.545 -4.667 -4.809 -4.95 -5.098 -4.54 -4.712 -4.884 -5.005 -5.116 -4.776 -4.919 -5.039 -5.138 -5.306 -5.328 -5.497 -5.687
0.0253 -4.36 -4.31 -4.385 -4.578 -4.72 -4.859 -4.499 -4.6 -4.723 -4.865 -5.005 -5.154 -4.595 -4.768 -4.94 -5.06 -5.171 -4.832 -4.974 -5.094 -5.193 -5.361 -5.383 -5.552 -5.743
0.0259 -4.415 -4.365 -4.44 -4.633 -4.776 -4.915 -4.554 -4.656 -4.778 -4.92 -5.06 -5.209 -4.651 -4.823 -4.995 -5.116 -5.226 -4.887 -5.029 -5.149 -5.248 -5.417 -5.438 -5.608 -5.798
0.0266 -4.47 -4.421 -4.496 -4.689 -4.831 -4.97 -4.609 -4.711 -4.833 -4.975 -5.116 -5.264 -4.706 -4.879 -5.05 -5.171 -5.282 -4.942 -5.085 -5.205 -5.304 -5.472 -5.494 -5.663 -5.853
0.0272 -4.526 -4.476 -4.551 -4.744 -4.886 -5.025 -4.665 -4.766 -4.889 -5.031 -5.171 -5.32 -4.761 -4.934 -5.106 -5.226 -5.337 -4.998 -5.14 -5.26 -5.359 -5.527 -5.549 -5.718 -5.909
0.0279 -4.581 -4.531 -4.606 -4.799 -4.942 -5.081 -4.72 -4.822 -4.944 -5.086 -5.226 -5.375 -4.817 -4.989 -5.161 -5.282 -5.392 -5.053 -5.196 -5.315 -5.414 -5.583 -5.604 -5.774 -5.964
