# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: Clear, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [M=-12.73469387755102, dM=0.007512482411700718]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z Clear johnson_B johnson_V johnson_R johnson_I ukirt_J ukirt_H ukirt_K
0.0 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102 -12.73469387755102
0.07537688442211055 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255 -12.73412761003255
0.1507537688442211 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081 -12.733561342514081
0.22613065326633164 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561 -12.73299507499561
0.3015075376884422 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714 -12.73242880747714
0.37688442211055273 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671 -12.731862539958671
0.4522613065326633 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402 -12.7312962724402
0.5276381909547738 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732 -12.730730004921732
0.6030150753768844 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261 -12.730163737403261
0.6783919597989949 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479 -12.72959746988479
0.7537688442211055 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322 -12.729031202366322
0.829145728643216 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851 -12.728464934847851
0.9045226130653266 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938 -12.72789866732938
0.9798994974874371 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912 -12.727332399810912
1.0552763819095476 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441 -12.726766132292441
1.1306532663316582 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971 -12.726199864773971
1.2060301507537687 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502 -12.725633597255502
1.2814070351758793 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032 -12.725067329737032
1.3567839195979898 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563 -12.724501062218563
1.4321608040201004 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092 -12.723934794700092
1.507537688442211 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622 -12.723368527181622
1.5829145728643215 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153 -12.722802259663153
1.658291457286432 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682 -12.722235992144682
1.7336683417085426 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212 -12.721669724626212
1.809045226130653 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743 -12.721103457107743
1.8844221105527637 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272 -12.720537189589272
1.9597989949748742 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804 -12.719970922070804
2.0351758793969847 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333 -12.719404654552333
2.1105527638190953 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863 -12.718838387033863
