# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.09482758620689655, mej = 0.024889660212162802, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -14.120826 -14.459049 -14.504657 -14.427138 -14.321110 -14.224712 -13.932045 -13.505000 -13.076442 -14.174148 -14.391787 -14.506323 -14.497492 -14.307329 -14.502657
0.250000 -14.219589 -14.599277 -14.669760 -14.607224 -14.509942 -14.418842 -14.136463 -13.718024 -13.294837 -14.277977 -14.520666 -14.661156 -14.665517 -14.497023 -14.668724
0.300000 -14.249949 -14.683839 -14.786927 -14.744058 -14.658261 -14.574121 -14.305246 -13.898093 -13.481941 -14.314950 -14.590377 -14.764854 -14.786520 -14.646475 -14.787157
0.350000 -14.253775 -14.733775 -14.864680 -14.838616 -14.762638 -14.684448 -14.427117 -14.029602 -13.619449 -14.324394 -14.627663 -14.831108 -14.867549 -14.751820 -14.865991
0.400000 -14.232742 -14.763010 -14.924320 -14.916653 -14.851432 -14.779761 -14.535076 -14.148111 -13.744517 -14.309477 -14.643091 -14.878172 -14.930774 -14.841674 -14.926814
0.450000 -14.202748 -14.777299 -14.965464 -14.974071 -14.918371 -14.852472 -14.618983 -14.241352 -13.843554 -14.284865 -14.645204 -14.908201 -14.975087 -14.909553 -14.969002
0.500000 -14.153209 -14.779275 -14.998759 -15.026377 -14.981809 -14.922660 -14.702262 -14.335539 -13.944508 -14.241580 -14.633001 -14.928526 -15.012084 -14.974089 -15.003518
0.550000 -14.115059 -14.775633 -15.016144 -15.056546 -15.019468 -14.964862 -14.753275 -14.393890 -14.007408 -14.207614 -14.619853 -14.937199 -15.031957 -15.012487 -15.021724
0.600000 -14.059091 -14.763161 -15.030228 -15.086795 -15.059197 -15.010341 -14.809910 -14.459812 -14.079083 -14.156917 -14.595390 -14.940273 -15.049185 -15.053151 -15.036845
0.650000 -14.001409 -14.745734 -15.037427 -15.109008 -15.090219 -15.046711 -14.856654 -14.515189 -14.139802 -14.104108 -14.566855 -14.937257 -15.059303 -15.085044 -15.045007
0.700000 -13.942948 -14.724578 -15.039135 -15.124674 -15.114083 -15.075551 -14.895149 -14.561719 -14.191301 -14.050161 -14.535399 -14.929477 -15.063724 -15.109716 -15.047609
0.750000 -13.863057 -14.693695 -15.038349 -15.142290 -15.142514 -15.110552 -14.942899 -14.620073 -14.256210 -13.976194 -14.490974 -14.916194 -15.066513 -15.139217 -15.048002
0.800000 -13.803804 -14.666862 -15.031460 -15.147612 -15.155020 -15.127422 -14.968242 -14.652464 -14.292954 -13.920858 -14.455177 -14.901020 -15.061995 -15.152432 -15.041894
0.850000 -13.721528 -14.629786 -15.022237 -15.155468 -15.172930 -15.151443 -15.004129 -14.698219 -14.344802 -13.844039 -14.405596 -14.880221 -15.056087 -15.171336 -15.033764
0.900000 -13.663159 -14.599653 -15.009529 -15.153456 -15.177221 -15.159567 -15.019696 -14.719978 -14.370380 -13.789077 -14.367646 -14.860267 -15.045454 -15.176250 -15.021740
0.950000 -13.579997 -14.558429 -14.994223 -15.154080 -15.187238 -15.175298 -15.046527 -14.756041 -14.412137 -13.710972 -14.314808 -14.834180 -15.033237 -15.187196 -15.007452
1.000000 -13.496110 -14.515193 -14.976147 -15.151491 -15.193789 -15.187411 -15.069451 -14.787955 -14.449595 -13.631985 -14.260307 -14.805633 -15.018164 -15.194651 -14.990365
1.050000 -13.440307 -14.482449 -14.957691 -15.141839 -15.189336 -15.186123 -15.074317 -14.797940 -14.462734 -13.578960 -14.221171 -14.781229 -15.001413 -15.190712 -14.972471
1.100000 -13.356805 -14.436934 -14.935740 -15.134422 -15.190508 -15.192527 -15.090894 -14.822979 -14.492987 -13.500033 -14.165122 -14.749465 -14.982278 -15.192735 -14.951448
1.150000 -13.273085 -14.390148 -14.911895 -15.124743 -15.189209 -15.196333 -15.104632 -14.844980 -14.520078 -13.420760 -14.108090 -14.716063 -14.961176 -15.192265 -14.928507
1.200000 -13.189268 -14.342275 -14.886371 -15.113038 -15.185683 -15.197793 -15.115797 -14.864220 -14.544289 -13.341269 -14.050241 -14.681225 -14.938327 -15.189549 -14.903865
1.250000 -13.105455 -14.293467 -14.859355 -15.099509 -15.180144 -15.197128 -15.124619 -14.880938 -14.565868 -13.261667 -13.991715 -14.645124 -14.913921 -15.184802 -14.877709
1.300000 -13.021729 -14.243860 -14.831008 -15.084335 -15.172780 -15.194529 -15.131302 -14.895347 -14.585032 -13.182044 -13.932632 -14.607910 -14.888122 -15.178212 -14.850201
1.350000 -12.938159 -14.193567 -14.801471 -15.067672 -15.163754 -15.190166 -15.136023 -14.907632 -14.601972 -13.102475 -13.873094 -14.569715 -14.861074 -15.169943 -14.821484
1.400000 -12.854804 -14.142689 -14.770868 -15.049656 -15.153212 -15.184187 -15.138942 -14.917960 -14.616859 -13.023023 -13.813191 -14.530651 -14.832903 -15.160142 -14.791682
1.450000 -12.734214 -14.072586 -14.732317 -15.030717 -15.145927 -15.184024 -15.152668 -14.943259 -14.649275 -12.908500 -13.729054 -14.478929 -14.798141 -15.154014 -14.754380
1.500000 -12.650430 -14.020057 -14.699339 -15.009904 -15.132352 -15.174873 -15.152151 -14.949936 -14.660379 -12.828471 -13.667834 -14.437786 -14.767512 -15.141156 -14.722175
1.550000 -12.567006 -13.967187 -14.665596 -14.988074 -15.117612 -15.164470 -15.150214 -14.955058 -14.669842 -12.748716 -13.606467 -14.396054 -14.736069 -15.127120 -14.689190
1.600000 -12.483970 -13.914036 -14.631166 -14.965313 -15.101800 -15.152911 -15.146961 -14.958731 -14.677774 -12.669268 -13.545002 -14.353802 -14.703891 -15.111999 -14.655502
1.650000 -12.401343 -13.860654 -14.596116 -14.941697 -15.084999 -15.140281 -15.142482 -14.961052 -14.684276 -12.590153 -13.483484 -14.311091 -14.671047 -15.095874 -14.621178
1.700000 -12.276257 -13.784394 -14.550485 -14.915192 -15.069901 -15.132170 -15.148029 -14.977999 -14.708233 -12.470927 -13.393636 -14.252657 -14.629105 -15.081910 -14.576762
1.750000 -12.193608 -13.730022 -14.513865 -14.889666 -15.050998 -15.117325 -15.141123 -14.977721 -14.712031 -12.391672 -13.331394 -14.208615 -14.594624 -15.063665 -14.540846
1.800000 -12.111437 -13.675555 -14.476800 -14.863484 -15.031316 -15.101627 -15.133223 -14.976335 -14.714649 -12.312826 -13.269215 -14.164272 -14.559656 -15.044629 -14.504472
1.850000 -11.983558 -13.595894 -14.427445 -14.833100 -15.012271 -15.089537 -15.134750 -14.989243 -14.734555 -12.190732 -13.176128 -14.102240 -14.513957 -15.026712 -14.456321
1.900000 -11.901522 -13.540704 -14.389139 -14.805371 -14.990869 -15.072017 -15.124837 -14.985690 -14.734914 -12.111916 -13.113462 -14.056870 -14.477688 -15.005939 -14.418685
1.950000 -11.820008 -13.485519 -14.350519 -14.777135 -14.968848 -15.053811 -15.114108 -14.981216 -14.734286 -12.033560 -13.050944 -14.011317 -14.441068 -14.984536 -14.380723
2.000000 -11.689622 -13.402866 -14.297915 -14.743382 -14.946385 -15.038283 -15.112178 -14.990666 -14.750736 -11.908899 -12.954995 -13.946136 -14.392093 -14.963197 -14.329314
2.050000 -11.608357 -13.347160 -14.258306 -14.713880 -14.922940 -15.018560 -15.099759 -14.984363 -14.748194 -11.830699 -12.892168 -13.899789 -14.354430 -14.940356 -14.290346
2.100000 -11.475925 -13.262324 -14.203463 -14.677881 -14.898242 -15.000810 -15.095650 -14.991683 -14.762545 -11.703973 -12.794071 -13.832387 -14.303212 -14.916784 -14.236697
2.150000 -11.394978 -13.206213 -14.163009 -14.647271 -14.873540 -14.979742 -15.081720 -14.983737 -14.758281 -11.626004 -12.731039 -13.785376 -14.264652 -14.892670 -14.196866
2.200000 -11.314602 -13.150226 -14.122402 -14.616338 -14.848415 -14.958190 -15.067191 -14.975098 -14.753267 -11.548552 -12.668256 -13.738327 -14.225905 -14.868124 -14.156871
2.250000 -11.180021 -13.062905 -14.064898 -14.577600 -14.820951 -14.937667 -15.060315 -14.979674 -14.764890 -11.419636 -12.567763 -13.668332 -14.172009 -14.841785 -14.100555
