# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.03, mej = 0.010562026262441078, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -13.128889 -13.256690 -13.176943 -13.024148 -12.874207 -12.751190 -12.406781 -11.936308 -11.480533 -13.156402 -13.246825 -13.230293 -13.155083 -12.856095 -13.170094
0.250000 -13.262418 -13.432284 -13.377483 -13.239643 -13.098426 -12.980699 -12.646586 -12.184777 -11.734447 -13.295104 -13.410971 -13.420556 -13.358543 -13.081174 -13.371598
0.300000 -13.324656 -13.533052 -13.501148 -13.377044 -13.243839 -13.130970 -12.806304 -12.352433 -11.907087 -13.362074 -13.501241 -13.534785 -13.484890 -13.227378 -13.496148
0.350000 -13.356738 -13.604659 -13.596293 -13.486321 -13.361359 -13.253486 -12.938532 -12.492813 -12.052576 -13.399005 -13.562067 -13.620226 -13.582794 -13.345710 -13.592204
0.400000 -13.371371 -13.652686 -13.664248 -13.566250 -13.448272 -13.344632 -13.037903 -12.599081 -12.163161 -13.417730 -13.600978 -13.679962 -13.653086 -13.433312 -13.660930
0.450000 -13.370925 -13.689335 -13.723077 -13.638417 -13.528222 -13.429298 -13.131729 -12.700579 -12.269457 -13.421824 -13.627491 -13.729641 -13.714518 -13.514030 -13.720618
0.500000 -13.356437 -13.717190 -13.776307 -13.706922 -13.605642 -13.512120 -13.225039 -12.802667 -12.377027 -13.412512 -13.643763 -13.772396 -13.770728 -13.592329 -13.774831
0.550000 -13.341579 -13.731627 -13.808334 -13.749551 -13.654459 -13.564687 -13.284883 -12.868598 -12.446755 -13.401232 -13.650179 -13.797160 -13.804824 -13.641756 -13.807540
0.600000 -13.315538 -13.741534 -13.839869 -13.794131 -13.706657 -13.621501 -13.350656 -12.941856 -12.524679 -13.379576 -13.650236 -13.819760 -13.838902 -13.694705 -13.839914
0.650000 -13.285713 -13.745067 -13.863508 -13.829911 -13.749531 -13.668673 -13.406167 -13.004332 -12.591491 -13.353817 -13.644621 -13.835089 -13.864909 -13.738279 -13.864334
0.700000 -13.253224 -13.743569 -13.880724 -13.858439 -13.784671 -13.707819 -13.453085 -13.057738 -12.648933 -13.325102 -13.634617 -13.844568 -13.884330 -13.774070 -13.882278
0.750000 -13.218894 -13.738061 -13.892650 -13.880913 -13.813312 -13.740198 -13.492715 -13.103416 -12.698372 -13.294279 -13.621193 -13.849283 -13.898311 -13.803319 -13.894882
0.800000 -13.183341 -13.729334 -13.900173 -13.898278 -13.836432 -13.766808 -13.526092 -13.142437 -12.740900 -13.261987 -13.605093 -13.850082 -13.907751 -13.827008 -13.903037
0.850000 -13.134438 -13.716876 -13.909830 -13.921342 -13.867342 -13.802474 -13.570984 -13.195019 -12.798256 -13.217513 -13.582611 -13.850584 -13.920019 -13.858692 -13.913555
0.900000 -13.097017 -13.702928 -13.910148 -13.930319 -13.881389 -13.819594 -13.594065 -13.223068 -12.829387 -13.182941 -13.562204 -13.844995 -13.922023 -13.873238 -13.914430
0.950000 -13.045192 -13.684927 -13.912736 -13.945414 -13.903810 -13.846458 -13.629546 -13.265727 -12.876497 -13.135221 -13.534889 -13.839054 -13.927046 -13.896382 -13.917821
1.000000 -12.991886 -13.664404 -13.912202 -13.957036 -13.922557 -13.869527 -13.660998 -13.304159 -12.919255 -13.085889 -13.505332 -13.830236 -13.928876 -13.915832 -13.918066
1.050000 -12.953647 -13.645465 -13.905046 -13.957053 -13.926779 -13.876301 -13.672723 -13.320004 -12.937652 -13.049989 -13.481072 -13.818195 -13.923116 -13.920470 -13.911370
1.100000 -12.899077 -13.621519 -13.899820 -13.963233 -13.939650 -13.893233 -13.697530 -13.351368 -12.973074 -12.999128 -13.448679 -13.805206 -13.920108 -13.934001 -13.906875
1.150000 -12.843682 -13.595889 -13.892411 -13.966938 -13.949879 -13.907420 -13.719400 -13.379630 -13.005292 -12.947335 -13.414835 -13.790238 -13.914860 -13.944874 -13.900179
1.200000 -12.787621 -13.568782 -13.883051 -13.968414 -13.957719 -13.919125 -13.738602 -13.405070 -13.034589 -12.894777 -13.379732 -13.773512 -13.907606 -13.953343 -13.891514
1.250000 -12.731029 -13.540373 -13.871941 -13.967877 -13.963395 -13.928573 -13.755372 -13.427931 -13.061216 -12.841593 -13.343537 -13.755220 -13.898550 -13.959632 -13.881081
1.300000 -12.674021 -13.510816 -13.859255 -13.965513 -13.967099 -13.935964 -13.769918 -13.448429 -13.085391 -12.787902 -13.306393 -13.735528 -13.887869 -13.963936 -13.869056
1.350000 -12.616693 -13.480245 -13.845147 -13.961486 -13.969004 -13.941473 -13.782422 -13.466751 -13.107308 -12.733806 -13.268423 -13.714581 -13.875719 -13.966427 -13.855593
1.400000 -12.559128 -13.448775 -13.829752 -13.955943 -13.969260 -13.945254 -13.793046 -13.483067 -13.127138 -12.679392 -13.229735 -13.692505 -13.862236 -13.967256 -13.840828
1.450000 -12.501399 -13.416509 -13.813188 -13.949012 -13.968002 -13.947444 -13.801934 -13.497525 -13.145034 -12.624736 -13.190422 -13.669414 -13.847541 -13.966559 -13.824880
1.500000 -12.443566 -13.383537 -13.795560 -13.940807 -13.965349 -13.948168 -13.809215 -13.510261 -13.161134 -12.569903 -13.150568 -13.645405 -13.831741 -13.964455 -13.807855
1.550000 -12.385682 -13.349937 -13.776964 -13.931430 -13.961409 -13.947534 -13.815005 -13.521393 -13.175561 -12.514948 -13.110243 -13.620568 -13.814933 -13.961052 -13.789848
1.600000 -12.302521 -13.305493 -13.756470 -13.925670 -13.964342 -13.955756 -13.833506 -13.548442 -13.207881 -12.436454 -13.055072 -13.590109 -13.797296 -13.964845 -13.770296
1.650000 -12.243965 -13.270328 -13.735792 -13.913914 -13.957852 -13.952473 -13.836454 -13.556573 -13.219207 -12.380717 -13.013425 -13.563401 -13.778347 -13.958876 -13.750188
1.700000 -12.185495 -13.234736 -13.714379 -13.901241 -13.950341 -13.948105 -13.838197 -13.563399 -13.229166 -12.325003 -12.971490 -13.536085 -13.758628 -13.951876 -13.729334
1.750000 -12.127139 -13.198765 -13.692294 -13.887719 -13.941881 -13.942727 -13.838813 -13.569001 -13.237840 -12.269343 -12.929311 -13.508217 -13.738201 -13.943917 -13.707794
1.800000 -12.068923 -13.162459 -13.669589 -13.873409 -13.932534 -13.936404 -13.838372 -13.573453 -13.245306 -12.213765 -12.886928 -13.479847 -13.717122 -13.935062 -13.685625
1.850000 -11.981752 -13.112766 -13.643184 -13.861392 -13.929029 -13.938086 -13.850148 -13.593626 -13.270650 -12.131106 -12.826836 -13.443738 -13.693502 -13.932399 -13.660138
1.900000 -11.923244 -13.075441 -13.619034 -13.845389 -13.917850 -13.929848 -13.847633 -13.595873 -13.275831 -12.075147 -12.783632 -13.414098 -13.670930 -13.921698 -13.636508
1.950000 -11.864948 -13.037900 -13.594409 -13.828757 -13.905952 -13.920837 -13.844242 -13.597160 -13.279996 -12.019348 -12.740328 -13.384088 -13.647851 -13.910269 -13.612393
2.000000 -11.775393 -12.985344 -13.564901 -13.813522 -13.899177 -13.919223 -13.852679 -13.613962 -13.301948 -11.934243 -12.677499 -13.344969 -13.621104 -13.904332 -13.583794
2.050000 -11.716957 -12.947010 -13.539098 -13.795487 -13.885749 -13.908606 -13.847539 -13.613382 -13.304174 -11.878225 -12.633581 -13.313940 -13.596803 -13.891361 -13.558486
2.100000 -11.658782 -12.908546 -13.512929 -13.776944 -13.871730 -13.897350 -13.841664 -13.611988 -13.305538 -11.822419 -12.589641 -13.282641 -13.572109 -13.877790 -13.532803
2.150000 -11.567102 -12.853469 -13.480700 -13.758899 -13.862106 -13.892868 -13.847206 -13.625877 -13.324562 -11.735139 -12.524393 -13.240879 -13.542622 -13.869001 -13.501477
2.200000 -11.508899 -12.814387 -13.453562 -13.739181 -13.846796 -13.880250 -13.839840 -13.622885 -13.324261 -11.679234 -12.479997 -13.208755 -13.516917 -13.854128 -13.474811
2.250000 -11.415553 -12.757515 -13.419490 -13.719286 -13.835327 -13.873931 -13.843565 -13.634980 -13.341505 -11.590270 -12.412985 -13.165165 -13.485584 -13.843495 -13.441642
