# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-05,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.01]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 23.984 24.033 23.958 23.765 23.623 23.484 23.845 23.743 23.621 23.479 23.338 23.19 23.748 23.575 23.404 23.283 23.172 23.512 23.369 23.249 23.15 22.982 23.406 23.501 23.348 22.96 22.791 22.601 23.316
0.0102 23.9 23.949 23.875 23.682 23.539 23.4 23.761 23.659 23.537 23.395 23.254 23.106 23.664 23.492 23.32 23.199 23.088 23.428 23.285 23.165 23.066 22.898 23.322 23.417 23.264 22.877 22.707 22.517 23.232
0.0105 23.816 23.866 23.791 23.598 23.455 23.316 23.677 23.575 23.453 23.311 23.171 23.022 23.58 23.408 23.236 23.115 23.005 23.344 23.202 23.082 22.983 22.814 23.238 23.333 23.181 22.793 22.623 22.433 23.148
0.0107 23.732 23.782 23.707 23.514 23.372 23.233 23.593 23.492 23.369 23.227 23.087 22.938 23.497 23.324 23.152 23.032 22.921 23.26 23.118 22.998 22.899 22.731 23.155 23.25 23.097 22.709 22.54 22.349 23.064
0.011 23.649 23.698 23.623 23.43 23.288 23.149 23.51 23.408 23.286 23.144 23.003 22.855 23.413 23.24 23.069 22.948 22.837 23.177 23.034 22.914 22.815 22.647 23.071 23.166 23.013 22.625 22.456 22.266 22.981
0.0113 23.565 23.614 23.54 23.347 23.204 23.065 23.426 23.324 23.202 23.06 22.919 22.771 23.329 23.157 22.985 22.864 22.753 23.093 22.95 22.83 22.731 22.563 22.987 23.082 22.929 22.542 22.372 22.182 22.897
0.0115 23.481 23.531 23.456 23.263 23.12 22.981 23.342 23.24 23.118 22.976 22.836 22.687 23.245 23.073 22.901 22.78 22.67 23.009 22.867 22.747 22.648 22.479 22.903 22.998 22.846 22.458 22.288 22.098 22.813
0.0118 23.397 23.447 23.372 23.179 23.037 22.898 23.258 23.157 23.034 22.892 22.752 22.603 23.162 22.989 22.817 22.697 22.586 22.925 22.783 22.663 22.564 22.396 22.82 22.915 22.762 22.374 22.205 22.014 22.729
0.0121 23.314 23.363 23.288 23.095 22.953 22.814 23.175 23.073 22.951 22.809 22.668 22.52 23.078 22.905 22.734 22.613 22.502 22.842 22.699 22.579 22.48 22.312 22.736 22.831 22.678 22.29 22.121 21.931 22.646
0.0124 23.008 23.057 22.982 22.789 22.647 22.508 22.868 22.767 22.644 22.502 22.362 22.213 22.772 22.599 22.427 22.307 22.196 22.535 22.393 22.273 22.174 22.006 22.43 22.525 22.372 21.984 21.815 21.624 22.339
