# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.00039810717055349735,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.01]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 14.051 14.101 14.026 13.833 13.691 13.552 13.912 13.811 13.688 13.546 13.406 13.257 13.816 13.643 13.471 13.351 13.24 13.579 13.437 13.317 13.218 13.05 13.474 13.569 13.416 13.028 12.859 12.668 13.383
0.0102 13.974 14.023 13.949 13.756 13.613 13.474 13.835 13.733 13.611 13.469 13.328 13.18 13.738 13.566 13.394 13.273 13.162 13.502 13.359 13.239 13.14 12.972 13.396 13.491 13.338 12.95 12.781 12.591 13.306
0.0105 13.896 13.946 13.871 13.678 13.536 13.397 13.757 13.656 13.533 13.391 13.251 13.102 13.661 13.488 13.316 13.196 13.085 13.424 13.282 13.162 13.063 12.895 13.319 13.414 13.261 12.873 12.704 12.513 13.228
0.0107 13.819 13.868 13.793 13.601 13.458 13.319 13.68 13.578 13.456 13.314 13.173 13.025 13.583 13.411 13.239 13.118 13.007 13.347 13.204 13.084 12.985 12.817 13.241 13.336 13.183 12.795 12.626 12.436 13.151
0.011 13.741 13.791 13.716 13.523 13.381 13.241 13.602 13.501 13.378 13.236 13.096 12.947 13.506 13.333 13.161 13.04 12.93 13.269 13.127 13.007 12.908 12.74 13.163 13.259 13.106 12.718 12.549 12.358 13.073
0.0113 13.664 13.713 13.638 13.445 13.303 13.164 13.525 13.423 13.301 13.159 13.018 12.87 13.428 13.255 13.084 12.963 12.852 13.192 13.049 12.929 12.83 12.662 13.086 13.181 13.028 12.64 12.471 12.281 12.996
0.0115 13.588 13.638 13.563 13.37 13.228 13.088 13.449 13.348 13.225 13.083 12.943 12.794 13.353 13.18 13.008 12.888 12.777 13.116 12.974 12.854 12.755 12.587 13.01 13.106 12.953 12.565 12.396 12.205 12.92
0.0118 13.522 13.571 13.496 13.303 13.161 13.022 13.382 13.281 13.158 13.017 12.876 12.727 13.286 13.113 12.941 12.821 12.71 13.049 12.907 12.787 12.688 12.52 12.944 13.039 12.886 12.498 12.329 12.138 12.853
0.0121 13.455 13.504 13.429 13.236 13.094 12.955 13.316 13.214 13.092 12.95 12.809 12.661 13.219 13.046 12.875 12.754 12.643 12.983 12.84 12.72 12.621 12.453 12.877 12.972 12.819 12.431 12.262 12.072 12.787
0.0124 13.388 13.437 13.363 13.17 13.027 12.888 13.249 13.147 13.025 12.883 12.742 12.594 13.152 12.98 12.808 12.687 12.576 12.916 12.773 12.654 12.554 12.386 12.81 12.905 12.752 12.365 12.195 12.005 12.72
