# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.008378552168254812, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-06,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 19.306977288832496]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -6.222 -6.172 -6.247 -6.44 -6.582 -6.722 -6.361 -6.462 -6.585 -6.727 -6.867 -7.016 -6.457 -6.63 -6.802 -6.923 -7.033 -6.694 -6.836 -6.956 -7.055 -7.223 -7.245 -7.414 -7.605
0.0102 -6.129 -6.08 -6.155 -6.348 -6.49 -6.629 -6.268 -6.37 -6.492 -6.634 -6.775 -6.923 -6.365 -6.538 -6.709 -6.83 -6.941 -6.601 -6.744 -6.864 -6.963 -7.131 -7.153 -7.322 -7.512
0.0105 -6.037 -5.987 -6.062 -6.255 -6.398 -6.537 -6.176 -6.278 -6.4 -6.542 -6.682 -6.831 -6.273 -6.445 -6.617 -6.738 -6.848 -6.509 -6.652 -6.771 -6.87 -7.039 -7.06 -7.23 -7.42
0.0107 -5.945 -5.895 -5.97 -6.163 -6.305 -6.444 -6.084 -6.185 -6.308 -6.45 -6.59 -6.739 -6.18 -6.353 -6.525 -6.645 -6.756 -6.417 -6.559 -6.679 -6.778 -6.946 -6.968 -7.137 -7.328
0.011 -5.852 -5.803 -5.878 -6.071 -6.213 -6.352 -5.991 -6.093 -6.215 -6.357 -6.498 -6.646 -6.088 -6.26 -6.432 -6.553 -6.664 -6.324 -6.467 -6.587 -6.686 -6.854 -6.876 -7.045 -7.235
0.0113 -5.76 -5.71 -5.785 -5.978 -6.121 -6.26 -5.899 -6.001 -6.123 -6.265 -6.405 -6.554 -5.996 -6.168 -6.34 -6.461 -6.571 -6.232 -6.374 -6.494 -6.593 -6.762 -6.783 -6.953 -7.143
0.0115 -5.667 -5.618 -5.693 -5.886 -6.028 -6.167 -5.807 -5.908 -6.031 -6.172 -6.313 -6.462 -5.903 -6.076 -6.248 -6.368 -6.479 -6.139 -6.282 -6.402 -6.501 -6.669 -6.691 -6.86 -7.051
0.0118 -5.575 -5.526 -5.6 -5.793 -5.936 -6.075 -5.714 -5.816 -5.938 -6.08 -6.221 -6.369 -5.811 -5.983 -6.155 -6.276 -6.387 -6.047 -6.19 -6.31 -6.409 -6.577 -6.599 -6.768 -6.958
0.0121 -5.483 -5.433 -5.508 -5.701 -5.843 -5.983 -5.622 -5.723 -5.846 -5.988 -6.128 -6.277 -5.718 -5.891 -6.063 -6.184 -6.294 -5.955 -6.097 -6.217 -6.316 -6.484 -6.506 -6.675 -6.866
0.0124 -5.39 -5.341 -5.416 -5.609 -5.751 -5.89 -5.529 -5.631 -5.753 -5.895 -6.036 -6.184 -5.626 -5.799 -5.97 -6.091 -6.202 -5.862 -6.005 -6.125 -6.224 -6.392 -6.414 -6.583 -6.773
0.0127 -5.298 -5.249 -5.323 -5.516 -5.659 -5.798 -5.437 -5.539 -5.661 -5.803 -5.943 -6.092 -5.534 -5.706 -5.878 -5.999 -6.109 -5.77 -5.913 -6.032 -6.131 -6.3 -6.321 -6.491 -6.681
0.013 -5.206 -5.156 -5.231 -5.424 -5.566 -5.705 -5.345 -5.446 -5.569 -5.711 -5.851 -6.0 -5.441 -5.614 -5.786 -5.906 -6.017 -5.678 -5.82 -5.94 -6.039 -6.207 -6.229 -6.398 -6.589
0.0133 -5.113 -5.064 -5.139 -5.332 -5.474 -5.613 -5.252 -5.354 -5.476 -5.618 -5.759 -5.907 -5.349 -5.521 -5.693 -5.814 -5.925 -5.585 -5.728 -5.848 -5.947 -6.115 -6.137 -6.306 -6.496
0.0136 -5.021 -4.971 -5.046 -5.239 -5.382 -5.521 -5.16 -5.262 -5.384 -5.526 -5.666 -5.815 -5.257 -5.429 -5.601 -5.722 -5.832 -5.493 -5.635 -5.755 -5.854 -6.023 -6.044 -6.214 -6.404
0.014 -4.928 -4.879 -4.954 -5.147 -5.289 -5.428 -5.068 -5.169 -5.292 -5.434 -5.574 -5.723 -5.164 -5.337 -5.509 -5.629 -5.74 -5.401 -5.543 -5.663 -5.762 -5.93 -5.952 -6.121 -6.312
