# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.0008378552168254813, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 2.5118864315095823e-06,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 1.9306977288832496]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -0.303 -0.254 -0.329 -0.522 -0.664 -0.803 -0.442 -0.544 -0.667 -0.808 -0.949 -1.097 -0.539 -0.712 -0.884 -1.004 -1.115 -0.775 -0.918 -1.038 -1.137 -1.305 -1.327 -1.496 -1.686
0.0102 -0.204 -0.154 -0.229 -0.422 -0.564 -0.704 -0.343 -0.444 -0.567 -0.709 -0.849 -0.998 -0.439 -0.612 -0.784 -0.904 -1.015 -0.676 -0.818 -0.938 -1.037 -1.205 -1.227 -1.396 -1.587
0.0105 -0.104 -0.055 -0.129 -0.322 -0.465 -0.604 -0.243 -0.345 -0.467 -0.609 -0.749 -0.898 -0.34 -0.512 -0.684 -0.805 -0.915 -0.576 -0.719 -0.838 -0.937 -1.106 -1.127 -1.297 -1.487
0.0107 -0.004 0.045 -0.03 -0.223 -0.365 -0.504 -0.143 -0.245 -0.367 -0.509 -0.65 -0.798 -0.24 -0.413 -0.584 -0.705 -0.816 -0.476 -0.619 -0.739 -0.838 -1.006 -1.028 -1.197 -1.387
0.011 0.095 0.144 0.069 -0.124 -0.266 -0.405 -0.044 -0.146 -0.268 -0.41 -0.551 -0.699 -0.141 -0.313 -0.485 -0.606 -0.717 -0.377 -0.52 -0.64 -0.739 -0.907 -0.929 -1.098 -1.288
0.0113 0.176 0.226 0.151 -0.042 -0.184 -0.323 0.037 -0.064 -0.187 -0.329 -0.469 -0.618 -0.059 -0.232 -0.404 -0.524 -0.635 -0.296 -0.438 -0.558 -0.657 -0.825 -0.847 -1.016 -1.207
0.0115 0.258 0.308 0.233 0.04 -0.103 -0.242 0.119 0.017 -0.105 -0.247 -0.387 -0.536 0.022 -0.15 -0.322 -0.443 -0.553 -0.214 -0.357 -0.476 -0.575 -0.744 -0.765 -0.935 -1.125
0.0118 0.34 0.389 0.314 0.121 -0.021 -0.16 0.201 0.099 -0.023 -0.165 -0.306 -0.454 0.104 -0.069 -0.24 -0.361 -0.472 -0.132 -0.275 -0.395 -0.494 -0.662 -0.684 -0.853 -1.043
0.0121 0.421 0.471 0.396 0.203 0.061 -0.079 0.282 0.181 0.058 -0.084 -0.224 -0.373 0.186 0.013 -0.159 -0.28 -0.39 -0.051 -0.193 -0.313 -0.412 -0.58 -0.602 -0.771 -0.962
0.0124 0.503 0.552 0.477 0.285 0.142 0.003 0.364 0.262 0.14 -0.002 -0.143 -0.291 0.267 0.095 -0.077 -0.198 -0.309 0.031 -0.112 -0.232 -0.331 -0.499 -0.521 -0.69 -0.88
0.0127 0.585 0.634 0.559 0.366 0.224 0.085 0.445 0.344 0.221 0.079 -0.061 -0.21 0.349 0.176 0.004 -0.116 -0.227 0.112 -0.03 -0.15 -0.249 -0.417 -0.439 -0.608 -0.799
0.013 0.666 0.716 0.641 0.448 0.305 0.166 0.527 0.425 0.303 0.161 0.021 -0.128 0.43 0.258 0.086 -0.035 -0.145 0.194 0.052 -0.068 -0.167 -0.336 -0.357 -0.527 -0.717
0.0133 0.748 0.797 0.722 0.529 0.387 0.248 0.609 0.507 0.385 0.243 0.102 -0.046 0.512 0.339 0.168 0.047 -0.064 0.276 0.133 0.013 -0.086 -0.254 -0.276 -0.445 -0.635
0.0136 0.829 0.879 0.804 0.611 0.469 0.329 0.69 0.589 0.466 0.324 0.184 0.035 0.594 0.421 0.249 0.128 0.018 0.357 0.215 0.095 -0.004 -0.172 -0.194 -0.363 -0.554
0.014 0.901 0.95 0.875 0.682 0.54 0.401 0.762 0.66 0.537 0.396 0.255 0.107 0.665 0.492 0.32 0.2 0.089 0.429 0.286 0.166 0.067 -0.101 -0.123 -0.292 -0.482
0.0143 0.955 1.004 0.929 0.736 0.594 0.455 0.816 0.714 0.592 0.45 0.309 0.161 0.719 0.546 0.375 0.254 0.143 0.483 0.34 0.22 0.121 -0.047 -0.069 -0.238 -0.428
0.0146 1.009 1.058 0.983 0.79 0.648 0.509 0.87 0.768 0.646 0.504 0.363 0.215 0.773 0.6 0.429 0.308 0.197 0.537 0.394 0.274 0.175 0.007 -0.015 -0.184 -0.374
0.015 1.063 1.112 1.037 0.844 0.702 0.563 0.924 0.822 0.7 0.558 0.417 0.269 0.827 0.654 0.483 0.362 0.251 0.591 0.448 0.328 0.229 0.061 0.039 -0.13 -0.32
0.0154 1.117 1.166 1.091 0.898 0.756 0.617 0.978 0.876 0.754 0.612 0.471 0.323 0.881 0.709 0.537 0.416 0.305 0.645 0.502 0.382 0.283 0.115 0.093 -0.076 -0.266
0.0157 1.171 1.22 1.145 0.952 0.81 0.671 1.032 0.93 0.808 0.666 0.525 0.377 0.935 0.763 0.591 0.47 0.359 0.699 0.556 0.436 0.337 0.169 0.147 -0.022 -0.212
0.0161 1.225 1.274 1.199 1.007 0.864 0.725 1.086 0.984 0.862 0.72 0.579 0.431 0.989 0.817 0.645 0.524 0.413 0.753 0.61 0.49 0.391 0.223 0.201 0.032 -0.158
0.0165 1.279 1.328 1.254 1.061 0.918 0.779 1.14 1.038 0.916 0.774 0.633 0.485 1.043 0.871 0.699 0.578 0.467 0.807 0.664 0.545 0.445 0.277 0.256 0.086 -0.104
0.0169 1.333 1.382 1.308 1.115 0.972 0.833 1.194 1.092 0.97 0.828 0.687 0.539 1.097 0.925 0.753 0.632 0.522 0.861 0.718 0.599 0.5 0.331 0.31 0.14 -0.05
0.0173 1.387 1.436 1.362 1.169 1.026 0.887 1.248 1.146 1.024 0.882 0.742 0.593 1.151 0.979 0.807 0.686 0.576 0.915 0.772 0.653 0.554 0.385 0.364 0.194 0.004
0.0177 1.432 1.481 1.407 1.214 1.071 0.932 1.293 1.191 1.069 0.927 0.787 0.638 1.196 1.024 0.852 0.731 0.621 0.96 0.817 0.698 0.599 0.43 0.409 0.239 0.049
0.0181 1.473 1.523 1.448 1.255 1.113 0.974 1.334 1.233 1.11 0.968 0.828 0.679 1.238 1.065 0.893 0.773 0.662 1.001 0.859 0.739 0.64 0.472 0.45 0.281 0.09
0.0186 1.515 1.564 1.489 1.296 1.154 1.015 1.376 1.274 1.152 1.01 0.869 0.721 1.279 1.107 0.935 0.814 0.703 1.043 0.9 0.78 0.681 0.513 0.491 0.322 0.132
0.019 1.556 1.606 1.531 1.338 1.195 1.056 1.417 1.315 1.193 1.051 0.911 0.762 1.32 1.148 0.976 0.855 0.745 1.084 0.942 0.822 0.723 0.554 0.533 0.363 0.173
0.0195 1.598 1.647 1.572 1.379 1.237 1.098 1.458 1.357 1.234 1.093 0.952 0.803 1.362 1.189 1.017 0.897 0.786 1.126 0.983 0.863 0.764 0.596 0.574 0.405 0.214
0.02 1.639 1.688 1.614 1.421 1.278 1.139 1.5 1.398 1.276 1.134 0.993 0.845 1.403 1.231 1.059 0.938 0.827 1.167 1.024 0.905 0.805 0.637 0.616 0.446 0.256
0.0204 1.68 1.73 1.655 1.462 1.32 1.18 1.541 1.44 1.317 1.175 1.035 0.886 1.445 1.272 1.1 0.98 0.869 1.208 1.066 0.946 0.847 0.679 0.657 0.488 0.297
0.0209 1.722 1.771 1.696 1.503 1.361 1.222 1.583 1.481 1.359 1.217 1.076 0.928 1.486 1.313 1.142 1.021 0.91 1.25 1.107 0.987 0.888 0.72 0.698 0.529 0.339
0.0214 1.763 1.813 1.738 1.545 1.402 1.263 1.624 1.522 1.4 1.258 1.118 0.969 1.527 1.355 1.183 1.062 0.952 1.291 1.148 1.029 0.93 0.761 0.74 0.57 0.38
0.022 1.803 1.853 1.778 1.585 1.442 1.303 1.664 1.563 1.44 1.298 1.158 1.009 1.568 1.395 1.223 1.102 0.992 1.331 1.189 1.069 0.97 0.802 0.78 0.61 0.42
0.0225 1.822 1.871 1.796 1.603 1.461 1.322 1.683 1.581 1.459 1.317 1.176 1.028 1.586 1.413 1.242 1.121 1.01 1.35 1.207 1.087 0.988 0.82 0.798 0.629 0.439
0.023 1.84 1.89 1.815 1.622 1.479 1.34 1.701 1.6 1.477 1.335 1.195 1.046 1.605 1.432 1.26 1.139 1.029 1.368 1.226 1.106 1.007 0.839 0.817 0.648 0.457
0.0236 1.859 1.908 1.833 1.64 1.498 1.359 1.72 1.618 1.496 1.354 1.213 1.065 1.623 1.45 1.279 1.158 1.047 1.387 1.244 1.124 1.025 0.857 0.835 0.666 0.476
0.0242 1.877 1.927 1.852 1.659 1.517 1.377 1.738 1.637 1.514 1.372 1.232 1.083 1.642 1.469 1.297 1.176 1.066 1.405 1.263 1.143 1.044 0.876 0.854 0.685 0.494
0.0247 1.896 1.945 1.87 1.677 1.535 1.396 1.757 1.655 1.533 1.391 1.25 1.102 1.66 1.488 1.316 1.195 1.084 1.424 1.281 1.161 1.062 0.894 0.872 0.703 0.513
0.0253 1.914 1.964 1.889 1.696 1.554 1.414 1.775 1.674 1.551 1.409 1.269 1.12 1.679 1.506 1.334 1.213 1.103 1.442 1.3 1.18 1.081 0.913 0.891 0.722 0.531
0.0259 1.933 1.982 1.907 1.714 1.572 1.433 1.794 1.692 1.57 1.428 1.287 1.139 1.697 1.525 1.353 1.232 1.121 1.461 1.318 1.198 1.099 0.931 0.909 0.74 0.55
0.0266 1.951 2.001 1.926 1.733 1.591 1.451 1.812 1.711 1.588 1.446 1.306 1.157 1.716 1.543 1.371 1.251 1.14 1.479 1.337 1.217 1.118 0.95 0.928 0.759 0.568
0.0272 1.97 2.019 1.944 1.751 1.609 1.47 1.831 1.729 1.607 1.465 1.324 1.176 1.734 1.562 1.39 1.269 1.158 1.498 1.355 1.235 1.136 0.968 0.946 0.777 0.587
0.0279 1.981 2.03 1.956 1.763 1.62 1.481 1.842 1.74 1.618 1.476 1.335 1.187 1.745 1.573 1.401 1.28 1.169 1.509 1.366 1.247 1.147 0.979 0.958 0.788 0.598
0.0285 1.981 2.03 1.955 1.762 1.62 1.481 1.842 1.74 1.617 1.476 1.335 1.187 1.745 1.572 1.401 1.28 1.169 1.509 1.366 1.246 1.147 0.979 0.957 0.788 0.598
0.0292 1.98 2.03 1.955 1.762 1.62 1.48 1.841 1.74 1.617 1.475 1.335 1.186 1.745 1.572 1.4 1.28 1.169 1.508 1.366 1.246 1.147 0.979 0.957 0.788 0.597
0.0299 1.98 2.03 1.955 1.762 1.619 1.48 1.841 1.739 1.617 1.475 1.335 1.186 1.744 1.572 1.4 1.279 1.169 1.508 1.365 1.246 1.147 0.978 0.957 0.787 0.597
0.0307 1.98 2.029 1.954 1.761 1.619 1.48 1.841 1.739 1.617 1.475 1.334 1.186 1.744 1.572 1.4 1.279 1.168 1.508 1.365 1.245 1.146 0.978 0.956 0.787 0.597
0.0314 1.98 2.029 1.954 1.761 1.619 1.48 1.84 1.739 1.616 1.474 1.334 1.185 1.744 1.571 1.399 1.279 1.168 1.507 1.365 1.245 1.146 0.978 0.956 0.787 0.596
0.0322 1.979 2.029 1.954 1.761 1.618 1.479 1.84 1.738 1.616 1.474 1.334 1.185 1.744 1.571 1.399 1.278 1.168 1.507 1.365 1.245 1.146 0.977 0.956 0.786 0.596
0.0329 1.979 2.028 1.954 1.761 1.618 1.479 1.84 1.738 1.616 1.474 1.333 1.185 1.743 1.571 1.399 1.278 1.167 1.507 1.364 1.244 1.145 0.977 0.956 0.786 0.596
0.0337 1.979 2.028 1.953 1.76 1.618 1.479 1.84 1.738 1.615 1.474 1.333 1.185 1.743 1.57 1.399 1.278 1.167 1.507 1.364 1.244 1.145 0.977 0.955 0.786 0.596
0.0345 1.978 2.028 1.953 1.76 1.618 1.478 1.839 1.738 1.615 1.473 1.333 1.184 1.743 1.57 1.398 1.278 1.167 1.506 1.364 1.244 1.145 0.977 0.955 0.786 0.595
0.0354 1.972 2.022 1.947 1.754 1.611 1.472 1.833 1.731 1.609 1.467 1.327 1.178 1.736 1.564 1.392 1.271 1.161 1.5 1.357 1.238 1.139 0.97 0.949 0.779 0.589
0.0362 1.964 2.013 1.938 1.745 1.603 1.464 1.825 1.723 1.6 1.459 1.318 1.17 1.728 1.555 1.384 1.263 1.152 1.492 1.349 1.229 1.13 0.962 0.94 0.771 0.581
0.0371 1.955 2.005 1.93 1.737 1.594 1.455 1.816 1.714 1.592 1.45 1.31 1.161 1.72 1.547 1.375 1.254 1.144 1.483 1.341 1.221 1.122 0.953 0.932 0.762 0.572
0.038 1.947 1.996 1.921 1.728 1.586 1.447 1.808 1.706 1.584 1.442 1.301 1.153 1.711 1.538 1.367 1.246 1.135 1.475 1.332 1.212 1.113 0.945 0.923 0.754 0.564
0.0389 1.938 1.988 1.913 1.72 1.578 1.438 1.799 1.698 1.575 1.433 1.293 1.144 1.703 1.53 1.358 1.238 1.127 1.466 1.324 1.204 1.105 0.937 0.915 0.746 0.555
0.0398 1.93 1.979 1.905 1.712 1.569 1.43 1.791 1.689 1.567 1.425 1.284 1.136 1.694 1.522 1.35 1.229 1.118 1.458 1.315 1.195 1.096 0.928 0.906 0.737 0.547
0.0408 1.921 1.971 1.896 1.703 1.561 1.422 1.782 1.681 1.558 1.416 1.276 1.127 1.686 1.513 1.341 1.221 1.11 1.449 1.307 1.187 1.088 0.92 0.898 0.729 0.538
0.0418 1.913 1.963 1.888 1.695 1.552 1.413 1.774 1.672 1.55 1.408 1.268 1.119 1.677 1.505 1.333 1.212 1.102 1.441 1.298 1.179 1.08 0.911 0.89 0.72 0.53
0.0428 1.905 1.954 1.879 1.686 1.544 1.405 1.766 1.664 1.541 1.4 1.259 1.111 1.669 1.496 1.324 1.204 1.093 1.433 1.29 1.17 1.071 0.903 0.881 0.712 0.522
0.0438 1.896 1.945 1.87 1.678 1.535 1.396 1.757 1.655 1.533 1.391 1.25 1.102 1.66 1.488 1.316 1.195 1.084 1.424 1.281 1.161 1.062 0.894 0.872 0.703 0.513
0.0449 1.883 1.933 1.858 1.665 1.522 1.383 1.744 1.642 1.52 1.378 1.238 1.089 1.647 1.475 1.303 1.182 1.072 1.411 1.268 1.149 1.05 0.881 0.86 0.69 0.5
0.046 1.87 1.92 1.845 1.652 1.509 1.37 1.731 1.63 1.507 1.365 1.225 1.076 1.635 1.462 1.29 1.169 1.059 1.398 1.256 1.136 1.037 0.869 0.847 0.677 0.487
0.0471 1.857 1.907 1.832 1.639 1.497 1.358 1.718 1.617 1.494 1.352 1.212 1.063 1.622 1.449 1.277 1.157 1.046 1.385 1.243 1.123 1.024 0.856 0.834 0.665 0.474
0.0482 1.845 1.894 1.819 1.626 1.484 1.345 1.706 1.604 1.481 1.34 1.199 1.051 1.609 1.436 1.264 1.144 1.033 1.373 1.23 1.11 1.011 0.843 0.821 0.652 0.462
0.0494 1.832 1.881 1.806 1.613 1.471 1.332 1.693 1.591 1.469 1.327 1.186 1.038 1.596 1.424 1.252 1.131 1.02 1.36 1.217 1.097 0.998 0.83 0.808 0.639 0.449
0.0506 1.819 1.868 1.794 1.601 1.458 1.319 1.68 1.578 1.456 1.314 1.173 1.025 1.583 1.411 1.239 1.118 1.008 1.347 1.204 1.085 0.986 0.817 0.796 0.626 0.436
0.0518 1.806 1.856 1.781 1.588 1.445 1.306 1.667 1.565 1.443 1.301 1.161 1.012 1.57 1.398 1.226 1.105 0.995 1.334 1.192 1.072 0.973 0.804 0.783 0.613 0.423
0.053 1.793 1.843 1.768 1.575 1.433 1.293 1.654 1.553 1.43 1.288 1.148 0.999 1.558 1.385 1.213 1.093 0.982 1.321 1.179 1.059 0.96 0.792 0.77 0.601 0.41
0.0543 1.781 1.83 1.755 1.562 1.42 1.281 1.641 1.54 1.417 1.276 1.135 0.986 1.545 1.372 1.2 1.08 0.969 1.309 1.166 1.046 0.947 0.779 0.757 0.588 0.397
0.0556 1.768 1.817 1.742 1.549 1.407 1.268 1.629 1.527 1.405 1.263 1.122 0.974 1.532 1.36 1.188 1.067 0.956 1.296 1.153 1.033 0.934 0.766 0.744 0.575 0.385
0.057 1.755 1.805 1.73 1.537 1.394 1.255 1.616 1.514 1.392 1.25 1.11 0.961 1.519 1.347 1.175 1.054 0.944 1.283 1.141 1.021 0.922 0.753 0.732 0.562 0.372
0.0584 1.742 1.792 1.717 1.524 1.382 1.243 1.603 1.502 1.379 1.237 1.097 0.948 1.507 1.334 1.162 1.042 0.931 1.27 1.128 1.008 0.909 0.741 0.719 0.55 0.359
0.0598 1.73 1.779 1.704 1.511 1.369 1.23 1.591 1.489 1.367 1.225 1.084 0.936 1.494 1.322 1.15 1.029 0.918 1.258 1.115 0.995 0.896 0.728 0.706 0.537 0.347
0.0612 1.717 1.767 1.692 1.499 1.356 1.217 1.578 1.476 1.354 1.212 1.072 0.923 1.481 1.309 1.137 1.016 0.906 1.245 1.103 0.983 0.884 0.715 0.694 0.524 0.334
