# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-05,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.1]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.0102 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.0105 28.58 28.63 28.555 28.362 28.22 28.08 28.441 28.34 28.217 28.075 27.935 27.786 28.345 28.172 28.0 27.879 27.769 28.108 27.966 27.846 27.747 27.579 28.002 28.098 27.945 27.557 27.388 27.197 27.912
0.0107 28.017 28.066 27.991 27.799 27.656 27.517 27.878 27.776 27.654 27.512 27.371 27.223 27.781 27.609 27.437 27.316 27.205 27.545 27.402 27.282 27.183 27.015 27.439 27.534 27.381 26.993 26.824 26.634 27.349
0.011 27.453 27.503 27.428 27.235 27.093 26.954 27.314 27.213 27.09 26.948 26.808 26.659 27.218 27.045 26.873 26.753 26.642 26.981 26.839 26.719 26.62 26.452 26.876 26.971 26.818 26.43 26.261 26.07 26.785
0.0113 26.89 26.94 26.865 26.672 26.529 26.39 26.751 26.649 26.527 26.385 26.245 26.096 26.654 26.482 26.31 26.189 26.079 26.418 26.275 26.156 26.057 25.888 26.312 26.407 26.255 25.867 25.697 25.507 26.222
0.0115 26.327 26.376 26.301 26.108 25.966 25.827 26.188 26.086 25.963 25.822 25.681 25.533 26.091 25.918 25.747 25.626 25.515 25.855 25.712 25.592 25.493 25.325 25.749 25.844 25.691 25.303 25.134 24.944 25.659
0.0118 25.763 25.813 25.738 25.545 25.402 25.263 25.624 25.523 25.4 25.258 25.118 24.969 25.528 25.355 25.183 25.062 24.952 25.291 25.149 25.029 24.93 24.762 25.185 25.281 25.128 24.74 24.57 24.38 25.095
0.0121 25.2 25.249 25.174 24.982 24.839 24.7 25.061 24.959 24.837 24.695 24.554 24.406 24.964 24.792 24.62 24.499 24.388 24.728 24.585 24.465 24.366 24.198 24.622 24.717 24.564 24.176 24.007 23.817 24.532
0.0124 24.636 24.686 24.611 24.418 24.276 24.137 24.497 24.396 24.273 24.131 23.991 23.842 24.401 24.228 24.056 23.936 23.825 24.164 24.022 23.902 23.803 23.635 24.059 24.154 24.001 23.613 23.444 23.253 23.968
