# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 10.0, type = villar, mass = 0.0022901433483143324, velocity = 0.4686666666666667, theta_obs = 0.0, tfloor = 2500.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 -16.269 -13.123 -11.734 -11.019 -10.529 -10.042 -11.599 -10.943 -10.525 -10.03 -9.567 -9.046 -10.955 -10.373 -9.769 -9.35 -8.969 -13.359 -13.137 -13.142 -13.539 -14.52 -9.867 -10.138 -9.6 -8.23 -7.646 -6.984 -9.976
0.00103 -16.254 -13.125 -11.771 -11.056 -10.566 -10.079 -11.636 -10.98 -10.562 -10.067 -9.604 -9.084 -10.992 -10.41 -9.806 -9.387 -9.006 -13.346 -13.123 -13.127 -13.524 -14.504 -9.904 -10.176 -9.637 -8.267 -7.684 -7.021 -10.014
0.001061 -16.239 -13.128 -11.808 -11.093 -10.603 -10.116 -11.672 -11.017 -10.599 -10.105 -9.642 -9.121 -11.029 -10.447 -9.843 -9.425 -9.044 -13.334 -13.11 -13.113 -13.509 -14.489 -9.941 -10.213 -9.675 -8.305 -7.722 -7.059 -10.051
0.001094 -16.225 -13.131 -11.845 -11.13 -10.64 -10.154 -11.709 -11.054 -10.636 -10.142 -9.679 -9.159 -11.066 -10.484 -9.881 -9.462 -9.081 -13.321 -13.096 -13.099 -13.494 -14.473 -9.979 -10.25 -9.712 -8.342 -7.759 -7.097 -10.088
0.001127 -16.21 -13.135 -11.881 -11.167 -10.677 -10.191 -11.746 -11.092 -10.674 -10.179 -9.717 -9.196 -11.103 -10.522 -9.918 -9.5 -9.119 -13.309 -13.083 -13.085 -13.479 -14.457 -10.016 -10.288 -9.75 -8.38 -7.797 -7.134 -10.126
0.001161 -16.195 -13.14 -11.918 -11.204 -10.715 -10.228 -11.782 -11.129 -10.711 -10.217 -9.754 -9.233 -11.14 -10.559 -9.955 -9.537 -9.156 -13.297 -13.07 -13.071 -13.464 -14.442 -10.053 -10.325 -9.787 -8.418 -7.835 -7.172 -10.163
0.001196 -16.181 -13.145 -11.955 -11.241 -10.752 -10.266 -11.819 -11.166 -10.748 -10.254 -9.791 -9.271 -11.177 -10.596 -9.993 -9.575 -9.194 -13.285 -13.057 -13.057 -13.449 -14.426 -10.091 -10.362 -9.824 -8.455 -7.872 -7.21 -10.2
0.001232 -16.166 -13.15 -11.991 -11.278 -10.789 -10.303 -11.856 -11.203 -10.785 -10.291 -9.829 -9.308 -11.214 -10.633 -10.03 -9.612 -9.231 -13.273 -13.044 -13.043 -13.434 -14.41 -10.128 -10.399 -9.862 -8.493 -7.91 -7.247 -10.237
0.001269 -16.152 -13.157 -12.028 -11.315 -10.826 -10.34 -11.892 -11.24 -10.822 -10.328 -9.866 -9.346 -11.251 -10.67 -10.068 -9.649 -9.269 -13.262 -13.032 -13.029 -13.419 -14.395 -10.165 -10.437 -9.899 -8.53 -7.947 -7.285 -10.275
0.001308 -16.137 -13.164 -12.065 -11.352 -10.863 -10.378 -11.929 -11.277 -10.859 -10.366 -9.904 -9.383 -11.288 -10.708 -10.105 -9.687 -9.306 -13.25 -13.019 -13.015 -13.405 -14.379 -10.202 -10.474 -9.937 -8.568 -7.985 -7.323 -10.312
