# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 6.029923955985726e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 2.5118864315095822e-05,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.013894954943731374]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 22.09 22.14 22.065 21.872 21.729 21.59 21.951 21.849 21.727 21.585 21.445 21.296 21.854 21.682 21.51 21.389 21.279 21.618 21.475 21.356 21.257 21.088 21.512 21.607 21.455 21.067 20.897 20.707 21.422
0.0102 21.775 21.824 21.749 21.556 21.414 21.275 21.636 21.534 21.411 21.27 21.129 20.98 21.539 21.366 21.194 21.074 20.963 21.303 21.16 21.04 20.941 20.773 21.197 21.292 21.139 20.751 20.582 20.391 21.106
0.0105 21.459 21.509 21.434 21.241 21.098 20.959 21.32 21.218 21.096 20.954 20.814 20.665 21.223 21.051 20.879 20.758 20.648 20.987 20.844 20.725 20.626 20.457 20.881 20.976 20.824 20.436 20.266 20.076 20.791
0.0107 21.144 21.193 21.118 20.925 20.783 20.644 21.005 20.903 20.78 20.639 20.498 20.35 20.908 20.735 20.563 20.443 20.332 20.672 20.529 20.409 20.31 20.142 20.566 20.661 20.508 20.12 19.951 19.761 20.476
0.011 20.828 20.878 20.803 20.61 20.467 20.328 20.689 20.587 20.465 20.323 20.183 20.034 20.592 20.42 20.248 20.127 20.017 20.356 20.214 20.094 19.995 19.826 20.25 20.345 20.193 19.805 19.635 19.445 20.16
0.0113 20.513 20.562 20.487 20.294 20.152 20.013 20.374 20.272 20.15 20.008 19.867 19.719 20.277 20.104 19.933 19.812 19.701 20.041 19.898 19.778 19.679 19.511 19.935 20.03 19.877 19.489 19.32 19.13 19.845
0.0115 20.197 20.247 20.172 19.979 19.836 19.697 20.058 19.956 19.834 19.692 19.552 19.403 19.961 19.789 19.617 19.496 19.386 19.725 19.583 19.463 19.364 19.195 19.619 19.715 19.562 19.174 19.004 18.814 19.529
0.0118 19.882 19.931 19.856 19.663 19.521 19.382 19.743 19.641 19.519 19.377 19.236 19.088 19.646 19.473 19.302 19.181 19.07 19.41 19.267 19.147 19.048 18.88 19.304 19.399 19.246 18.858 18.689 18.499 19.214
0.0121 19.566 19.616 19.541 19.348 19.205 19.066 19.427 19.325 19.203 19.061 18.921 18.772 19.331 19.158 18.986 18.865 18.755 19.094 18.952 18.832 18.733 18.565 18.988 19.084 18.931 18.543 18.373 18.183 18.898
0.0124 19.251 19.3 19.225 19.032 18.89 18.751 19.112 19.01 18.888 18.746 18.605 18.457 19.015 18.842 18.671 18.55 18.439 18.779 18.636 18.516 18.417 18.249 18.673 18.768 18.615 18.227 18.058 17.868 18.583
0.0127 19.004 19.053 18.978 18.785 18.643 18.504 18.865 18.763 18.64 18.499 18.358 18.21 18.768 18.595 18.424 18.303 18.192 18.532 18.389 18.269 18.17 18.002 18.426 18.521 18.368 17.98 17.811 17.621 18.336
0.013 18.867 18.916 18.841 18.648 18.506 18.367 18.728 18.626 18.504 18.362 18.221 18.073 18.631 18.459 18.287 18.166 18.055 18.395 18.252 18.132 18.033 17.865 18.289 18.384 18.231 17.843 17.674 17.484 18.199
0.0133 18.73 18.779 18.705 18.512 18.369 18.23 18.591 18.489 18.367 18.225 18.084 17.936 18.494 18.322 18.15 18.029 17.918 18.258 18.115 17.996 17.897 17.728 18.152 18.247 18.095 17.707 17.537 17.347 18.062
0.0136 18.593 18.643 18.568 18.375 18.232 18.093 18.454 18.352 18.23 18.088 17.948 17.799 18.357 18.185 18.013 17.892 17.782 18.121 17.979 17.859 17.76 17.591 18.015 18.11 17.958 17.57 17.4 17.21 17.925
0.014 18.456 18.506 18.431 18.238 18.096 17.956 18.317 18.216 18.093 17.951 17.811 17.662 18.221 18.048 17.876 17.755 17.645 17.984 17.842 17.722 17.623 17.455 17.878 17.974 17.821 17.433 17.264 17.073 17.788
