# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.2893103448275862, mej = 0.006880363458522626, Ye = 0.1, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -9.794818 -11.676913 -12.678407 -13.190795 -13.433958 -13.550558 -13.672978 -13.592145 -13.377243 -10.034338 -11.181991 -12.282050 -12.785458 -13.454773 -12.714044
0.250000 -9.354968 -11.475406 -12.627471 -13.234850 -13.535216 -13.687093 -13.879033 -13.856684 -13.677805 -9.623051 -10.914035 -12.167999 -12.752767 -13.561741 -12.669114
0.300000 -9.066649 -11.331966 -12.575693 -13.241052 -13.576437 -13.749959 -13.984684 -13.998454 -13.841856 -9.352089 -10.730190 -12.077774 -12.712113 -13.606462 -12.620996
0.350000 -8.801596 -11.188072 -12.508511 -13.222470 -13.587259 -13.778983 -14.049763 -14.094046 -13.956296 -9.101550 -10.552502 -11.978405 -12.654250 -13.620226 -12.556881
0.400000 -8.560735 -11.050589 -12.436516 -13.192010 -13.581963 -13.789285 -14.091008 -14.161539 -14.040020 -8.873072 -10.386181 -11.878925 -12.590214 -13.617451 -12.487505
0.450000 -8.276833 -10.880752 -12.338968 -13.140352 -13.558143 -13.782737 -14.118783 -14.218488 -14.115034 -8.602832 -10.184522 -11.751032 -12.501455 -13.596420 -12.392848
0.500000 -8.015627 -10.720801 -12.243207 -13.085375 -13.527933 -13.767909 -14.134569 -14.260353 -14.173066 -8.353753 -9.996321 -11.628320 -12.413503 -13.568694 -12.299656
0.550000 -7.699454 -10.522837 -12.120204 -13.010033 -13.481564 -13.739551 -14.142113 -14.298545 -14.230287 -8.051737 -9.765376 -11.473840 -12.299623 -13.525232 -12.179654
0.600000 -7.399007 -10.331895 -11.998718 -12.932739 -13.431158 -13.705878 -14.141838 -14.326846 -14.276358 -7.764405 -9.543880 -11.323185 -12.186593 -13.477526 -12.060951
0.650000 -7.197093 -10.201755 -11.914111 -12.877114 -13.393180 -13.678888 -14.136809 -14.340639 -14.301870 -7.571086 -9.393713 -11.219454 -12.107530 -13.441320 -11.978167
0.700000 -6.929080 -10.027649 -11.799584 -12.800525 -13.339705 -13.639814 -14.126544 -14.355105 -14.331753 -7.314319 -9.193403 -11.079902 -12.000260 -13.390168 -11.866028
0.750000 -6.586032 -9.803407 -11.650729 -12.699693 -13.268151 -13.586515 -14.109807 -14.369820 -14.366104 -6.985499 -8.936010 -10.899379 -11.860588 -13.321557 -11.720193
0.800000 -6.342128 -9.641826 -11.541392 -12.623648 -13.212413 -13.543448 -14.092145 -14.374052 -14.384027 -6.751453 -8.751458 -10.768095 -11.757616 -13.267861 -11.612950
0.850000 -6.110589 -9.487226 -11.435622 -12.549002 -13.156761 -13.499651 -14.072140 -14.374582 -14.397411 -6.529128 -8.575389 -10.641811 -11.657795 -13.214120 -11.509137
0.900000 -5.794475 -9.276337 -11.291518 -12.447476 -13.081230 -13.440354 -14.045452 -14.376083 -14.416585 -6.225616 -8.335137 -10.469649 -11.521830 -13.141205 -11.367710
0.950000 -5.583767 -9.133517 -11.191789 -12.375225 -13.025762 -13.395371 -14.021547 -14.370429 -14.422387 -6.023037 -8.173373 -10.351816 -11.427352 -13.087426 -11.269708
1.000000 -5.282612 -8.930439 -11.050966 -12.274108 -12.948903 -13.333674 -13.990353 -14.365682 -14.434264 -5.733627 -7.942927 -10.184836 -11.294117 -13.013009 -11.131381
1.050000 -4.987054 -8.730111 -10.911088 -12.172791 -12.871154 -13.270661 -13.957013 -14.358109 -14.442913 -5.449473 -7.716025 -10.019560 -11.161608 -12.937633 -10.993927
1.100000 -4.803380 -8.603120 -10.820078 -12.104736 -12.817133 -13.225417 -13.929454 -14.345927 -14.440423 -5.272587 -7.573216 -9.913431 -11.074983 -12.885025 -10.904359
1.150000 -4.520957 -8.410106 -10.683821 -12.004694 -12.739234 -13.161372 -13.893338 -14.334125 -14.443961 -5.000871 -7.355252 -9.753327 -10.945646 -12.809357 -10.770379
1.200000 -4.243425 -8.219660 -10.548660 -11.904811 -12.660928 -13.096569 -13.855776 -14.320308 -14.445148 -4.733768 -7.140505 -9.594936 -10.817225 -12.733225 -10.637435
1.250000 -3.970600 -8.031732 -10.414629 -11.805176 -12.582333 -13.031147 -13.816943 -14.304682 -14.444205 -4.471109 -6.928886 -9.438258 -10.689764 -12.656751 -10.505564
1.300000 -3.702309 -7.846270 -10.281752 -11.705860 -12.503552 -12.965224 -13.776991 -14.287425 -14.441326 -4.212737 -6.720311 -9.283285 -10.563298 -12.580039 -10.374796
1.350000 -3.438389 -7.663223 -10.150046 -11.606925 -12.424672 -12.898905 -13.736053 -14.268694 -14.436681 -3.958502 -6.514696 -9.130006 -10.437853 -12.503181 -10.245150
1.400000 -3.178691 -7.482538 -10.019524 -11.508423 -12.345768 -12.832277 -13.694247 -14.248628 -14.430421 -3.708265 -6.311961 -8.978405 -10.313446 -12.426252 -10.116639
1.450000 -2.923072 -7.304164 -9.890191 -11.410395 -12.266903 -12.765419 -13.651675 -14.227349 -14.422681 -3.461897 -6.112032 -8.828464 -10.190093 -12.349319 -9.989272
1.500000 -2.671402 -7.128052 -9.762050 -11.312878 -12.188134 -12.698400 -13.608430 -14.204968 -14.413582 -3.219275 -5.914836 -8.680166 -10.067801 -12.272441 -9.863055
1.550000 -2.423556 -6.954155 -9.635102 -11.215902 -12.109510 -12.631277 -13.564592 -14.181584 -14.403231 -2.980284 -5.720303 -8.533489 -9.946577 -12.195667 -9.737990
1.600000 -2.179420 -6.782427 -9.509344 -11.119494 -12.031073 -12.564106 -13.520233 -14.157283 -14.391726 -2.744819 -5.528369 -8.388414 -9.826425 -12.119042 -9.614076
1.650000 -1.806900 -6.523302 -9.322212 -10.978327 -11.918055 -12.468737 -13.460618 -14.129137 -14.383682 -2.385879 -5.237601 -8.171031 -9.648072 -12.008864 -9.429832
1.700000 -1.567842 -6.354279 -9.197653 -10.882158 -11.839273 -12.400858 -13.414837 -14.102825 -14.369822 -2.155207 -5.049034 -8.027787 -9.528935 -11.931836 -9.307056
1.750000 -1.332231 -6.187328 -9.074294 -10.786632 -11.760795 -12.333071 -13.368724 -14.075822 -14.355055 -1.927818 -4.862923 -7.886110 -9.410891 -11.855077 -9.185445
1.800000 -1.099978 -6.022411 -8.952128 -10.691763 -11.682646 -12.265409 -13.322327 -14.048189 -14.339446 -1.703629 -4.679215 -7.745979 -9.293938 -11.778615 -9.064993
1.850000 -0.729850 -5.763170 -8.763290 -10.547878 -11.566299 -12.166335 -13.258292 -14.015097 -14.326208 -1.346780 -4.389031 -7.527556 -9.113685 -11.665046 -8.878979
1.900000 -0.502182 -5.600811 -8.642396 -10.453462 -11.488103 -12.098315 -13.210919 -13.985973 -14.308807 -1.126932 -4.208447 -7.389239 -8.997848 -11.588487 -8.759749
1.950000 -0.277672 -5.440409 -8.522695 -10.359750 -11.410314 -12.030515 -13.163392 -13.956376 -14.290737 -0.910100 -4.030156 -7.252434 -8.883109 -11.512304 -8.641679
2.000000 -0.056254 -5.281930 -8.404177 -10.266749 -11.332947 -11.962956 -13.115744 -13.926347 -14.272045 -0.696218 -3.854114 -7.117124 -8.769465 -11.436514 -8.524765
2.050000 0.312000 -5.022563 -8.213943 -10.120660 -11.213905 -11.860887 -13.048134 -13.889253 -14.254608 -0.341004 -3.564361 -6.897839 -8.587661 -11.320202 -8.337303
2.100000 0.529194 -4.866535 -8.096749 -10.028265 -11.136705 -11.793221 -12.999832 -13.858111 -14.234531 -0.131134 -3.391264 -6.764326 -8.475202 -11.244535 -8.221667
2.150000 0.898214 -4.605949 -7.905007 -9.880486 -11.015864 -11.689285 -12.930236 -13.818966 -14.215042 0.224900 -3.100419 -6.543654 -8.291856 -11.126412 -8.032686
2.200000 1.111297 -4.452349 -7.789174 -9.788770 -10.938926 -11.621621 -12.881416 -13.786867 -14.193747 0.430861 -2.930220 -6.411951 -8.180628 -11.050965 -7.918368
2.250000 1.321512 -4.300588 -7.674526 -9.697821 -10.862499 -11.554310 -12.832626 -13.754518 -14.172028 0.634076 -2.762147 -6.281707 -8.070506 -10.976005 -7.805208
