# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 4.339649880409358e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 6.309573444801929e-05,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.1]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 2.064 2.114 2.039 1.846 1.704 1.565 1.925 1.824 1.701 1.559 1.419 1.27 1.829 1.656 1.484 1.364 1.253 1.592 1.45 1.33 1.231 1.063 1.041 0.872 0.681
0.0102 2.056 2.105 2.031 1.838 1.695 1.556 1.917 1.815 1.693 1.551 1.41 1.262 1.82 1.648 1.476 1.355 1.245 1.584 1.441 1.322 1.223 1.054 1.033 0.863 0.673
0.0105 2.048 2.097 2.022 1.829 1.687 1.548 1.908 1.807 1.684 1.542 1.402 1.253 1.812 1.639 1.467 1.347 1.236 1.575 1.433 1.313 1.214 1.046 1.024 0.855 0.664
0.0107 2.039 2.089 2.014 1.821 1.678 1.539 1.9 1.798 1.676 1.534 1.394 1.245 1.803 1.631 1.459 1.338 1.228 1.567 1.424 1.305 1.206 1.037 1.016 0.846 0.656
0.011 2.031 2.08 2.005 1.812 1.67 1.531 1.892 1.79 1.667 1.526 1.385 1.237 1.795 1.622 1.45 1.33 1.219 1.559 1.416 1.296 1.197 1.029 1.007 0.838 0.647
0.0113 2.024 2.073 1.998 1.805 1.663 1.524 1.885 1.783 1.661 1.519 1.378 1.23 1.788 1.615 1.444 1.323 1.212 1.552 1.409 1.289 1.19 1.022 1.0 0.831 0.641
0.0115 2.02 2.069 1.994 1.801 1.659 1.52 1.881 1.779 1.656 1.515 1.374 1.226 1.784 1.611 1.439 1.319 1.208 1.548 1.405 1.285 1.186 1.018 0.996 0.827 0.637
0.0118 2.015 2.065 1.99 1.797 1.655 1.516 1.876 1.775 1.652 1.51 1.37 1.221 1.78 1.607 1.435 1.315 1.204 1.543 1.401 1.281 1.182 1.014 0.992 0.823 0.632
0.0121 2.011 2.061 1.986 1.793 1.651 1.511 1.872 1.771 1.648 1.506 1.366 1.217 1.776 1.603 1.431 1.31 1.2 1.539 1.397 1.277 1.178 1.01 0.988 0.819 0.628
0.0124 2.007 2.057 1.982 1.789 1.646 1.507 1.868 1.766 1.644 1.502 1.362 1.213 1.771 1.599 1.427 1.306 1.196 1.535 1.393 1.273 1.174 1.005 0.984 0.814 0.624
