# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 3.0, type = rprocess, mass = 0.0028172691138521437, velocity = 0.29633333333333334, theta_obs = 0.0, tfloor = 1000.0]
# schema: astropy-2.0
time PS1_g PS1_i PS1_r PS1_w PS1_y PS1_z swift_uvot_B swift_uvot_U swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_uvw2 swift_uvot_V johnson_B johnson_I johnson_R johnson_U johnson_V sdss_g sdss_i sdss_r sdss_u sdss_z ATLAS_c ATLAS_o ukirt_H ukirt_J ukirt_K Clear
0.06012024048096192 -11.859274697954376 -11.585284400655294 -11.747518145475198 -11.765536927212015 -11.283818768241787 -11.418230787337329 -11.750999378767066 -12.78948241969097 -12.706074204567347 -12.768404957202808 -12.395971697775451 -11.825733223174002 -11.764321703878252 -11.952064788656404 -11.924288051064 -12.56453570509142 -11.835889550136239 -11.866623610456735 -11.598958895496168 -11.74999247936725 -11.800678375621825 -11.388190272664733 -11.83170295844624 -11.698467504197865 -10.454121676099353 -10.934383770767171 -9.979697863976183 -11.703506566277895
0.12024048096192384 -12.50551340764737 -12.479136494498544 -12.548756143320965 -12.5247889988567 -12.264494803488208 -12.365872036732029 -12.320409892415533 -13.147432045923644 -12.490561530792789 -12.76491322872845 -12.054610055864238 -12.555630381661562 -12.338960717717992 -12.870454981805441 -12.747412491854632 -12.963656325479793 -12.570248793751675 -12.491123373228525 -12.490478293330565 -12.551048010194688 -12.189215672526164 -12.343989575822931 -12.532492263895776 -12.536288900587902 -11.549865506810713 -11.977523687462364 -11.11086366675332 -12.482734366016164
0.18036072144288576 -12.770187933938324 -12.93414264047545 -12.931976053552496 -12.882330845754364 -12.78714446126596 -12.862743634895377 -12.525183457031154 -13.192092868120024 -12.11431566380043 -12.559352291772736 -11.61596316506943 -12.882987797809069 -12.548426852696458 -13.344666848811208 -13.148146208746098 -13.038835196531313 -12.901564759863627 -12.739097276451634 -12.943661461583194 -12.933911050856661 -12.255857761252464 -12.847338323731758 -12.84099540086956 -12.94886733207381 -12.161950910238415 -12.548889121559482 -11.750187741289027 -12.858488209023147
0.24048096192384769 -12.884922245509127 -13.212169082948488 -13.147962252988172 -13.08082269125256 -13.123987958930687 -13.177126844250289 -12.587999362396733 -13.119153996877664 -11.691741974616917 -12.288667296285478 -11.164573297736919 -13.050343103682877 -12.615755785443618 -13.639444519454653 -13.379672881681454 -12.991344037554803 -13.072698080139114 -12.839519965263602 -13.22010074526764 -13.149434110922993 -12.2007764734267 -13.167445438011711 -12.994655269385973 -13.190945067657314 -12.576648419732857 -12.92822180450379 -12.188450004353191 -13.074554990025149
0.3006012024048096 -12.917531835986349 -13.39263566652388 -13.271891533913038 -13.192468187627 -13.358389781556976 -13.39088737176299 -12.573188204216212 -12.982542842064415 -11.246248567189706 -11.985600700069341 -10.713576207429071 -13.129682641615094 -12.605433876589313 -13.835309144329184 -13.518104628272837 -12.877243411512406 -13.155772180964805 -12.859182966700882 -13.39911117248862 -13.272815131821005 -12.079591496679019 -13.386533068459645 -13.063575811532342 -13.339241583192969 -12.882635437808164 -13.201739123925973 -12.516018240917377 -13.203636983843712
0.3607214428857715 -12.893561790790375 -13.508000694782769 -13.333672765161975 -13.245705659258302 -13.525189992543059 -13.537958497086144 -12.504171461880695 -12.799571545892157 -10.77794415121128 -11.656405258126092 -10.258811965504563 -13.148965282611258 -12.541010410906836 -13.965388998476904 -13.59394216310876 -12.715067138741755 -13.178854068848887 -12.823019930626298 -13.513087456314405 -13.333965032860622 -11.910552557372505 -13.53875628705092 -13.074758685674688 -13.42464387272944 -13.117949725720875 -13.406006212112159 -12.771933863523548 -13.274600354740116
0.42084168336673344 -12.813641017241864 -13.56706132573608 -13.339004436686892 -13.245378130097674 -13.636146725442142 -13.628962515514829 -12.378964172544713 -12.561356706380309 -10.259952700215717 -11.282600197829193 -9.773213404828653 -13.111447146524704 -12.420747473719697 -14.039325040000687 -13.613683975419548 -12.497229109717011 -13.145402552629688 -12.730940253179526 -13.570747217317454 -13.338554131226896 -11.685685370654646 -13.635031499019998 -13.030812332479265 -13.454181951772028 -13.29833414383513 -13.55494847409396 -12.973159207540482 -13.293173182172229
0.48096192384769537 -12.714290728712303 -13.599108982512256 -13.320011397944338 -13.223596459345526 -13.717796076322042 -13.691495740907254 -12.236465140630958 -12.312502978680193 -9.75050308267868 -10.915154667293407 -9.31240848430248 -13.051523613459672 -12.283267361865885 -14.08561670907445 -13.608683433837598 -12.2673359757414 -13.089583883040754 -12.620093496125389 -13.601456517157082 -13.318753870133495 -11.448974183030636 -13.702672775195683 -12.96631508008197 -13.45867330243193 -13.446662169749589 -13.673089414560627 -13.141484449399064 -13.29034975011325
0.5410821643286573 -12.59717485262346 -13.608434251585031 -13.28001247405556 -13.183199511511354 -13.775333969887384 -13.730409363200664 -12.077515027897078 -12.051560834570108 -9.242008081409455 -10.549188659520325 -8.867794494174909 -12.971756139024457 -12.129473157481033 -14.108811511416405 -13.582496860436681 -12.02438486212823 -13.014010279386808 -12.491910451435349 -13.609481644849506 -13.277880501164496 -11.199300800634955 -13.746618063627345 -12.883512815132043 -13.441826437039133 -13.56933936576503 -13.766279900591394 -13.283691436665029 -13.269165966505323
0.6012024048096192 -12.461450597850359 -13.596695376914258 -13.21972215698235 -13.12463188617265 -13.8113166982194 -13.747914984922698 -11.900464403841752 -11.774753675542584 -8.725232357496878 -10.178404522690006 -8.430316885984176 -12.872107434313957 -11.95779880104768 -14.11082476717959 -13.536090255374368 -11.764997583914251 -12.918711042005631 -12.345326785680815 -13.596456723228805 -13.216638774556966 -10.933165307907 -13.769169838271011 -12.7821755884794 -13.40476850618403 -13.670136144120038 -13.837735789416728 -13.4039244889178 -13.23033399785599
