# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.43396498804093575, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.1, p
#       = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 1000.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -13.935 -13.886 -13.96 -14.153 -14.296 -14.435 -14.074 -14.176 -14.298 -14.44 -14.58 -14.729 -14.171 -14.343 -14.515 -14.636 -14.746 -14.407 -14.55 -14.669 -14.768 -14.937 -14.958 -15.128 -15.318
0.0102 -13.943 -13.894 -13.969 -14.162 -14.304 -14.443 -14.082 -14.184 -14.307 -14.448 -14.589 -14.737 -14.179 -14.352 -14.524 -14.644 -14.755 -14.415 -14.558 -14.678 -14.777 -14.945 -14.967 -15.136 -15.327
0.0105 -13.955 -13.906 -13.981 -14.174 -14.316 -14.455 -14.094 -14.196 -14.318 -14.46 -14.601 -14.749 -14.191 -14.364 -14.535 -14.656 -14.767 -14.427 -14.57 -14.69 -14.789 -14.957 -14.979 -15.148 -15.338
0.0107 -13.968 -13.919 -13.994 -14.186 -14.329 -14.468 -14.107 -14.209 -14.331 -14.473 -14.614 -14.762 -14.204 -14.376 -14.548 -14.669 -14.78 -14.44 -14.583 -14.703 -14.802 -14.97 -14.992 -15.161 -15.351
0.011 -13.981 -13.931 -14.006 -14.199 -14.342 -14.481 -14.12 -14.222 -14.344 -14.486 -14.626 -14.775 -14.217 -14.389 -14.561 -14.682 -14.792 -14.453 -14.596 -14.715 -14.814 -14.983 -15.004 -15.174 -15.364
0.0113 -13.994 -13.944 -14.019 -14.212 -14.355 -14.494 -14.133 -14.234 -14.357 -14.499 -14.639 -14.788 -14.229 -14.402 -14.574 -14.695 -14.805 -14.466 -14.608 -14.728 -14.827 -14.995 -15.017 -15.187 -15.377
0.0115 -14.007 -13.957 -14.032 -14.225 -14.367 -14.506 -14.146 -14.247 -14.37 -14.512 -14.652 -14.801 -14.242 -14.415 -14.587 -14.707 -14.818 -14.479 -14.621 -14.741 -14.84 -15.008 -15.03 -15.199 -15.39
0.0118 -14.019 -13.97 -14.045 -14.238 -14.38 -14.519 -14.158 -14.26 -14.383 -14.524 -14.665 -14.813 -14.255 -14.428 -14.599 -14.72 -14.831 -14.491 -14.634 -14.754 -14.853 -15.021 -15.043 -15.212 -15.402
0.0121 -14.032 -13.983 -14.058 -14.251 -14.393 -14.532 -14.171 -14.273 -14.395 -14.537 -14.678 -14.826 -14.268 -14.44 -14.612 -14.733 -14.844 -14.504 -14.647 -14.767 -14.866 -15.034 -15.056 -15.225 -15.415
0.0124 -14.045 -13.996 -14.07 -14.263 -14.406 -14.545 -14.184 -14.286 -14.408 -14.55 -14.691 -14.839 -14.281 -14.453 -14.625 -14.746 -14.856 -14.517 -14.66 -14.779 -14.878 -15.047 -15.068 -15.238 -15.428
0.0127 -14.058 -14.008 -14.083 -14.276 -14.419 -14.558 -14.197 -14.299 -14.421 -14.563 -14.703 -14.852 -14.293 -14.466 -14.638 -14.759 -14.869 -14.53 -14.672 -14.792 -14.891 -15.06 -15.081 -15.251 -15.441
0.013 -14.071 -14.021 -14.096 -14.289 -14.431 -14.57 -14.21 -14.311 -14.434 -14.576 -14.716 -14.865 -14.306 -14.479 -14.651 -14.771 -14.882 -14.543 -14.685 -14.805 -14.904 -15.072 -15.094 -15.263 -15.454
0.0133 -14.083 -14.034 -14.109 -14.302 -14.444 -14.583 -14.222 -14.324 -14.446 -14.588 -14.729 -14.877 -14.319 -14.492 -14.663 -14.784 -14.895 -14.555 -14.698 -14.818 -14.917 -15.085 -15.107 -15.276 -15.466
0.0136 -14.096 -14.046 -14.121 -14.314 -14.457 -14.596 -14.235 -14.337 -14.459 -14.601 -14.741 -14.89 -14.332 -14.504 -14.676 -14.797 -14.907 -14.568 -14.711 -14.83 -14.929 -15.098 -15.119 -15.289 -15.479
0.014 -14.109 -14.059 -14.134 -14.327 -14.469 -14.608 -14.248 -14.349 -14.472 -14.614 -14.754 -14.903 -14.344 -14.517 -14.689 -14.809 -14.92 -14.581 -14.723 -14.843 -14.942 -15.11 -15.132 -15.301 -15.492
0.0143 -14.121 -14.072 -14.147 -14.34 -14.482 -14.621 -14.26 -14.362 -14.484 -14.626 -14.767 -14.915 -14.357 -14.53 -14.701 -14.822 -14.933 -14.593 -14.736 -14.856 -14.955 -15.123 -15.145 -15.314 -15.504
