# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.30551724137931036, mej = 0.0036174920645118385, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -13.809220 -14.389246 -14.580736 -14.591360 -14.536841 -14.471657 -14.239556 -13.863081 -13.466002 -13.892002 -14.255646 -14.522097 -14.590752 -14.528139 -14.584404
0.250000 -13.730457 -14.404617 -14.653417 -14.698861 -14.664739 -14.611926 -14.403818 -14.047329 -13.662642 -13.824659 -14.245092 -14.571035 -14.670210 -14.658049 -14.659320
0.300000 -13.578682 -14.351531 -14.660703 -14.742953 -14.730429 -14.690725 -14.508046 -14.172722 -13.801133 -13.684832 -14.164777 -14.553280 -14.684653 -14.725872 -14.668966
0.350000 -13.399517 -14.263085 -14.627996 -14.744341 -14.751862 -14.724333 -14.565286 -14.249619 -13.890177 -13.516632 -14.051259 -14.497426 -14.658569 -14.749285 -14.638443
0.400000 -13.162807 -14.136497 -14.569358 -14.727412 -14.759506 -14.746918 -14.616890 -14.325357 -13.980809 -13.293210 -13.894189 -14.410535 -14.608023 -14.759358 -14.582472
0.450000 -12.936144 -14.001194 -14.490643 -14.683552 -14.736225 -14.736165 -14.630489 -14.359211 -14.027147 -13.077556 -13.733564 -14.308265 -14.536063 -14.738114 -14.505983
0.500000 -12.676834 -13.842863 -14.395062 -14.626743 -14.702357 -14.716279 -14.637808 -14.389164 -14.071039 -12.830401 -13.547214 -14.186538 -14.447988 -14.706518 -14.412876
0.550000 -12.380181 -13.659338 -14.282066 -14.557469 -14.659015 -14.688762 -14.641123 -14.418147 -14.115819 -12.547352 -13.332266 -14.044124 -14.343447 -14.665745 -14.302665
0.600000 -12.108356 -13.481897 -14.163628 -14.475718 -14.599073 -14.642149 -14.620510 -14.419199 -14.130197 -12.286867 -13.128586 -13.901052 -14.232096 -14.607968 -14.186561
0.650000 -11.798722 -13.280559 -14.030148 -14.384548 -14.533108 -14.591610 -14.600104 -14.423927 -14.150380 -11.990236 -12.897121 -13.739219 -14.106781 -14.544506 -14.055771
0.700000 -11.484317 -13.072480 -13.888834 -14.284973 -14.458455 -14.532231 -14.570610 -14.419390 -14.161190 -11.688590 -12.659445 -13.569986 -13.973512 -14.472330 -13.917106
0.750000 -11.166901 -12.859392 -13.741372 -14.178640 -14.376730 -14.465610 -14.533586 -14.407120 -14.164142 -11.383689 -12.417302 -13.395064 -13.833972 -14.393053 -13.772252
0.800000 -10.848011 -12.642781 -13.589197 -14.066931 -14.289283 -14.393075 -14.490319 -14.388367 -14.160469 -11.077063 -12.172196 -13.215911 -13.689584 -14.308023 -13.622640
0.850000 -10.480454 -12.395891 -13.418429 -13.944072 -14.195203 -14.316710 -14.448786 -14.376061 -14.166150 -10.723971 -11.891676 -13.013254 -13.528027 -14.216812 -13.454905
0.900000 -10.159793 -12.173923 -13.258791 -13.823735 -14.098520 -14.234607 -14.395400 -14.346817 -14.151772 -10.415137 -11.642194 -12.827493 -13.375940 -14.122489 -13.297752
0.950000 -9.841320 -11.951874 -13.097689 -13.701119 -13.999103 -14.149508 -14.338543 -14.313745 -14.133357 -10.108218 -11.393259 -12.640838 -13.222228 -14.025389 -13.139083
1.000000 -9.468823 -11.696193 -12.915904 -13.566062 -13.892258 -14.060098 -14.283581 -14.287850 -14.125390 -9.749718 -11.105001 -12.428060 -13.049408 -13.921365 -12.960248
1.050000 -9.094522 -11.437791 -12.730869 -13.427486 -13.781777 -13.967001 -14.224895 -14.258266 -14.113773 -9.389300 -10.814273 -12.212244 -12.873283 -13.813694 -12.778144
1.100000 -8.719270 -11.177427 -12.543272 -13.286025 -13.668255 -13.870789 -14.163007 -14.225470 -14.098960 -9.027810 -10.521861 -11.994110 -12.694528 -13.702969 -12.593457
1.150000 -8.276498 -10.873814 -12.327843 -13.126569 -13.542746 -13.766338 -14.100392 -14.198403 -14.093898 -8.601706 -10.179426 -11.741664 -12.489822 -13.580862 -12.381556
1.200000 -7.827249 -10.564345 -12.106992 -12.962026 -13.412402 -13.657237 -14.033576 -14.167615 -14.085451 -8.169198 -9.830958 -11.483606 -12.279751 -13.453947 -12.164252
1.250000 -7.372159 -10.249577 -11.881215 -12.792846 -13.277639 -13.543878 -13.962904 -14.133415 -14.073908 -7.730913 -9.477039 -11.220459 -12.064806 -13.322639 -11.942038
1.300000 -6.911805 -9.930012 -11.650960 -12.619434 -13.138832 -13.426616 -13.888687 -14.096077 -14.059526 -7.287421 -9.118190 -10.952694 -11.845426 -13.187307 -11.715361
1.350000 -6.446707 -9.606101 -11.416631 -12.442155 -12.996320 -13.305770 -13.811203 -14.055845 -14.042528 -6.839230 -8.754883 -10.680737 -11.622008 -13.048289 -11.484621
1.400000 -5.977331 -9.278250 -11.178590 -12.261339 -12.850406 -13.181628 -13.730702 -14.012935 -14.023113 -6.386803 -8.387541 -10.404968 -11.394908 -12.905885 -11.250179
1.450000 -5.504098 -8.946823 -10.937163 -12.077283 -12.701367 -13.054450 -13.647410 -13.967543 -14.001460 -5.930552 -8.016544 -10.125731 -11.164448 -12.760368 -11.012360
1.500000 -5.027383 -8.612148 -10.692644 -11.890255 -12.549450 -12.924470 -13.561530 -13.919842 -13.977725 -5.470847 -7.642233 -9.843334 -10.930917 -12.611986 -10.771455
1.550000 -4.547525 -8.274519 -10.445298 -11.700495 -12.394882 -12.791902 -13.473245 -13.869988 -13.952050 -5.008021 -7.264915 -9.558054 -10.694574 -12.460961 -10.527728
1.600000 -4.064827 -7.934199 -10.195361 -11.508223 -12.237864 -12.656937 -13.382722 -13.818125 -13.924562 -4.542372 -6.884864 -9.270141 -10.455655 -12.307494 -10.281415
1.650000 -3.579558 -7.591425 -9.943047 -11.313634 -12.078581 -12.519750 -13.290113 -13.764379 -13.895376 -4.074167 -6.502327 -8.979817 -10.214369 -12.151768 -10.032728
1.700000 -3.091961 -7.246410 -9.688550 -11.116907 -11.917200 -12.380500 -13.195557 -13.708868 -13.864593 -3.603645 -6.117524 -8.687285 -9.970908 -11.993949 -9.781861
1.750000 -2.602255 -6.899345 -9.432042 -10.918203 -11.753871 -12.239331 -13.099177 -13.651697 -13.832308 -3.131021 -5.730655 -8.392725 -9.725441 -11.834187 -9.528985
1.800000 -2.110634 -6.550401 -9.173681 -10.717666 -11.588733 -12.096373 -13.001089 -13.592963 -13.798606 -2.656485 -5.341896 -8.096301 -9.478125 -11.672617 -9.274256
1.850000 -1.617271 -6.199733 -8.913607 -10.515429 -11.421909 -11.951746 -12.901399 -13.532755 -13.763563 -2.180210 -4.951408 -7.798158 -9.229097 -11.509364 -9.017816
1.900000 -1.122324 -5.847481 -8.651949 -10.311612 -11.253514 -11.805558 -12.800201 -13.471152 -13.727252 -1.702350 -4.559336 -7.498431 -8.978486 -11.344542 -8.759791
1.950000 -0.625933 -5.493768 -8.388822 -10.106324 -11.083650 -11.657910 -12.697585 -13.408231 -13.689737 -1.223045 -4.165808 -7.197239 -8.726405 -11.178252 -8.500297
2.000000 -0.128224 -5.138710 -8.124332 -9.899663 -10.912413 -11.508892 -12.593632 -13.344060 -13.651078 -0.742419 -3.770943 -6.894691 -8.472959 -11.010588 -8.239440
2.050000 0.370688 -4.782408 -7.858573 -9.691720 -10.739889 -11.358588 -12.488416 -13.278703 -13.611329 -0.260585 -3.374845 -6.590884 -8.218242 -10.841638 -7.977312
2.100000 0.870701 -4.424956 -7.591633 -9.482577 -10.566158 -11.207075 -12.382007 -13.212218 -13.570543 0.222357 -2.977610 -6.285909 -7.962339 -10.671479 -7.714003
2.150000 1.371723 -4.066437 -7.323591 -9.272310 -10.391291 -11.054422 -12.274469 -13.144659 -13.528765 0.706314 -2.579326 -5.979847 -7.705330 -10.500185 -7.449589
2.200000 1.873669 -3.706930 -7.054519 -9.060988 -10.215356 -10.900695 -12.165861 -13.076079 -13.486041 1.191203 -2.180070 -5.672773 -7.447286 -10.327821 -7.184144
2.250000 2.376464 -3.346504 -6.784483 -8.848675 -10.038414 -10.745954 -12.056238 -13.006524 -13.442410 1.676948 -1.779916 -5.364753 -7.188273 -10.154449 -6.917734
