# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.2082758620689655, mej = 0.006880363458522626, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -14.019159 -14.496910 -14.626456 -14.599571 -14.523113 -14.444632 -14.186736 -13.788750 -13.378305 -14.089504 -14.391415 -14.593446 -14.629165 -14.512247 -14.627714
0.250000 -14.035166 -14.580299 -14.750616 -14.748405 -14.686375 -14.616638 -14.375705 -13.991869 -13.590219 -14.113708 -14.456294 -14.700741 -14.758133 -14.676932 -14.753460
0.300000 -13.985627 -14.600982 -14.813947 -14.837606 -14.790718 -14.730163 -14.507036 -14.138040 -13.745601 -14.072698 -14.457658 -14.746415 -14.826501 -14.782769 -14.818452
0.350000 -13.896883 -14.585552 -14.843209 -14.894046 -14.863085 -14.812191 -14.607803 -14.254412 -13.871643 -13.992844 -14.422028 -14.757156 -14.861052 -14.856708 -14.849459
0.400000 -13.794101 -14.548743 -14.846756 -14.922193 -14.905668 -14.863534 -14.676143 -14.336897 -13.962883 -13.898049 -14.367016 -14.743964 -14.869382 -14.900716 -14.854582
0.450000 -13.664993 -14.492118 -14.834612 -14.937231 -14.936678 -14.904243 -14.735674 -14.412086 -14.047752 -13.777706 -14.290368 -14.713354 -14.862519 -14.933304 -14.844180
0.500000 -13.529330 -14.424033 -14.808126 -14.936228 -14.950670 -14.927348 -14.776468 -14.467594 -14.112347 -13.650205 -14.203594 -14.669584 -14.840980 -14.948778 -14.819324
0.550000 -13.366279 -14.338454 -14.770378 -14.927856 -14.959611 -14.946816 -14.816387 -14.524520 -14.179766 -13.496499 -14.096566 -14.611946 -14.808932 -14.959430 -14.783456
0.600000 -13.223120 -14.255019 -14.723913 -14.904149 -14.949336 -14.944716 -14.830175 -14.551522 -14.214914 -13.360539 -13.996581 -14.550095 -14.766878 -14.950483 -14.738444
0.650000 -13.051922 -14.155265 -14.668486 -14.876069 -14.937418 -14.942644 -14.847249 -14.584523 -14.257728 -13.197945 -13.877013 -14.476207 -14.716748 -14.940166 -14.684763
0.700000 -12.877423 -14.049890 -14.606098 -14.840259 -14.917343 -14.932160 -14.855434 -14.608242 -14.291012 -13.031764 -13.752453 -14.395902 -14.659504 -14.921649 -14.624069
0.750000 -12.700495 -13.939967 -14.537929 -14.797961 -14.890383 -14.914560 -14.856063 -14.624046 -14.316154 -12.862895 -13.623922 -14.310320 -14.596338 -14.896209 -14.557549
0.800000 -12.488076 -13.809608 -14.458810 -14.750661 -14.861980 -14.897697 -14.861700 -14.648423 -14.352062 -12.660339 -13.470758 -14.209817 -14.523369 -14.869680 -14.480456
0.850000 -12.306404 -13.691660 -14.380724 -14.697381 -14.823453 -14.868191 -14.849797 -14.651190 -14.363852 -12.486321 -13.335091 -14.115085 -14.450073 -14.832617 -14.403948
0.900000 -12.124101 -13.571360 -14.299267 -14.640134 -14.780627 -14.834188 -14.833027 -14.648793 -14.370293 -12.311464 -13.197544 -14.017400 -14.373289 -14.791223 -14.324029
0.950000 -11.901888 -13.428100 -14.205538 -14.577335 -14.736276 -14.801137 -14.822068 -14.656273 -14.389111 -12.098728 -13.032312 -13.902966 -14.285525 -14.748705 -14.232265
1.000000 -11.675837 -13.280495 -14.107217 -14.509849 -14.687212 -14.763368 -14.806409 -14.659085 -14.403281 -11.882089 -12.862867 -13.784032 -14.193147 -14.701473 -14.135901
1.050000 -11.490597 -13.153459 -14.016792 -14.442363 -14.633450 -14.718029 -14.777573 -14.644051 -14.396734 -11.703831 -12.719622 -13.678288 -14.107139 -14.649076 -14.046930
1.100000 -11.260349 -13.000141 -13.911911 -14.367877 -14.577171 -14.672935 -14.754418 -14.639259 -14.403236 -11.482809 -12.544874 -13.553132 -14.008110 -14.594611 -13.943976
1.150000 -11.027427 -12.843713 -13.803694 -14.289958 -14.517429 -14.624371 -14.727802 -14.631038 -14.406331 -11.259059 -12.367132 -13.424726 -13.905721 -14.536679 -13.837677
1.200000 -10.792179 -12.684523 -13.692485 -14.208946 -14.454557 -14.572665 -14.698050 -14.619707 -14.406337 -11.032927 -12.186744 -13.293418 -13.800318 -14.475616 -13.728380
1.250000 -10.554933 -12.522898 -13.578603 -14.125151 -14.388859 -14.518117 -14.665452 -14.605551 -14.403535 -10.804745 -12.004040 -13.159529 -13.692218 -14.411723 -13.616401
1.300000 -10.316005 -12.359145 -13.462345 -14.038858 -14.320614 -14.461002 -14.630272 -14.588825 -14.398176 -10.574826 -11.819328 -13.023362 -13.581715 -14.345279 -13.502037
1.350000 -10.075698 -12.193553 -13.343986 -13.950333 -14.250077 -14.401569 -14.592750 -14.569761 -14.390488 -10.343472 -11.632903 -12.885199 -13.469084 -14.276539 -13.385564
1.400000 -9.834305 -12.026398 -13.223787 -13.859822 -14.177487 -14.340052 -14.553107 -14.548569 -14.380675 -10.110973 -11.445044 -12.745306 -13.354582 -14.205741 -13.267239
1.450000 -9.592107 -11.857939 -13.101991 -13.767557 -14.103066 -14.276665 -14.511543 -14.525442 -14.368924 -9.877609 -11.256020 -12.603936 -13.238451 -14.133104 -13.147308
1.500000 -9.349376 -11.688425 -12.978830 -13.673754 -14.027020 -14.211609 -14.468247 -14.500554 -14.355403 -9.643649 -11.066084 -12.461327 -13.120919 -14.058835 -13.025999
1.550000 -9.106373 -11.518093 -12.854521 -13.578616 -13.949543 -14.145071 -14.423392 -14.474067 -14.340268 -9.409351 -10.875481 -12.317705 -13.002202 -13.983126 -12.903529
1.600000 -8.863351 -11.347168 -12.729270 -13.482336 -13.870818 -14.077227 -14.377139 -14.446131 -14.323660 -9.174965 -10.684444 -12.173284 -12.882502 -13.906158 -12.780105
1.650000 -8.620551 -11.175864 -12.603272 -13.385093 -13.791013 -14.008239 -14.329638 -14.416884 -14.305712 -8.940728 -10.493194 -12.028269 -12.762013 -13.828101 -12.655920
1.700000 -8.305891 -10.959129 -12.448608 -13.269853 -13.699701 -13.931781 -14.282723 -14.395110 -14.299515 -8.637797 -10.249139 -11.847547 -12.614899 -13.739187 -12.503740
1.750000 -8.062176 -10.786154 -12.320483 -13.170229 -13.617392 -13.860230 -14.232590 -14.363234 -14.278964 -8.402554 -10.056427 -11.700590 -12.492230 -13.658615 -12.377410
1.800000 -7.819369 -10.613397 -12.192146 -13.070135 -13.534465 -13.787975 -14.181605 -14.330406 -14.257407 -8.168137 -9.864126 -11.553600 -12.369299 -13.577410 -12.250851
1.850000 -7.577673 -10.441032 -12.063753 -12.969711 -13.451053 -13.715144 -14.129883 -14.296727 -14.234940 -7.934744 -9.672417 -11.406742 -12.246259 -13.495706 -12.124219
1.900000 -7.256053 -10.217361 -11.902213 -12.847708 -13.353113 -13.632181 -14.076831 -14.269284 -14.223429 -7.624854 -9.421416 -11.219108 -12.092283 -13.400182 -11.965168
1.950000 -7.015166 -10.044803 -11.773003 -12.746093 -13.268304 -13.557839 -14.023413 -14.233809 -14.199131 -7.392151 -9.229792 -11.071691 -11.968351 -13.317061 -11.837694
2.000000 -6.775958 -9.873122 -11.644166 -12.644539 -13.183372 -13.483266 -13.969564 -14.197755 -14.174171 -7.161029 -9.039268 -10.924858 -11.844733 -13.233801 -11.710573
2.050000 -6.450605 -9.645578 -11.478685 -12.518592 -13.081526 -13.396446 -13.912834 -14.166903 -14.159474 -6.847389 -8.784432 -10.733307 -11.686812 -13.134377 -11.547580
2.100000 -6.213307 -9.474632 -11.349845 -12.416582 -12.995879 -13.321006 -13.857854 -14.129546 -14.133130 -6.618038 -8.594972 -10.586779 -11.563102 -13.050375 -11.420427
2.150000 -5.978166 -9.304969 -11.221736 -12.314956 -12.910411 -13.245620 -13.802694 -14.091828 -14.106324 -6.390738 -8.407037 -10.441213 -11.440056 -12.966532 -11.293984
2.200000 -5.650700 -9.074905 -11.053491 -12.186117 -12.805624 -13.155850 -13.743070 -14.058241 -14.089046 -6.074936 -8.149794 -10.246996 -11.279343 -12.864165 -11.128216
2.250000 -5.320963 -8.842867 -10.883464 -12.055629 -12.699281 -13.064588 -13.682115 -14.023505 -14.070759 -5.756899 -7.890494 -10.050917 -11.116873 -12.760252 -10.960675
