# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 1.0, type = villar, mass = 0.006451950121499907, velocity = 0.124, theta_obs = 0.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.00103 -3.728 -3.682 -3.625 -3.41 -3.149 -2.839 -3.483 -3.373 -3.146 -2.829 -2.489 -2.081 -3.381 -3.052 -2.644 -2.328 -2.021 -3.035 -2.671 -2.36 -2.148 -2.109 -2.688 -2.893 -2.514 -1.393 -0.872 -0.261 -2.75
0.001061 -4.322 -4.214 -4.122 -3.822 -3.521 -3.18 -3.971 -3.778 -3.517 -3.17 -2.808 -2.382 -3.787 -3.413 -2.972 -2.638 -2.319 -3.398 -3.007 -2.683 -2.471 -2.462 -3.024 -3.241 -2.835 -1.673 -1.141 -0.523 -3.094
0.001094 -4.657 -4.514 -4.407 -4.065 -3.745 -3.39 -4.253 -4.018 -3.742 -3.38 -3.008 -2.573 -4.028 -3.632 -3.176 -2.834 -2.509 -3.621 -3.217 -2.887 -2.677 -2.69 -3.232 -3.454 -3.035 -1.854 -1.318 -0.695 -3.305
0.001127 -4.894 -4.729 -4.612 -4.245 -3.913 -3.55 -4.457 -4.196 -3.91 -3.539 -3.162 -2.721 -4.206 -3.798 -3.331 -2.984 -2.656 -3.788 -3.377 -3.044 -2.837 -2.865 -3.39 -3.616 -3.189 -1.995 -1.456 -0.831 -3.466
0.001161 -5.081 -4.9 -4.776 -4.392 -4.052 -3.682 -4.62 -4.341 -4.048 -3.672 -3.29 -2.845 -4.351 -3.934 -3.461 -3.111 -2.78 -3.927 -3.51 -3.175 -2.97 -3.011 -3.522 -3.75 -3.318 -2.116 -1.574 -0.947 -3.599
0.001196 -5.237 -5.043 -4.915 -4.518 -4.172 -3.798 -4.759 -4.467 -4.169 -3.788 -3.403 -2.955 -4.476 -4.053 -3.575 -3.222 -2.889 -4.047 -3.627 -3.291 -3.088 -3.138 -3.637 -3.867 -3.431 -2.223 -1.68 -1.052 -3.715
0.001232 -5.372 -5.169 -5.037 -4.63 -4.281 -3.903 -4.881 -4.578 -4.277 -3.892 -3.505 -3.056 -4.588 -4.16 -3.678 -3.323 -2.989 -4.155 -3.733 -3.395 -3.194 -3.253 -3.742 -3.972 -3.533 -2.32 -1.776 -1.147 -3.821
0.001269 -5.493 -5.282 -5.147 -4.733 -4.38 -4.0 -4.991 -4.681 -4.376 -3.989 -3.6 -3.149 -4.69 -4.259 -3.774 -3.417 -3.082 -4.255 -3.83 -3.492 -3.292 -3.357 -3.838 -4.07 -3.628 -2.412 -1.867 -1.237 -3.918
0.001308 -5.603 -5.386 -5.248 -4.828 -4.473 -4.09 -5.093 -4.775 -4.469 -4.079 -3.689 -3.237 -4.785 -4.351 -3.863 -3.506 -3.17 -4.348 -3.922 -3.583 -3.384 -3.455 -3.928 -4.161 -3.717 -2.498 -1.952 -1.322 -4.008
