# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.22448275862068964, mej = 0.058653062403363466, Ye = 0.1, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -10.888881 -12.489174 -13.313152 -13.714065 -13.890401 -13.965927 -14.007733 -13.859378 -13.602940 -11.094610 -12.072761 -12.991115 -13.398751 -13.904560 -13.341727
0.250000 -10.637463 -12.427278 -13.370570 -13.846341 -14.067515 -14.170582 -14.266403 -14.163258 -13.934626 -10.865920 -11.958073 -12.998592 -13.470579 -14.086137 -13.403889
0.300000 -10.290509 -12.271791 -13.335907 -13.887759 -14.154660 -14.285887 -14.437099 -14.380458 -14.180450 -10.541917 -11.749220 -12.913308 -13.450541 -14.177843 -13.374040
0.350000 -9.904324 -12.071518 -13.253156 -13.879229 -14.190879 -14.349726 -14.555433 -14.544695 -14.372976 -10.178009 -11.497108 -12.781282 -13.382040 -14.218531 -13.295979
0.400000 -9.500711 -11.846824 -13.141701 -13.839459 -14.194440 -14.380091 -14.638833 -14.672921 -14.528870 -9.795830 -11.222513 -12.622322 -13.284334 -14.226426 -13.189049
0.450000 -9.089870 -11.607977 -13.011807 -13.778661 -14.175503 -14.387097 -14.697305 -14.775041 -14.657981 -9.405591 -10.935687 -12.446701 -13.167681 -14.211681 -13.063511
0.500000 -8.677060 -11.360730 -12.869502 -13.703005 -14.140299 -14.377004 -14.737152 -14.857384 -14.766653 -9.012611 -10.642250 -12.260340 -13.038139 -14.180532 -12.925405
0.550000 -8.354160 -11.164954 -12.754336 -13.639088 -14.107530 -14.363597 -14.762327 -14.915485 -14.845193 -8.704936 -10.411005 -12.111326 -12.932784 -14.150888 -12.813468
0.600000 -8.137009 -11.033133 -12.676636 -13.595816 -14.085203 -14.354300 -14.779033 -14.954428 -14.897959 -8.498004 -10.255375 -12.010897 -12.861671 -14.130664 -12.737934
0.650000 -7.938092 -10.910936 -12.603106 -13.553259 -14.061500 -14.342335 -14.790515 -14.985992 -14.942021 -8.308275 -10.111772 -11.916927 -12.794067 -14.108855 -12.666354
0.700000 -7.756577 -10.798325 -12.534210 -13.512193 -14.037384 -14.328777 -14.798065 -15.011648 -14.978957 -8.135012 -9.979935 -11.829670 -12.730494 -14.086441 -12.599209
0.750000 -7.491471 -10.630569 -12.428221 -13.445541 -13.994705 -14.301037 -14.800225 -15.039496 -15.022826 -7.881564 -9.785015 -11.697736 -12.632029 -14.046171 -12.495695
0.800000 -7.340053 -10.534926 -12.367970 -13.407837 -13.970747 -14.285651 -14.802008 -15.056051 -15.048605 -7.736825 -9.673808 -11.622618 -12.576089 -14.023595 -12.436862
0.850000 -7.098566 -10.380005 -12.267983 -13.342854 -13.927114 -14.255336 -14.798394 -15.075439 -15.082371 -7.505705 -9.494732 -11.499554 -12.482795 -13.982109 -12.339077
0.900000 -6.974241 -10.300327 -12.216640 -13.309570 -13.904848 -14.239947 -14.796799 -15.085742 -15.100119 -7.386727 -9.402596 -11.436308 -12.434904 -13.960951 -12.288869
0.950000 -6.754133 -10.157593 -12.123012 -13.247244 -13.861627 -14.208653 -14.789447 -15.099063 -15.126388 -7.175885 -9.238271 -11.322050 -12.347260 -13.919653 -12.197210
1.000000 -6.542684 -10.019729 -12.031852 -13.185860 -13.818424 -14.176804 -14.780407 -15.109745 -15.149436 -6.973248 -9.079873 -11.211267 -12.261791 -13.878279 -12.107921
1.050000 -6.339524 -9.886611 -11.943192 -13.125550 -13.775428 -14.144626 -14.769974 -15.118138 -15.169647 -6.778475 -8.927210 -11.103929 -12.178549 -13.837026 -12.021043
1.100000 -6.144300 -9.758109 -11.857042 -13.066410 -13.732790 -14.112300 -14.758392 -15.124537 -15.187343 -6.591241 -8.780089 -10.999985 -12.097561 -13.796049 -11.936591
1.150000 -5.956678 -9.634089 -11.773393 -13.008513 -13.690628 -14.079975 -14.745866 -15.129190 -15.202803 -6.411236 -8.638321 -10.899374 -12.018833 -13.755471 -11.854561
1.200000 -5.776344 -9.514414 -11.692225 -12.951908 -13.649036 -14.047771 -14.732567 -15.132312 -15.216264 -6.238166 -8.501720 -10.802027 -11.942358 -13.715391 -11.774937
1.250000 -5.603002 -9.398953 -11.613506 -12.896631 -13.608089 -14.015787 -14.718641 -15.134086 -15.227933 -6.071755 -8.370107 -10.707870 -11.868119 -13.675887 -11.697692
1.300000 -5.436370 -9.287574 -11.537201 -12.842704 -13.567845 -13.984103 -14.704211 -15.134670 -15.237988 -5.911740 -8.243309 -10.616828 -11.796090 -13.637022 -11.622793
1.350000 -5.276188 -9.180149 -11.463269 -12.790142 -13.528351 -13.952786 -14.689383 -15.134203 -15.246588 -5.757876 -8.121163 -10.528823 -11.726240 -13.598844 -11.550203
1.400000 -5.122208 -9.076557 -11.391663 -12.738948 -13.489642 -13.921889 -14.674247 -15.132806 -15.253869 -5.609929 -8.003509 -10.443777 -11.658534 -13.561392 -11.479881
1.450000 -4.974195 -8.976676 -11.322339 -12.689124 -13.451744 -13.891457 -14.658881 -15.130582 -15.259956 -5.467681 -7.890197 -10.361613 -11.592935 -13.524697 -11.411782
1.500000 -4.699934 -8.792203 -11.194867 -12.598030 -13.382906 -13.836553 -14.632108 -15.128373 -15.273296 -5.204171 -7.680668 -10.210190 -11.472413 -13.458102 -11.286595
1.550000 -4.561726 -8.698307 -11.129102 -12.550220 -13.346082 -13.806608 -14.616059 -15.124469 -15.277087 -5.071270 -7.574407 -10.132604 -11.410078 -13.422385 -11.221959
1.600000 -4.428929 -8.607841 -11.065512 -12.503782 -13.310141 -13.777241 -14.599974 -15.120000 -15.279982 -4.943542 -7.472129 -10.057721 -11.349763 -13.387502 -11.159446
1.650000 -4.301354 -8.520703 -11.004045 -12.458701 -13.275088 -13.748468 -14.583894 -15.115028 -15.282058 -4.820810 -7.373706 -9.985467 -11.291426 -13.353459 -11.099008
1.700000 -4.039743 -8.343346 -10.880178 -12.368978 -13.206262 -13.692734 -14.554627 -15.108941 -15.290691 -4.569288 -7.172838 -9.839123 -11.174081 -13.286740 -10.977286
1.750000 -3.920839 -8.261641 -10.822088 -12.325964 -13.172476 -13.664729 -14.538315 -15.102878 -15.291143 -4.454839 -7.080752 -9.771111 -11.118872 -13.253885 -10.920144
1.800000 -3.806705 -8.183016 -10.766008 -12.284275 -13.139597 -13.637370 -14.522122 -15.096477 -15.290970 -4.344957 -6.992219 -9.705557 -11.065540 -13.221893 -10.864968
1.850000 -3.552960 -8.010119 -10.644440 -12.195475 -13.070857 -13.581202 -14.491392 -15.088072 -15.296775 -4.100894 -6.796761 -9.562421 -10.950231 -13.155177 -10.745459
1.900000 -3.446814 -7.936579 -10.591601 -12.155851 -13.039324 -13.554740 -14.475195 -15.080889 -15.295335 -3.998652 -6.714122 -9.500882 -10.899915 -13.124459 -10.693449
1.950000 -3.197077 -7.765859 -10.471046 -12.067323 -12.970407 -13.498115 -14.443458 -15.071023 -15.299414 -3.758378 -6.521352 -9.359248 -10.785478 -13.057520 -10.574907
2.000000 -3.098546 -7.697211 -10.421371 -12.029761 -12.940262 -13.472620 -14.427379 -15.063225 -15.296899 -3.663425 -6.444364 -9.301600 -10.738116 -13.028123 -10.525992
2.050000 -3.004171 -7.631296 -10.373526 -11.993452 -12.911017 -13.447804 -14.411533 -15.055270 -15.293982 -3.572459 -6.370508 -9.246162 -10.692474 -12.999591 -10.478872
2.100000 -2.761353 -7.464656 -10.255250 -11.906055 -12.842531 -13.391174 -14.378923 -15.043804 -15.296022 -3.338763 -6.182610 -9.107563 -10.580096 -12.933012 -10.362536
2.150000 -2.674049 -7.403336 -10.210427 -11.871765 -12.814691 -13.367379 -14.363325 -15.035424 -15.292258 -3.254570 -6.114039 -9.055807 -10.537284 -12.905823 -10.318374
2.200000 -2.434735 -7.238675 -10.093162 -11.784762 -12.746223 -13.310533 -14.330036 -15.022893 -15.293007 -3.024196 -5.928546 -8.918626 -10.425799 -12.839224 -10.203010
2.250000 -2.354201 -7.181785 -10.051283 -11.752467 -12.719799 -13.287791 -14.314757 -15.014195 -15.288522 -2.946493 -5.865057 -8.870439 -10.385750 -12.813392 -10.161733
