# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.38655172413793104, mej = 0.07267057954405587, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -15.154984 -15.671107 -15.823854 -15.811002 -15.742748 -15.669239 -15.420989 -15.031051 -14.625609 -15.229998 -15.555075 -15.781248 -15.829297 -15.732691 -15.826014
0.250000 -15.158441 -15.793983 -16.019238 -16.050363 -16.007850 -15.949946 -15.731965 -15.367254 -14.977472 -15.247961 -15.645100 -15.946614 -16.033245 -16.000332 -16.024223
0.300000 -15.070021 -15.827022 -16.126480 -16.202799 -16.186793 -16.144973 -15.958192 -15.619454 -15.245753 -15.174254 -15.644644 -16.023089 -16.149278 -16.181892 -16.134363
0.350000 -14.932431 -15.808779 -16.181561 -16.302728 -16.313088 -16.287284 -16.131586 -15.818704 -15.460983 -15.051089 -15.593418 -16.047720 -16.213070 -16.310792 -16.192316
0.400000 -14.819737 -15.779235 -16.203323 -16.355982 -16.384895 -16.370372 -16.236584 -15.941924 -15.595447 -14.948429 -15.540859 -16.048150 -16.240942 -16.384433 -16.216092
0.450000 -14.730260 -15.748442 -16.208837 -16.383837 -16.425932 -16.419431 -16.301230 -16.019535 -15.681051 -14.866026 -15.493806 -16.038556 -16.250787 -16.426774 -16.223034
0.500000 -14.610575 -15.698142 -16.201566 -16.403098 -16.460870 -16.463915 -16.364280 -16.098026 -15.769057 -14.754699 -15.424267 -16.013368 -16.248656 -16.463263 -16.217456
0.550000 -14.490690 -15.642241 -16.185433 -16.411540 -16.483853 -16.495762 -16.413372 -16.161467 -15.841335 -14.642515 -15.350611 -15.980664 -16.237280 -16.487687 -16.202891
0.600000 -14.372227 -15.582879 -16.162871 -16.411763 -16.497578 -16.517722 -16.451368 -16.212810 -15.900894 -14.531162 -15.274839 -15.942758 -16.219127 -16.502749 -16.181782
0.650000 -14.256162 -15.521489 -16.135583 -16.405625 -16.503988 -16.531792 -16.480364 -16.254233 -15.949963 -14.421670 -15.198260 -15.901243 -16.195928 -16.510403 -16.155841
0.700000 -14.143078 -15.459060 -16.104794 -16.394489 -16.504525 -16.539460 -16.501936 -16.287386 -15.990241 -14.314674 -15.121753 -15.857249 -16.168936 -16.512098 -16.126302
0.750000 -13.991577 -15.375088 -16.063060 -16.379036 -16.504704 -16.549194 -16.530316 -16.331306 -16.043720 -14.171285 -15.019004 -15.797877 -16.132278 -16.513827 -16.086240
0.800000 -13.883826 -15.311366 -16.026914 -16.360074 -16.495974 -16.546725 -16.540072 -16.351256 -16.069939 -14.068821 -14.943036 -15.750211 -16.099449 -16.506114 -16.051187
0.850000 -13.734412 -15.224364 -15.979044 -16.336623 -16.487079 -16.546742 -16.557507 -16.383224 -16.110843 -13.926900 -14.838667 -15.685986 -16.056289 -16.498665 -16.004868
0.900000 -13.585350 -15.135724 -15.928336 -16.309619 -16.474225 -16.542559 -16.570283 -16.410162 -16.146488 -13.785090 -14.733210 -15.619419 -16.010151 -16.487218 -15.955665
0.950000 -13.486265 -15.072660 -15.887903 -16.283348 -16.456414 -16.529936 -16.567815 -16.416178 -16.157722 -13.690326 -14.660117 -15.569521 -15.972448 -16.470248 -15.916131
1.000000 -13.340414 -14.983173 -15.833858 -16.251501 -16.437843 -16.519509 -16.573344 -16.435046 -16.184792 -13.551237 -14.554935 -15.500648 -15.922679 -16.452997 -15.863494
1.050000 -13.195346 -14.892890 -15.778052 -16.217315 -16.416601 -16.506216 -16.575632 -16.450371 -16.208135 -13.412740 -14.449392 -15.430412 -15.871036 -16.433044 -15.809058
1.100000 -13.051159 -14.802007 -15.720742 -16.181082 -16.392999 -16.490375 -16.575021 -16.462513 -16.228120 -13.274945 -14.343660 -15.359047 -15.817782 -16.410700 -15.753084
1.150000 -12.907929 -14.710692 -15.662147 -16.143050 -16.367303 -16.472264 -16.571806 -16.471780 -16.245067 -13.137940 -14.237879 -15.286751 -15.763143 -16.386232 -15.695791
1.200000 -12.765718 -14.619086 -15.602456 -16.103435 -16.339742 -16.452121 -16.566241 -16.478442 -16.259252 -13.001794 -14.132171 -15.213692 -15.707313 -16.359873 -15.637371
1.250000 -12.624573 -14.527310 -15.541831 -16.062423 -16.310518 -16.430155 -16.558549 -16.482733 -16.270919 -12.866567 -14.026634 -15.140015 -15.650458 -16.331824 -15.577987
1.300000 -12.484535 -14.435466 -15.480414 -16.020179 -16.279806 -16.406548 -16.548928 -16.484862 -16.280282 -12.732306 -13.921357 -15.065848 -15.592726 -16.302263 -15.517783
1.350000 -12.345636 -14.343647 -15.418330 -15.976848 -16.247762 -16.381463 -16.537551 -16.485011 -16.287529 -12.599049 -13.816412 -14.991301 -15.534245 -16.271346 -15.456885
1.400000 -12.142784 -14.213466 -15.334073 -15.921578 -16.209958 -16.354435 -16.531769 -16.497113 -16.310648 -12.404905 -13.665969 -14.887792 -15.455554 -16.235285 -15.374460
1.450000 -12.004698 -14.120779 -15.270090 -15.875728 -16.175044 -16.326272 -16.516932 -16.493503 -16.313959 -12.272259 -13.560623 -14.811773 -15.395052 -16.201464 -15.311623
1.500000 -11.867854 -14.028352 -15.205755 -15.829150 -16.139182 -16.297030 -16.500763 -16.488360 -16.315614 -12.140737 -13.455810 -14.735657 -15.334125 -16.166673 -15.248409
1.550000 -11.732269 -13.936240 -15.141145 -15.781935 -16.102472 -16.266812 -16.483375 -16.481801 -16.315734 -12.010360 -13.351574 -14.659512 -15.272853 -16.131012 -15.184898
1.600000 -11.597956 -13.844492 -15.076332 -15.734167 -16.065003 -16.235711 -16.464869 -16.473934 -16.314432 -11.881147 -13.247955 -14.583401 -15.211309 -16.094573 -15.121161
1.650000 -11.391436 -13.708487 -14.984964 -15.671063 -16.018991 -16.200275 -16.450366 -16.477131 -16.328557 -11.683074 -13.092282 -14.473305 -15.125361 -16.050271 -15.031576
1.700000 -11.258307 -13.616561 -14.919128 -15.621758 -15.979689 -16.167166 -16.429526 -16.466678 -16.324520 -11.554880 -12.988863 -14.396522 -15.062694 -16.011970 -14.966783
1.750000 -11.126514 -13.525145 -14.853282 -15.572120 -15.939864 -16.133420 -16.407829 -16.455188 -16.319339 -11.427924 -12.886184 -14.319945 -14.999955 -15.973128 -14.901959
1.800000 -10.917434 -13.385794 -14.758103 -15.504956 -15.889672 -16.093746 -16.389022 -16.454080 -16.329175 -11.227196 -12.727382 -14.206228 -14.910145 -15.924635 -14.808547
1.850000 -10.787015 -13.294510 -14.691615 -15.454202 -15.848456 -16.058445 -16.365464 -16.440493 -16.321757 -11.101465 -12.625181 -14.129333 -14.846672 -15.884375 -14.743051
1.900000 -10.575664 -13.152639 -14.593775 -15.384314 -15.795523 -16.016030 -16.343953 -16.436747 -16.329010 -10.898435 -12.463925 -14.013009 -14.754186 -15.833140 -14.646972
1.950000 -10.446749 -13.061676 -14.526868 -15.332684 -15.753165 -15.979428 -16.318796 -16.421329 -16.319626 -10.774066 -12.362374 -13.936003 -14.690204 -15.791712 -14.581028
2.000000 -10.319269 -12.971410 -14.460192 -15.280995 -15.710574 -15.942488 -16.293098 -16.405202 -16.309432 -10.651043 -12.261726 -13.859423 -14.626398 -15.750034 -14.515296
2.050000 -10.106013 -12.827023 -14.359470 -15.208021 -15.654457 -15.896843 -16.268303 -16.398180 -16.313433 -10.446035 -12.098125 -13.740367 -14.530989 -15.695607 -14.416322
2.100000 -9.980200 -12.737312 -14.292651 -15.155755 -15.611035 -15.858918 -16.241332 -16.380555 -16.301610 -10.324547 -11.998341 -13.663936 -14.466955 -15.653073 -14.350419
2.150000 -9.765092 -12.590903 -14.189809 -15.080618 -15.552744 -15.811103 -16.214403 -16.371467 -16.303601 -10.117666 -11.832764 -13.542799 -14.369416 -15.596473 -14.249322
2.200000 -9.641064 -12.501897 -14.123015 -15.027953 -15.508674 -15.772380 -16.186348 -16.352533 -16.290337 -9.997833 -11.733986 -13.466677 -14.305325 -15.553265 -14.183417
2.250000 -9.424261 -12.353640 -14.018237 -14.950841 -15.448398 -15.722580 -16.157469 -16.341558 -16.290499 -9.789239 -11.566604 -13.343639 -14.205841 -15.494679 -14.080380
