# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 1.0, type = villar, mass = 0.00793700525986525, velocity = 0.20233333333333337, theta_obs = 0.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.00103 -4.209 -4.227 -4.213 -4.098 -3.886 -3.612 -4.088 -4.07 -3.882 -3.603 -3.287 -2.902 -4.077 -3.8 -3.433 -3.137 -2.845 -3.784 -3.453 -3.16 -2.953 -2.891 -3.467 -3.658 -3.31 -2.238 -1.728 -1.128 -3.521
0.001061 -4.867 -4.82 -4.762 -4.545 -4.284 -3.973 -4.62 -4.508 -4.28 -3.963 -3.622 -3.214 -4.516 -4.186 -3.778 -3.461 -3.154 -4.169 -3.805 -3.493 -3.281 -3.242 -3.822 -4.027 -3.647 -2.525 -2.004 -1.393 -3.884
0.001094 -5.231 -5.149 -5.072 -4.805 -4.521 -4.192 -4.923 -4.765 -4.517 -4.182 -3.829 -3.411 -4.773 -4.417 -3.99 -3.663 -3.349 -4.401 -4.021 -3.702 -3.489 -3.466 -4.039 -4.25 -3.855 -2.71 -2.182 -1.567 -4.105
0.001127 -5.486 -5.381 -5.292 -4.995 -4.697 -4.358 -5.141 -4.952 -4.693 -4.347 -3.987 -3.562 -4.961 -4.589 -4.15 -3.817 -3.499 -4.575 -4.185 -3.861 -3.649 -3.638 -4.202 -4.418 -4.013 -2.854 -2.323 -1.704 -4.271
0.001161 -5.685 -5.564 -5.466 -5.149 -4.841 -4.494 -5.314 -5.104 -4.837 -4.484 -4.118 -3.689 -5.113 -4.731 -4.283 -3.946 -3.625 -4.717 -4.321 -3.994 -3.783 -3.782 -4.337 -4.556 -4.145 -2.975 -2.442 -1.822 -4.408
0.001196 -5.85 -5.716 -5.612 -5.28 -4.965 -4.613 -5.459 -5.234 -4.961 -4.603 -4.234 -3.8 -5.243 -4.853 -4.4 -4.06 -3.736 -4.84 -4.44 -4.111 -3.901 -3.908 -4.456 -4.676 -4.26 -3.083 -2.548 -1.927 -4.528
0.001232 -5.993 -5.849 -5.74 -5.397 -5.076 -4.72 -5.586 -5.35 -5.072 -4.71 -4.338 -3.902 -5.359 -4.963 -4.505 -4.163 -3.838 -4.951 -4.547 -4.216 -4.007 -4.021 -4.562 -4.784 -4.365 -3.182 -2.646 -2.023 -4.635
0.001269 -6.119 -5.967 -5.855 -5.502 -5.177 -4.818 -5.701 -5.455 -5.174 -4.808 -4.434 -3.996 -5.464 -5.063 -4.602 -4.258 -3.931 -5.052 -4.645 -4.314 -4.105 -4.124 -4.66 -4.883 -4.461 -3.274 -2.736 -2.113 -4.734
0.001308 -6.233 -6.075 -5.96 -5.6 -5.272 -4.91 -5.806 -5.552 -5.268 -4.9 -4.524 -4.085 -5.561 -5.157 -4.693 -4.347 -4.02 -5.147 -4.737 -4.405 -4.197 -4.221 -4.751 -4.976 -4.551 -3.361 -2.822 -2.198 -4.826
0.001347 -6.338 -6.174 -6.058 -5.692 -5.361 -4.997 -5.903 -5.643 -5.357 -4.987 -4.609 -4.169 -5.653 -5.245 -4.779 -4.432 -4.104 -5.235 -4.824 -4.491 -4.284 -4.312 -4.838 -5.063 -4.637 -3.444 -2.904 -2.279 -4.913
0.001388 -6.436 -6.268 -6.149 -5.778 -5.445 -5.08 -5.994 -5.729 -5.441 -5.07 -4.691 -4.25 -5.739 -5.329 -4.861 -4.513 -4.184 -5.32 -4.907 -4.574 -4.367 -4.398 -4.921 -5.147 -4.719 -3.523 -2.983 -2.358 -4.996
0.00143 -6.527 -6.356 -6.235 -5.861 -5.526 -5.16 -6.08 -5.812 -5.522 -5.149 -4.77 -4.327 -5.821 -5.409 -4.94 -4.591 -4.262 -5.401 -4.987 -4.653 -4.447 -4.48 -5.0 -5.226 -4.797 -3.6 -3.06 -2.434 -5.076
0.001473 -6.614 -6.439 -6.318 -5.94 -5.604 -5.236 -6.163 -5.891 -5.6 -5.226 -4.846 -4.403 -5.9 -5.487 -5.016 -4.667 -4.337 -5.479 -5.064 -4.73 -4.524 -4.56 -5.077 -5.304 -4.873 -3.675 -3.134 -2.508 -5.153
0.001518 -6.696 -6.519 -6.397 -6.017 -5.679 -5.311 -6.242 -5.967 -5.676 -5.3 -4.92 -4.476 -5.977 -5.562 -5.09 -4.741 -4.41 -5.554 -5.139 -4.804 -4.599 -4.636 -5.151 -5.378 -4.947 -3.747 -3.207 -2.58 -5.228
0.001564 -6.775 -6.596 -6.473 -6.091 -5.753 -5.383 -6.318 -6.041 -5.749 -5.373 -4.992 -4.548 -6.051 -5.635 -5.163 -4.813 -4.482 -5.627 -5.211 -4.876 -4.671 -4.71 -5.223 -5.451 -5.019 -3.818 -3.277 -2.651 -5.3
0.001611 -6.85 -6.67 -6.546 -6.163 -5.824 -5.454 -6.391 -6.113 -5.82 -5.444 -5.062 -4.618 -6.123 -5.706 -5.233 -4.883 -4.552 -5.698 -5.282 -4.947 -4.742 -4.782 -5.294 -5.522 -5.09 -3.888 -3.347 -2.72 -5.371
0.00166 -6.923 -6.742 -6.618 -6.233 -5.894 -5.524 -6.462 -6.183 -5.89 -5.513 -5.131 -4.686 -6.193 -5.776 -5.302 -4.952 -4.621 -5.768 -5.352 -5.016 -4.812 -4.852 -5.363 -5.591 -5.159 -3.957 -3.415 -2.788 -5.44
0.00171 -6.994 -6.812 -6.687 -6.302 -5.962 -5.591 -6.532 -6.252 -5.958 -5.581 -5.199 -4.754 -6.261 -5.844 -5.37 -5.019 -4.688 -5.836 -5.42 -5.084 -4.88 -4.921 -5.431 -5.659 -5.227 -4.024 -3.483 -2.856 -5.508
0.001761 -7.062 -6.879 -6.755 -6.369 -6.029 -5.658 -6.599 -6.319 -6.025 -5.648 -5.266 -4.821 -6.328 -5.911 -5.437 -5.086 -4.755 -5.903 -5.486 -5.151 -4.946 -4.988 -5.498 -5.726 -5.293 -4.09 -3.549 -2.922 -5.575
