# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 6.029923955985726e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 10.0,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.013894954943731374]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 1.273 1.323 1.248 1.055 0.913 0.773 1.134 1.033 0.91 0.768 0.628 0.479 1.038 0.865 0.693 0.572 0.462 0.801 0.659 0.539 0.44 0.272 0.25 0.081 -0.11
0.0102 1.257 1.307 1.232 1.039 0.896 0.757 1.118 1.016 0.894 0.752 0.612 0.463 1.022 0.849 0.677 0.556 0.446 0.785 0.643 0.523 0.424 0.255 0.234 0.064 -0.126
0.0105 1.241 1.291 1.216 1.023 0.88 0.741 1.102 1.0 0.878 0.736 0.596 0.447 1.005 0.833 0.661 0.54 0.43 0.769 0.627 0.507 0.408 0.239 0.218 0.048 -0.142
0.0107 1.225 1.274 1.2 1.007 0.864 0.725 1.086 0.984 0.862 0.72 0.58 0.431 0.989 0.817 0.645 0.524 0.414 0.753 0.61 0.491 0.392 0.223 0.202 0.032 -0.158
0.011 1.209 1.258 1.184 0.991 0.848 0.709 1.07 0.968 0.846 0.704 0.563 0.415 0.973 0.801 0.629 0.508 0.397 0.737 0.594 0.474 0.375 0.207 0.185 0.016 -0.174
0.0113 1.193 1.242 1.167 0.974 0.832 0.693 1.054 0.952 0.83 0.688 0.547 0.399 0.957 0.785 0.613 0.492 0.381 0.721 0.578 0.458 0.359 0.191 0.169 0.0 -0.19
0.0115 1.177 1.226 1.151 0.958 0.816 0.677 1.038 0.936 0.814 0.672 0.531 0.383 0.941 0.768 0.597 0.476 0.365 0.705 0.562 0.442 0.343 0.175 0.153 -0.016 -0.206
0.0118 1.162 1.211 1.136 0.943 0.801 0.662 1.023 0.921 0.798 0.657 0.516 0.368 0.926 0.753 0.581 0.461 0.35 0.69 0.547 0.427 0.328 0.16 0.138 -0.031 -0.222
0.0121 1.149 1.199 1.124 0.931 0.788 0.649 1.01 0.908 0.786 0.644 0.504 0.355 0.913 0.741 0.569 0.448 0.338 0.677 0.534 0.415 0.316 0.147 0.126 -0.044 -0.234
0.0124 1.137 1.186 1.111 0.918 0.776 0.637 0.997 0.896 0.773 0.632 0.491 0.342 0.901 0.728 0.556 0.436 0.325 0.665 0.522 0.402 0.303 0.135 0.113 -0.056 -0.247
0.0127 1.124 1.174 1.099 0.906 0.763 0.624 0.985 0.883 0.761 0.619 0.479 0.33 0.888 0.716 0.544 0.423 0.313 0.652 0.509 0.39 0.291 0.122 0.101 -0.069 -0.259
0.013 1.112 1.161 1.086 0.893 0.751 0.612 0.972 0.871 0.748 0.606 0.466 0.317 0.876 0.703 0.531 0.411 0.3 0.639 0.497 0.377 0.278 0.11 0.088 -0.081 -0.272
0.0133 1.099 1.148 1.074 0.881 0.738 0.599 0.96 0.858 0.736 0.594 0.453 0.305 0.863 0.691 0.519 0.398 0.288 0.627 0.484 0.365 0.266 0.097 0.076 -0.094 -0.284
0.0136 1.087 1.136 1.061 0.868 0.726 0.587 0.947 0.846 0.723 0.581 0.441 0.292 0.851 0.678 0.506 0.386 0.275 0.614 0.472 0.352 0.253 0.085 0.063 -0.106 -0.297
0.014 1.074 1.123 1.049 0.856 0.713 0.574 0.935 0.833 0.711 0.569 0.428 0.28 0.838 0.666 0.494 0.373 0.263 0.602 0.459 0.34 0.241 0.072 0.051 -0.119 -0.309
0.0143 1.061 1.111 1.036 0.843 0.701 0.562 0.922 0.821 0.698 0.556 0.416 0.267 0.826 0.653 0.481 0.361 0.25 0.589 0.447 0.327 0.228 0.06 0.038 -0.131 -0.322
0.0146 1.049 1.098 1.024 0.831 0.688 0.549 0.91 0.808 0.686 0.544 0.403 0.255 0.813 0.641 0.469 0.348 0.237 0.577 0.434 0.315 0.215 0.047 0.026 -0.144 -0.334
0.015 1.039 1.088 1.013 0.82 0.678 0.539 0.9 0.798 0.675 0.534 0.393 0.245 0.803 0.63 0.459 0.338 0.227 0.567 0.424 0.304 0.205 0.037 0.015 -0.154 -0.344
0.0154 1.031 1.081 1.006 0.813 0.671 0.532 0.892 0.791 0.668 0.526 0.386 0.237 0.796 0.623 0.451 0.331 0.22 0.559 0.417 0.297 0.198 0.03 0.008 -0.161 -0.352
0.0157 1.024 1.074 0.999 0.806 0.663 0.524 0.885 0.783 0.661 0.519 0.379 0.23 0.789 0.616 0.444 0.323 0.213 0.552 0.41 0.29 0.191 0.022 0.001 -0.169 -0.359
0.0161 1.017 1.066 0.992 0.799 0.656 0.517 0.878 0.776 0.654 0.512 0.371 0.223 0.781 0.609 0.437 0.316 0.206 0.545 0.402 0.283 0.184 0.015 -0.006 -0.176 -0.366
0.0165 1.01 1.059 0.984 0.791 0.649 0.51 0.871 0.769 0.647 0.505 0.364 0.216 0.774 0.601 0.43 0.309 0.198 0.538 0.395 0.275 0.176 0.008 -0.014 -0.183 -0.373
0.0169 1.003 1.052 0.977 0.784 0.642 0.503 0.863 0.762 0.639 0.498 0.357 0.208 0.767 0.594 0.422 0.302 0.191 0.531 0.388 0.268 0.169 0.001 -0.021 -0.19 -0.381
0.0173 0.995 1.045 0.97 0.777 0.635 0.495 0.856 0.755 0.632 0.49 0.35 0.201 0.76 0.587 0.415 0.295 0.184 0.523 0.381 0.261 0.162 -0.006 -0.028 -0.197 -0.388
0.0177 0.988 1.038 0.963 0.77 0.627 0.488 0.849 0.747 0.625 0.483 0.343 0.194 0.752 0.58 0.408 0.287 0.177 0.516 0.374 0.254 0.155 -0.014 -0.035 -0.205 -0.395
0.0181 0.981 1.03 0.956 0.763 0.62 0.481 0.842 0.74 0.618 0.476 0.335 0.187 0.745 0.573 0.401 0.28 0.169 0.509 0.366 0.247 0.147 -0.021 -0.042 -0.212 -0.402
0.0186 0.974 1.023 0.948 0.755 0.613 0.474 0.835 0.733 0.611 0.469 0.328 0.18 0.738 0.565 0.394 0.273 0.162 0.502 0.359 0.239 0.14 -0.028 -0.05 -0.219 -0.409
0.019 0.964 1.013 0.938 0.745 0.603 0.464 0.825 0.723 0.601 0.459 0.318 0.17 0.728 0.555 0.384 0.263 0.152 0.492 0.349 0.229 0.13 -0.038 -0.06 -0.229 -0.419
0.0195 0.951 1.001 0.926 0.733 0.591 0.452 0.812 0.711 0.588 0.446 0.306 0.157 0.716 0.543 0.371 0.251 0.14 0.479 0.337 0.217 0.118 -0.05 -0.072 -0.241 -0.432
0.02 0.939 0.989 0.914 0.721 0.578 0.439 0.8 0.698 0.576 0.434 0.294 0.145 0.703 0.531 0.359 0.238 0.128 0.467 0.325 0.205 0.106 -0.063 -0.084 -0.254 -0.444
0.0204 0.927 0.976 0.902 0.709 0.566 0.427 0.788 0.686 0.564 0.422 0.281 0.133 0.691 0.519 0.347 0.226 0.115 0.455 0.312 0.193 0.093 -0.075 -0.096 -0.266 -0.456
0.0209 0.915 0.964 0.889 0.696 0.554 0.415 0.776 0.674 0.552 0.41 0.269 0.121 0.679 0.506 0.335 0.214 0.103 0.443 0.3 0.18 0.081 -0.087 -0.109 -0.278 -0.468
0.0214 0.902 0.952 0.877 0.684 0.542 0.403 0.763 0.662 0.539 0.397 0.257 0.108 0.667 0.494 0.322 0.202 0.091 0.43 0.288 0.168 0.069 -0.099 -0.121 -0.29 -0.481
0.022 0.89 0.94 0.865 0.672 0.529 0.39 0.751 0.649 0.527 0.385 0.245 0.096 0.654 0.482 0.31 0.189 0.079 0.418 0.276 0.156 0.057 -0.112 -0.133 -0.303 -0.493
0.0225 0.878 0.927 0.853 0.66 0.517 0.378 0.739 0.637 0.515 0.373 0.232 0.084 0.642 0.47 0.298 0.177 0.066 0.406 0.263 0.144 0.044 -0.124 -0.145 -0.315 -0.505
0.023 0.866 0.915 0.84 0.647 0.505 0.366 0.727 0.625 0.503 0.361 0.22 0.072 0.63 0.457 0.286 0.165 0.054 0.394 0.251 0.131 0.032 -0.136 -0.158 -0.327 -0.517
0.0236 0.853 0.903 0.828 0.635 0.493 0.354 0.714 0.613 0.49 0.348 0.208 0.059 0.618 0.445 0.273 0.153 0.042 0.381 0.239 0.119 0.02 -0.148 -0.17 -0.339 -0.53
0.0242 0.845 0.894 0.819 0.626 0.484 0.345 0.706 0.604 0.482 0.34 0.199 0.051 0.609 0.437 0.265 0.144 0.033 0.373 0.23 0.11 0.011 -0.157 -0.179 -0.348 -0.538
0.0247 0.838 0.887 0.812 0.619 0.477 0.338 0.699 0.597 0.475 0.333 0.192 0.044 0.602 0.429 0.258 0.137 0.026 0.366 0.223 0.103 0.004 -0.164 -0.186 -0.355 -0.545
0.0253 0.831 0.88 0.805 0.612 0.47 0.331 0.691 0.59 0.467 0.326 0.185 0.036 0.595 0.422 0.25 0.13 0.019 0.359 0.216 0.096 -0.003 -0.171 -0.193 -0.362 -0.553
0.0259 0.823 0.873 0.798 0.605 0.463 0.324 0.684 0.583 0.46 0.318 0.178 0.029 0.588 0.415 0.243 0.123 0.012 0.351 0.209 0.089 -0.01 -0.178 -0.2 -0.369 -0.56
0.0266 0.816 0.866 0.791 0.598 0.456 0.316 0.677 0.576 0.453 0.311 0.171 0.022 0.581 0.408 0.236 0.115 0.005 0.344 0.202 0.082 -0.017 -0.185 -0.207 -0.376 -0.567
0.0272 0.809 0.859 0.784 0.591 0.448 0.309 0.67 0.568 0.446 0.304 0.164 0.015 0.573 0.401 0.229 0.108 -0.002 0.337 0.195 0.075 -0.024 -0.193 -0.214 -0.384 -0.574
0.0279 0.802 0.852 0.777 0.584 0.441 0.302 0.663 0.561 0.439 0.297 0.157 0.008 0.566 0.394 0.222 0.101 -0.009 0.33 0.187 0.068 -0.031 -0.2 -0.221 -0.391 -0.581
0.0285 0.795 0.844 0.77 0.577 0.434 0.295 0.656 0.554 0.432 0.29 0.149 0.001 0.559 0.387 0.215 0.094 -0.017 0.323 0.18 0.061 -0.039 -0.207 -0.228 -0.398 -0.588
0.0292 0.788 0.837 0.762 0.569 0.427 0.288 0.649 0.547 0.425 0.283 0.142 -0.006 0.552 0.38 0.208 0.087 -0.024 0.316 0.173 0.053 -0.046 -0.214 -0.236 -0.405 -0.595
0.0299 0.781 0.83 0.755 0.562 0.42 0.281 0.642 0.54 0.418 0.276 0.135 -0.013 0.545 0.372 0.201 0.08 -0.031 0.309 0.166 0.046 -0.053 -0.221 -0.243 -0.412 -0.602
0.0307 0.777 0.827 0.752 0.559 0.417 0.278 0.638 0.537 0.414 0.272 0.132 -0.017 0.542 0.369 0.197 0.077 -0.034 0.305 0.163 0.043 -0.056 -0.224 -0.246 -0.415 -0.606
0.0314 0.775 0.824 0.75 0.557 0.414 0.275 0.636 0.534 0.412 0.27 0.129 -0.019 0.539 0.367 0.195 0.074 -0.037 0.303 0.16 0.04 -0.059 -0.227 -0.249 -0.418 -0.608
0.0322 0.772 0.822 0.747 0.554 0.412 0.272 0.633 0.532 0.409 0.267 0.127 -0.022 0.537 0.364 0.192 0.072 -0.039 0.3 0.158 0.038 -0.061 -0.229 -0.251 -0.42 -0.611
0.0329 0.77 0.819 0.744 0.551 0.409 0.27 0.631 0.529 0.407 0.265 0.124 -0.024 0.534 0.362 0.19 0.069 -0.042 0.298 0.155 0.035 -0.064 -0.232 -0.254 -0.423 -0.613
0.0337 0.767 0.817 0.742 0.549 0.406 0.267 0.628 0.527 0.404 0.262 0.122 -0.027 0.532 0.359 0.187 0.066 -0.044 0.295 0.153 0.033 -0.066 -0.234 -0.256 -0.426 -0.616
0.0345 0.765 0.814 0.739 0.546 0.404 0.265 0.626 0.524 0.402 0.26 0.119 -0.029 0.529 0.356 0.185 0.064 -0.047 0.293 0.15 0.03 -0.069 -0.237 -0.259 -0.428 -0.618
0.0354 0.762 0.812 0.737 0.544 0.401 0.262 0.623 0.521 0.399 0.257 0.117 -0.032 0.526 0.354 0.182 0.061 -0.049 0.29 0.148 0.028 -0.071 -0.24 -0.261 -0.431 -0.621
0.0362 0.76 0.809 0.734 0.541 0.399 0.26 0.621 0.519 0.396 0.255 0.114 -0.034 0.524 0.351 0.179 0.059 -0.052 0.288 0.145 0.025 -0.074 -0.242 -0.264 -0.433 -0.624
0.0371 0.757 0.806 0.732 0.539 0.396 0.257 0.618 0.516 0.394 0.252 0.112 -0.037 0.521 0.349 0.177 0.056 -0.054 0.285 0.142 0.023 -0.076 -0.245 -0.266 -0.436 -0.626
0.038 0.754 0.804 0.729 0.536 0.394 0.255 0.615 0.514 0.391 0.249 0.109 -0.04 0.519 0.346 0.174 0.054 -0.057 0.282 0.14 0.02 -0.079 -0.247 -0.269 -0.438 -0.629
0.0389 0.725 0.774 0.699 0.506 0.364 0.225 0.586 0.484 0.362 0.22 0.079 -0.069 0.489 0.317 0.145 0.024 -0.087 0.253 0.11 -0.01 -0.109 -0.277 -0.299 -0.468 -0.658
0.0398 0.695 0.744 0.669 0.477 0.334 0.195 0.556 0.454 0.332 0.19 0.049 -0.099 0.459 0.287 0.115 -0.006 -0.117 0.223 0.08 -0.04 -0.139 -0.307 -0.329 -0.498 -0.688
0.0408 0.665 0.714 0.64 0.447 0.304 0.165 0.526 0.424 0.302 0.16 0.019 -0.129 0.429 0.257 0.085 -0.036 -0.147 0.193 0.05 -0.069 -0.169 -0.337 -0.358 -0.528 -0.718
0.0418 0.635 0.684 0.61 0.417 0.274 0.135 0.496 0.394 0.272 0.13 -0.011 -0.159 0.399 0.227 0.055 -0.066 -0.176 0.163 0.02 -0.099 -0.198 -0.367 -0.388 -0.558 -0.748
0.0428 0.605 0.654 0.58 0.387 0.244 0.105 0.466 0.364 0.242 0.1 -0.04 -0.189 0.369 0.197 0.025 -0.096 -0.206 0.133 -0.01 -0.129 -0.228 -0.397 -0.418 -0.588 -0.778
0.0438 0.575 0.625 0.55 0.357 0.214 0.075 0.436 0.334 0.212 0.07 -0.07 -0.219 0.339 0.167 -0.005 -0.126 -0.236 0.103 -0.04 -0.159 -0.258 -0.427 -0.448 -0.618 -0.808
0.0449 0.545 0.595 0.52 0.327 0.184 0.045 0.406 0.304 0.182 0.04 -0.1 -0.249 0.309 0.137 -0.035 -0.156 -0.266 0.073 -0.069 -0.189 -0.288 -0.457 -0.478 -0.648 -0.838
0.046 0.515 0.565 0.49 0.297 0.154 0.015 0.376 0.274 0.152 0.01 -0.13 -0.279 0.279 0.107 -0.065 -0.186 -0.296 0.043 -0.099 -0.219 -0.318 -0.487 -0.508 -0.678 -0.868
0.0471 0.485 0.535 0.46 0.267 0.124 -0.015 0.346 0.245 0.122 -0.02 -0.16 -0.309 0.25 0.077 -0.095 -0.216 -0.326 0.013 -0.129 -0.249 -0.348 -0.516 -0.538 -0.708 -0.898
0.0482 0.459 0.509 0.434 0.241 0.099 -0.041 0.32 0.219 0.096 -0.046 -0.186 -0.335 0.224 0.051 -0.121 -0.242 -0.352 -0.013 -0.155 -0.275 -0.374 -0.542 -0.564 -0.733 -0.924
0.0494 0.46 0.509 0.434 0.242 0.099 -0.04 0.321 0.219 0.097 -0.045 -0.186 -0.334 0.224 0.052 -0.12 -0.241 -0.352 -0.012 -0.155 -0.275 -0.374 -0.542 -0.564 -0.733 -0.923
