# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 10.0, type = villar, mass = 0.2685795883840597, velocity = 0.2806666666666667, theta_obs = 0.0, tfloor = 2500.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 -20.169 -16.632 -12.775 -12.05 -11.555 -11.065 -12.64 -11.973 -11.551 -11.053 -10.588 -10.064 -11.985 -11.398 -10.79 -10.369 -9.986 -17.218 -17.012 -17.032 -17.445 -18.436 -10.889 -11.162 -10.621 -9.245 -8.661 -7.997 -11.0
0.00103 -20.137 -16.601 -12.78 -12.055 -11.561 -11.07 -12.646 -11.979 -11.557 -11.059 -10.593 -10.07 -11.991 -11.404 -10.796 -10.375 -9.992 -17.186 -16.98 -17.001 -17.413 -18.405 -10.895 -11.168 -10.626 -9.251 -8.666 -8.002 -11.006
0.001061 -20.106 -16.571 -12.787 -12.062 -11.567 -11.077 -12.652 -11.985 -11.563 -11.065 -10.6 -10.077 -11.997 -11.41 -10.802 -10.382 -9.999 -17.155 -16.949 -16.969 -17.382 -18.373 -10.901 -11.175 -10.633 -9.258 -8.673 -8.009 -11.012
0.001094 -20.075 -16.542 -12.794 -12.069 -11.575 -11.085 -12.66 -11.993 -11.571 -11.073 -10.608 -10.084 -12.005 -11.418 -10.81 -10.389 -10.007 -17.124 -16.918 -16.938 -17.35 -18.342 -10.909 -11.182 -10.641 -9.265 -8.681 -8.017 -11.02
0.001127 -20.044 -16.512 -12.803 -12.078 -11.584 -11.094 -12.669 -12.002 -11.58 -11.082 -10.616 -10.093 -12.014 -11.427 -10.819 -10.398 -10.015 -17.094 -16.887 -16.907 -17.32 -18.311 -10.918 -11.191 -10.65 -9.274 -8.69 -8.026 -11.029
0.001161 -20.014 -16.484 -12.813 -12.088 -11.594 -11.104 -12.678 -12.012 -11.59 -11.092 -10.626 -10.103 -12.024 -11.437 -10.829 -10.408 -10.025 -17.064 -16.857 -16.877 -17.29 -18.281 -10.928 -11.201 -10.66 -9.284 -8.7 -8.036 -11.039
0.001196 -19.984 -16.456 -12.824 -12.099 -11.605 -11.115 -12.689 -12.023 -11.601 -11.103 -10.638 -10.114 -12.035 -11.448 -10.84 -10.419 -10.037 -17.034 -16.828 -16.847 -17.26 -18.251 -10.939 -11.212 -10.671 -9.295 -8.711 -8.047 -11.05
0.001232 -19.955 -16.428 -12.836 -12.111 -11.617 -11.127 -12.701 -12.035 -11.613 -11.115 -10.65 -10.127 -12.047 -11.46 -10.852 -10.431 -10.049 -17.005 -16.798 -16.818 -17.23 -18.222 -10.951 -11.224 -10.683 -9.308 -8.723 -8.059 -11.062
0.001269 -19.926 -16.401 -12.849 -12.124 -11.63 -11.14 -12.714 -12.048 -11.626 -11.128 -10.663 -10.14 -12.06 -11.473 -10.865 -10.445 -10.062 -16.976 -16.77 -16.789 -17.202 -18.193 -10.964 -11.237 -10.696 -9.321 -8.736 -8.073 -11.075
0.001308 -19.897 -16.375 -12.863 -12.139 -11.644 -11.154 -12.729 -12.062 -11.641 -11.143 -10.677 -10.154 -12.074 -11.487 -10.88 -10.459 -10.076 -16.948 -16.741 -16.761 -17.173 -18.164 -10.979 -11.252 -10.71 -9.335 -8.751 -8.087 -11.089
