# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.0031231838447717776, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 6.30957344480193e-06,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 7.196856730011521]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -3.07 -3.02 -3.095 -3.288 -3.431 -3.57 -3.209 -3.311 -3.433 -3.575 -3.715 -3.864 -3.306 -3.478 -3.65 -3.771 -3.881 -3.542 -3.684 -3.804 -3.903 -4.072 -4.093 -4.263 -4.453
0.0102 -2.97 -2.921 -2.995 -3.188 -3.331 -3.47 -3.109 -3.211 -3.333 -3.475 -3.616 -3.764 -3.206 -3.378 -3.55 -3.671 -3.782 -3.442 -3.585 -3.705 -3.804 -3.972 -3.994 -4.163 -4.353
0.0105 -2.87 -2.821 -2.896 -3.089 -3.231 -3.37 -3.009 -3.111 -3.234 -3.375 -3.516 -3.664 -3.106 -3.279 -3.451 -3.571 -3.682 -3.342 -3.485 -3.605 -3.704 -3.872 -3.894 -4.063 -4.254
0.0107 -2.771 -2.721 -2.796 -2.989 -3.131 -3.271 -2.91 -3.011 -3.134 -3.276 -3.416 -3.565 -3.006 -3.179 -3.351 -3.472 -3.582 -3.243 -3.385 -3.505 -3.604 -3.772 -3.794 -3.963 -4.154
0.011 -2.671 -2.622 -2.696 -2.889 -3.032 -3.171 -2.81 -2.912 -3.034 -3.176 -3.317 -3.465 -2.907 -3.079 -3.251 -3.372 -3.482 -3.143 -3.286 -3.405 -3.504 -3.673 -3.694 -3.864 -4.054
0.0113 -2.571 -2.522 -2.597 -2.79 -2.932 -3.071 -2.71 -2.812 -2.934 -3.076 -3.217 -3.365 -2.807 -2.98 -3.151 -3.272 -3.383 -3.043 -3.186 -3.306 -3.405 -3.573 -3.595 -3.764 -3.954
0.0115 -2.472 -2.422 -2.497 -2.69 -2.832 -2.971 -2.611 -2.712 -2.835 -2.977 -3.117 -3.266 -2.707 -2.88 -3.052 -3.172 -3.283 -2.944 -3.086 -3.206 -3.305 -3.473 -3.495 -3.664 -3.855
0.0118 -2.372 -2.322 -2.397 -2.59 -2.733 -2.872 -2.511 -2.613 -2.735 -2.877 -3.017 -3.166 -2.608 -2.78 -2.952 -3.073 -3.183 -2.844 -2.986 -3.106 -3.205 -3.374 -3.395 -3.565 -3.755
0.0121 -2.272 -2.223 -2.298 -2.491 -2.633 -2.772 -2.411 -2.513 -2.635 -2.777 -2.918 -3.066 -2.508 -2.68 -2.852 -2.973 -3.084 -2.744 -2.887 -3.007 -3.106 -3.274 -3.296 -3.465 -3.655
0.0124 -2.172 -2.123 -2.198 -2.391 -2.533 -2.672 -2.312 -2.413 -2.536 -2.677 -2.818 -2.967 -2.408 -2.581 -2.753 -2.873 -2.984 -2.644 -2.787 -2.907 -3.006 -3.174 -3.196 -3.365 -3.556
