# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 6.029923955985726e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 1e-05,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.013894954943731374]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 5.767 5.816 5.741 5.548 5.406 5.267 5.628 5.526 5.404 5.262 5.121 4.973 5.531 5.358 5.187 5.066 4.955 5.295 5.152 5.032 4.933 4.765 4.743 4.574 4.384
0.0102 5.758 5.808 5.733 5.54 5.398 5.258 5.619 5.518 5.395 5.253 5.113 4.964 5.523 5.35 5.178 5.057 4.947 5.286 5.144 5.024 4.925 4.757 4.735 4.566 4.375
0.0105 5.75 5.799 5.724 5.531 5.389 5.25 5.611 5.509 5.387 5.245 5.104 4.956 5.514 5.342 5.17 5.049 4.938 5.278 5.135 5.015 4.916 4.748 4.726 4.557 4.367
0.0107 5.742 5.792 5.717 5.524 5.382 5.242 5.603 5.502 5.379 5.237 5.097 4.948 5.507 5.334 5.162 5.041 4.931 5.27 5.128 5.008 4.909 4.741 4.719 4.55 4.359
0.011 5.738 5.788 5.713 5.52 5.377 5.238 5.599 5.497 5.375 5.233 5.093 4.944 5.502 5.33 5.158 5.037 4.927 5.266 5.124 5.004 4.905 4.736 4.715 4.545 4.355
0.0113 5.734 5.783 5.709 5.516 5.373 5.234 5.595 5.493 5.371 5.229 5.088 4.94 5.498 5.326 5.154 5.033 4.923 5.262 5.119 5.0 4.901 4.732 4.711 4.541 4.351
0.0115 5.73 5.779 5.704 5.511 5.369 5.23 5.591 5.489 5.367 5.225 5.084 4.936 5.494 5.322 5.15 5.029 4.918 5.258 5.115 4.995 4.896 4.728 4.706 4.537 4.347
0.0118 5.726 5.775 5.7 5.507 5.365 5.226 5.587 5.485 5.363 5.221 5.08 4.932 5.49 5.317 5.146 5.025 4.914 5.254 5.111 4.991 4.892 4.724 4.702 4.533 4.343
0.0121 5.722 5.771 5.696 5.503 5.361 5.222 5.582 5.481 5.358 5.217 5.076 4.927 5.486 5.313 5.141 5.021 4.91 5.25 5.107 4.987 4.888 4.72 4.698 4.529 4.338
0.0124 5.717 5.767 5.692 5.499 5.357 5.218 5.578 5.477 5.354 5.212 5.072 4.923 5.482 5.309 5.137 5.017 4.906 5.245 5.103 4.983 4.884 4.716 4.694 4.525 4.334
0.0127 5.713 5.763 5.688 5.495 5.353 5.213 5.574 5.473 5.35 5.208 5.068 4.919 5.478 5.305 5.133 5.012 4.902 5.241 5.099 4.979 4.88 4.712 4.69 4.521 4.33
0.013 5.709 5.759 5.684 5.491 5.348 5.209 5.57 5.468 5.346 5.204 5.064 4.915 5.473 5.301 5.129 5.008 4.898 5.237 5.095 4.975 4.876 4.707 4.686 4.516 4.326
0.0133 5.705 5.754 5.68 5.487 5.344 5.205 5.566 5.464 5.342 5.2 5.059 4.911 5.469 5.297 5.125 5.004 4.894 5.233 5.09 4.971 4.872 4.703 4.682 4.512 4.322
0.0136 5.705 5.754 5.68 5.487 5.344 5.205 5.566 5.464 5.342 5.2 5.059 4.911 5.469 5.297 5.125 5.004 4.894 5.233 5.09 4.971 4.872 4.703 4.682 4.512 4.322
0.014 5.712 5.762 5.687 5.494 5.352 5.212 5.573 5.472 5.349 5.207 5.067 4.918 5.477 5.304 5.132 5.012 4.901 5.24 5.098 4.978 4.879 4.711 4.689 4.52 4.329
0.0143 5.72 5.769 5.694 5.501 5.359 5.22 5.581 5.479 5.357 5.215 5.074 4.926 5.484 5.311 5.14 5.019 4.908 5.248 5.105 4.985 4.886 4.718 4.696 4.527 4.337
0.0146 5.727 5.777 5.702 5.509 5.366 5.227 5.588 5.486 5.364 5.222 5.082 4.933 5.491 5.319 5.147 5.026 4.916 5.255 5.113 4.993 4.894 4.725 4.704 4.534 4.344
0.015 5.735 5.784 5.709 5.516 5.374 5.235 5.595 5.494 5.371 5.23 5.089 4.94 5.499 5.326 5.154 5.034 4.923 5.263 5.12 5.0 4.901 4.733 4.711 4.542 4.351
