# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.48379310344827586, mej = 0.030838049338899946, Ye = 0.1, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -11.326041 -12.813877 -13.567231 -13.923981 -14.073943 -14.133303 -14.143476 -13.968699 -13.696014 -11.518275 -12.428770 -13.274728 -13.644316 -14.085480 -13.593002
0.250000 -11.142160 -12.801985 -13.663406 -14.087779 -14.278149 -14.362288 -14.420969 -14.286724 -14.038963 -11.355030 -12.368993 -13.325703 -13.753523 -14.293704 -13.693469
0.300000 -10.856176 -12.691649 -13.663730 -14.157606 -14.389647 -14.499401 -14.608358 -14.516229 -14.294375 -11.090108 -12.209721 -13.279695 -13.767222 -14.409353 -13.698196
0.350000 -10.523321 -12.530882 -13.611599 -14.173923 -14.447131 -14.582246 -14.741120 -14.690924 -14.494885 -10.777878 -12.000985 -13.182041 -13.728245 -14.470943 -13.650395
0.400000 -10.165104 -12.339825 -13.526224 -14.155308 -14.468775 -14.628746 -14.836673 -14.827808 -14.657244 -10.439691 -11.763317 -13.052353 -13.655686 -14.496609 -13.569237
0.450000 -9.791828 -12.128819 -13.417921 -14.112019 -14.464786 -14.649066 -14.905091 -14.936879 -14.791407 -10.085854 -11.507052 -12.900965 -13.559852 -14.496550 -13.465038
0.500000 -9.409088 -11.903861 -13.292905 -14.050376 -14.441529 -14.649594 -14.952793 -15.024578 -14.903834 -9.722014 -11.238081 -12.734006 -13.446982 -14.477136 -13.344018
0.550000 -9.020201 -11.668730 -13.155222 -13.974569 -14.403266 -14.634630 -14.984148 -15.095322 -14.998975 -9.351543 -10.960054 -12.555414 -13.321150 -14.442636 -13.210234
0.600000 -8.627255 -11.425947 -13.007654 -13.887525 -14.352999 -14.607220 -15.002269 -15.152281 -15.080036 -8.976581 -10.675375 -12.367867 -13.185168 -14.396059 -13.066478
0.650000 -8.231626 -11.177277 -12.852197 -13.791370 -14.292926 -14.569598 -15.009460 -15.197810 -15.149402 -8.598552 -10.385700 -12.173263 -13.041057 -14.339609 -12.914753
0.700000 -7.834254 -10.923993 -12.690326 -13.687698 -14.224704 -14.523458 -15.007474 -15.233706 -15.208900 -8.218436 -10.092212 -11.972997 -12.890319 -14.274948 -12.756545
0.750000 -7.435796 -10.667039 -12.523163 -13.577735 -14.149612 -14.470110 -14.997678 -15.261374 -15.259959 -7.836924 -9.795773 -11.768116 -12.734094 -14.203362 -12.592980
0.800000 -7.036716 -10.407130 -12.351576 -13.462437 -14.068660 -14.410590 -14.981153 -15.281931 -15.303719 -7.454510 -9.497029 -11.559424 -12.573268 -14.125864 -12.424932
0.850000 -6.637347 -10.144814 -12.176247 -13.342569 -13.982652 -14.345730 -14.958774 -15.296283 -15.341101 -7.071554 -9.196469 -11.347550 -12.408540 -14.043264 -12.253091
0.900000 -6.237925 -9.880518 -11.997721 -13.218743 -13.892243 -14.276204 -14.931254 -15.305168 -15.372861 -6.688314 -8.894466 -11.132988 -12.240467 -13.956219 -12.078003
0.950000 -5.838618 -9.614574 -11.816435 -13.091461 -13.797969 -14.202570 -14.899184 -15.309201 -15.399627 -6.304977 -8.591307 -10.916132 -12.069500 -13.865268 -11.900111
1.000000 -5.439539 -9.347246 -11.632744 -12.961134 -13.700271 -14.125287 -14.863055 -15.308896 -15.421925 -5.921676 -8.287214 -10.697298 -11.896005 -13.770858 -11.719773
1.050000 -5.040764 -9.078741 -11.446938 -12.828103 -13.599521 -14.044742 -14.823283 -15.304687 -15.440200 -5.538500 -7.982357 -10.476743 -11.720281 -13.673360 -11.537284
1.100000 -4.642336 -8.809221 -11.259255 -12.692652 -13.496028 -13.961260 -14.780218 -15.296943 -15.454831 -5.155509 -7.676865 -10.254673 -11.542576 -13.573088 -11.352883
1.150000 -4.244277 -8.538816 -11.069893 -12.555019 -13.390055 -13.875118 -14.734163 -15.285980 -15.466145 -4.772737 -7.370837 -10.031256 -11.363095 -13.470307 -11.166771
1.200000 -3.846589 -8.267625 -10.879012 -12.415406 -13.281825 -13.786552 -14.685374 -15.272074 -15.474422 -4.390197 -7.064347 -9.806630 -11.182006 -13.365240 -10.979111
1.250000 -3.532756 -8.052163 -10.726004 -12.302268 -13.193098 -13.713125 -14.642914 -15.256809 -15.476481 -4.088144 -6.821434 -9.627378 -11.036613 -13.278975 -10.828607
1.300000 -3.282418 -7.879084 -10.601975 -12.209555 -13.119561 -13.651607 -14.605736 -15.241029 -15.474350 -3.847057 -6.626795 -9.482738 -10.918566 -13.207371 -10.706546
1.350000 -3.038742 -7.710118 -10.480442 -12.118305 -13.046855 -13.590529 -14.568209 -15.224225 -15.470778 -3.612329 -6.436982 -9.341273 -10.802816 -13.136537 -10.586915
1.400000 -2.801530 -7.545178 -10.361387 -12.028546 -12.975038 -13.529962 -14.530439 -15.206529 -15.465915 -3.383771 -6.251873 -9.202936 -10.689356 -13.066529 -10.469700
1.450000 -2.570586 -7.384173 -10.244786 -11.940297 -12.904153 -13.469965 -14.492514 -15.188056 -15.459889 -3.161202 -6.071352 -9.067676 -10.578169 -12.997396 -10.354880
1.500000 -2.345724 -7.227014 -10.130610 -11.853566 -12.834233 -13.410589 -14.454513 -15.168907 -15.452814 -2.944448 -5.895300 -8.935438 -10.469235 -12.929172 -10.242428
1.550000 -2.126762 -7.073609 -10.018826 -11.768358 -12.765305 -13.351870 -14.416501 -15.149171 -15.444794 -2.733336 -5.723601 -8.806164 -10.362527 -12.861885 -10.132314
1.600000 -1.755835 -6.816213 -9.833512 -11.629070 -12.654211 -13.258463 -14.358973 -15.123336 -15.439302 -2.376005 -5.434523 -8.590560 -10.186002 -12.753636 -9.949890
1.650000 -1.546165 -6.668570 -9.725250 -11.545954 -12.586501 -13.200417 -14.320539 -15.102241 -15.429348 -2.173762 -5.269571 -8.465749 -10.082542 -12.687480 -9.843208
1.700000 -1.341954 -6.524462 -9.619302 -11.464373 -12.519848 -13.143130 -14.282262 -15.080779 -15.418699 -1.976748 -5.108691 -8.343765 -9.981247 -12.622334 -9.738790
1.750000 -1.143045 -6.383803 -9.515625 -11.384312 -12.454256 -13.086616 -14.244176 -15.059003 -15.407421 -1.784815 -4.951777 -8.224548 -9.882081 -12.558201 -9.636597
1.800000 -0.782300 -6.131956 -9.332919 -11.245755 -12.342750 -12.992084 -14.184109 -15.029461 -15.397545 -1.437111 -4.669542 -8.012788 -9.707805 -12.449425 -9.456663
1.850000 -0.591776 -5.996628 -9.232634 -11.167848 -12.278554 -12.936493 -14.145993 -15.006832 -15.384904 -1.253197 -4.518811 -7.897777 -9.611794 -12.386613 -9.357784
1.900000 -0.406176 -5.864543 -9.134525 -11.091437 -12.215437 -12.881718 -14.108165 -14.984029 -15.371798 -1.074005 -4.371793 -7.785391 -9.517828 -12.324837 -9.261038
1.950000 -0.051475 -5.615949 -8.953300 -10.953232 -12.103593 -12.786418 -14.046475 -14.952159 -15.359190 -0.732010 -4.093589 -7.575856 -9.344819 -12.215654 -9.082515
2.000000 0.126306 -5.488909 -8.858475 -10.878978 -12.041946 -12.732682 -14.008816 -14.928771 -15.345028 -0.560306 -3.952389 -7.467493 -9.253921 -12.155278 -8.988981
2.050000 0.478385 -5.241542 -8.677590 -10.740548 -11.929532 -12.636598 -13.945917 -14.895347 -15.330679 -0.220766 -3.675802 -7.258671 -9.081144 -12.045490 -8.810763
2.100000 0.648657 -5.119387 -8.585986 -10.668453 -11.869393 -12.583963 -13.908535 -14.871520 -15.315630 -0.056256 -3.540220 -7.154229 -8.993265 -11.986558 -8.720385
2.150000 0.998285 -4.873188 -8.405454 -10.529856 -11.756494 -12.487195 -13.844560 -14.836700 -15.299710 0.280986 -3.265158 -6.946102 -8.820741 -11.876252 -8.542486
2.200000 1.161334 -4.755771 -8.317010 -10.459914 -11.697890 -12.435708 -13.807545 -14.812557 -15.283917 0.438570 -3.135008 -6.845483 -8.735830 -11.818793 -8.455204
2.250000 1.320155 -4.641202 -8.230536 -10.391382 -11.640353 -12.385074 -13.770945 -14.788444 -15.267910 0.592093 -3.008090 -6.747203 -8.652782 -11.762366 -8.369857
