# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.16176451642579392, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.0630957344480193,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 372.7593720314938]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -12.559 -12.509 -12.584 -12.777 -12.92 -13.059 -12.698 -12.8 -12.922 -13.064 -13.204 -13.353 -12.794 -12.967 -13.139 -13.26 -13.37 -13.031 -13.173 -13.293 -13.392 -13.561 -13.582 -13.752 -13.942
0.0102 -12.572 -12.522 -12.597 -12.79 -12.932 -13.071 -12.711 -12.812 -12.935 -13.077 -13.217 -13.366 -12.807 -12.98 -13.152 -13.272 -13.383 -13.044 -13.186 -13.306 -13.405 -13.573 -13.595 -13.764 -13.955
0.0105 -12.584 -12.535 -12.61 -12.803 -12.945 -13.084 -12.723 -12.825 -12.948 -13.089 -13.23 -13.379 -12.82 -12.993 -13.165 -13.285 -13.396 -13.056 -13.199 -13.319 -13.418 -13.586 -13.608 -13.777 -13.968
0.0107 -12.597 -12.548 -12.623 -12.816 -12.958 -13.097 -12.736 -12.838 -12.96 -13.102 -13.243 -13.391 -12.833 -13.006 -13.177 -13.298 -13.409 -13.069 -13.212 -13.332 -13.431 -13.599 -13.621 -13.79 -13.98
0.011 -12.61 -12.561 -12.635 -12.828 -12.971 -13.11 -12.749 -12.851 -12.973 -13.115 -13.255 -13.404 -12.846 -13.018 -13.19 -13.311 -13.421 -13.082 -13.225 -13.344 -13.443 -13.612 -13.633 -13.803 -13.993
0.0113 -12.623 -12.573 -12.648 -12.841 -12.983 -13.123 -12.762 -12.863 -12.986 -13.128 -13.268 -13.417 -12.858 -13.031 -13.203 -13.323 -13.434 -13.095 -13.237 -13.357 -13.456 -13.624 -13.646 -13.815 -14.006
0.0115 -12.635 -12.586 -12.661 -12.854 -12.996 -13.135 -12.774 -12.876 -12.998 -13.14 -13.281 -13.429 -12.871 -13.044 -13.215 -13.336 -13.447 -13.107 -13.25 -13.37 -13.469 -13.637 -13.659 -13.828 -14.018
0.0118 -12.648 -12.599 -12.673 -12.866 -13.009 -13.148 -12.787 -12.889 -13.011 -13.153 -13.293 -13.442 -12.884 -13.056 -13.228 -13.349 -13.459 -13.12 -13.263 -13.382 -13.481 -13.65 -13.671 -13.841 -14.031
0.0121 -12.661 -12.611 -12.686 -12.879 -13.021 -13.161 -12.8 -12.901 -13.024 -13.166 -13.306 -13.455 -12.896 -13.069 -13.241 -13.361 -13.472 -13.133 -13.275 -13.395 -13.494 -13.662 -13.684 -13.853 -14.044
0.0124 -12.673 -12.624 -12.699 -12.892 -13.034 -13.173 -12.812 -12.914 -13.036 -13.178 -13.319 -13.467 -12.909 -13.082 -13.253 -13.374 -13.485 -13.145 -13.288 -13.408 -13.507 -13.675 -13.697 -13.866 -14.056
