# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.14344827586206896, mej = 0.2121769878034849, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -14.877102 -15.388786 -15.538846 -15.524368 -15.455163 -15.381078 -15.131710 -14.740840 -14.334819 -14.951576 -15.273973 -15.497352 -15.543973 -15.445013 -15.540901
0.250000 -14.984686 -15.539070 -15.714997 -15.716185 -15.656144 -15.587613 -15.349018 -14.967131 -14.566692 -15.064353 -15.412522 -15.662801 -15.723176 -15.646897 -15.718060
0.300000 -15.022676 -15.625373 -15.830639 -15.849623 -15.799998 -15.737782 -15.511436 -15.139757 -14.745654 -15.108211 -15.485534 -15.766295 -15.842283 -15.791779 -15.834844
0.350000 -15.020640 -15.676788 -15.914601 -15.953361 -15.915320 -15.860131 -15.647412 -15.287084 -14.900019 -15.112659 -15.522228 -15.836774 -15.930094 -15.908244 -15.920075
0.400000 -15.007156 -15.708622 -15.974097 -16.029695 -16.001527 -15.952327 -15.751226 -15.400571 -15.019496 -15.104667 -15.541568 -15.884802 -15.992866 -15.995425 -15.980652
0.450000 -14.967454 -15.722657 -16.021014 -16.096661 -16.080259 -16.038200 -15.850954 -15.511829 -15.137889 -15.071470 -15.540775 -15.918079 -16.043681 -16.075319 -16.028854
0.500000 -14.947171 -15.734271 -16.052184 -16.139774 -16.130387 -16.092587 -15.913605 -15.581355 -15.211668 -15.055045 -15.543581 -15.941133 -16.077172 -16.126140 -16.060790
0.550000 -14.903668 -15.733401 -16.077498 -16.181098 -16.181122 -16.149038 -15.981148 -15.658127 -15.294142 -15.016696 -15.530930 -15.955574 -16.105596 -16.177805 -16.087129
0.600000 -14.833784 -15.718716 -16.096786 -16.221195 -16.233463 -16.208819 -16.055373 -15.744364 -15.387799 -14.953479 -15.500980 -15.960747 -16.128924 -16.231356 -16.107748
0.650000 -14.789998 -15.709417 -16.108753 -16.246209 -16.266160 -16.246187 -16.101812 -15.798347 -15.446438 -14.913855 -15.482137 -15.963874 -16.143423 -16.264812 -16.120550
0.700000 -14.747977 -15.698207 -16.116567 -16.265707 -16.292544 -16.276759 -16.140518 -15.843818 -15.496083 -14.875551 -15.462397 -15.963777 -16.153503 -16.291877 -16.129111
0.750000 -14.677691 -15.673534 -16.120099 -16.286584 -16.323652 -16.314091 -16.189945 -15.903304 -15.561772 -14.810765 -15.425089 -15.955574 -16.160398 -16.323997 -16.133751
0.800000 -14.639311 -15.659826 -16.121667 -16.297557 -16.340177 -16.333995 -16.216417 -15.935239 -15.597074 -14.775359 -15.404543 -15.950784 -16.163789 -16.341071 -16.135920
0.850000 -14.570744 -15.631902 -16.118937 -16.310356 -16.362149 -16.361553 -16.254835 -15.982689 -15.650091 -14.711688 -15.365352 -15.937565 -16.164068 -16.363951 -16.134182
0.900000 -14.502719 -15.602507 -16.113520 -16.319738 -16.380281 -16.385015 -16.288664 -16.025143 -15.697857 -14.648315 -15.325242 -15.922160 -16.161518 -16.382949 -16.129710
0.950000 -14.435470 -15.572013 -16.105868 -16.326201 -16.395096 -16.404921 -16.318475 -16.063194 -15.740984 -14.585490 -15.284548 -15.904990 -16.156598 -16.398591 -16.122958
1.000000 -14.369174 -15.540718 -16.096351 -16.330156 -16.407030 -16.421719 -16.344742 -16.097342 -15.779983 -14.523405 -15.243537 -15.886395 -16.149688 -16.411315 -16.114300
1.050000 -14.303963 -15.508865 -16.085275 -16.331947 -16.416446 -16.435787 -16.367868 -16.128008 -15.815290 -14.462206 -15.202422 -15.866656 -16.141102 -16.421487 -16.104044
1.100000 -14.239938 -15.476654 -16.072898 -16.331864 -16.423654 -16.447445 -16.388196 -16.155552 -15.847276 -14.402007 -15.161374 -15.846006 -16.131101 -16.429418 -16.092450
1.150000 -14.177172 -15.444247 -16.059433 -16.330152 -16.428918 -16.456967 -16.406017 -16.180285 -15.876261 -14.342891 -15.120533 -15.824638 -16.119909 -16.435373 -16.079734
1.200000 -14.115720 -15.411779 -16.045063 -16.327022 -16.432462 -16.464588 -16.421586 -16.202474 -15.902522 -14.284922 -15.080009 -15.802715 -16.107711 -16.439579 -16.066079
1.250000 -14.055618 -15.379360 -16.029942 -16.322653 -16.434481 -16.470511 -16.435123 -16.222353 -15.926303 -14.228147 -15.039895 -15.780373 -16.094667 -16.442232 -16.051643
1.300000 -13.996893 -15.347082 -16.014203 -16.317200 -16.435145 -16.474913 -16.446818 -16.240126 -15.947814 -14.172598 -15.000265 -15.757729 -16.080915 -16.443502 -16.036558
1.350000 -13.939558 -15.315022 -15.997958 -16.310798 -16.434599 -16.477948 -16.456842 -16.255974 -15.967245 -14.118299 -14.961176 -15.734879 -16.066571 -16.443538 -16.020939
1.400000 -13.837678 -15.259596 -15.971621 -16.302584 -16.437176 -16.487125 -16.478908 -16.288788 -16.006669 -14.021998 -14.892829 -15.696390 -16.043731 -16.447185 -15.995754
1.450000 -13.782291 -15.227527 -15.954166 -16.294242 -16.434263 -16.487536 -16.485811 -16.301107 -16.022317 -13.969411 -14.854273 -15.672829 -16.028035 -16.444812 -15.978878
1.500000 -13.728334 -15.195863 -15.936479 -16.285277 -16.430497 -16.486953 -16.491448 -16.311933 -16.036335 -13.918131 -14.816407 -15.649301 -16.012031 -16.441562 -15.961746
1.550000 -13.675798 -15.164639 -15.918623 -16.275767 -16.425964 -16.485468 -16.495922 -16.321380 -16.048839 -13.868152 -14.779252 -15.625857 -15.995784 -16.437524 -15.944419
1.600000 -13.574702 -15.107272 -15.888702 -16.262994 -16.423425 -16.489199 -16.511916 -16.347613 -16.081368 -13.772305 -14.709714 -15.584460 -15.969170 -16.436002 -15.915587
1.650000 -13.524248 -15.076479 -15.870257 -16.252271 -16.417312 -16.485913 -16.514160 -16.354476 -16.091071 -13.724210 -14.673448 -15.560852 -15.952213 -16.430348 -15.897633
1.700000 -13.475196 -15.046219 -15.851802 -16.241200 -16.410654 -16.481959 -16.515501 -16.360239 -16.099554 -13.677413 -14.637956 -15.537460 -15.935181 -16.424128 -15.879646
1.750000 -13.374636 -14.987736 -15.819767 -16.225722 -16.405073 -16.482449 -16.527878 -16.382552 -16.127975 -13.581901 -14.567757 -15.494361 -15.906337 -16.419532 -15.848661
1.800000 -13.327698 -14.958113 -15.801033 -16.213810 -16.397241 -16.477120 -16.527454 -16.386228 -16.134174 -13.537040 -14.533312 -15.471071 -15.888917 -16.412105 -15.830360
1.850000 -13.227107 -14.898737 -15.767587 -16.196618 -16.389776 -16.475627 -16.537665 -16.406228 -16.160193 -13.441393 -14.462457 -15.426774 -15.858601 -16.405609 -15.797945
1.900000 -13.182295 -14.869859 -15.748739 -16.184061 -16.380986 -16.469150 -16.535723 -16.408082 -16.164381 -13.398492 -14.429142 -15.403729 -15.840964 -16.397193 -15.779496
1.950000 -13.138825 -14.841592 -15.730043 -16.171370 -16.371892 -16.462265 -16.533171 -16.409157 -16.167687 -13.356845 -14.396639 -15.381026 -15.823424 -16.388457 -15.761180
2.000000 -13.039075 -14.781693 -15.695243 -16.152326 -16.362291 -16.458467 -16.540758 -16.426276 -16.190670 -13.261874 -14.325638 -15.335719 -15.791657 -16.379797 -15.727379
2.050000 -12.997702 -14.754270 -15.676608 -16.139212 -16.352487 -16.450698 -16.536982 -16.425845 -16.192297 -13.222173 -14.294328 -15.313405 -15.774084 -16.370322 -15.709094
2.100000 -12.898092 -14.693803 -15.640812 -16.118920 -16.341496 -16.445425 -16.542940 -16.441215 -16.213457 -13.127257 -14.222955 -15.267278 -15.741271 -16.360258 -15.674280
2.150000 -12.858801 -14.667279 -15.622336 -16.105505 -16.331118 -16.436915 -16.538100 -16.439452 -16.213587 -13.089497 -14.192874 -15.245431 -15.723769 -16.350182 -15.656124
2.200000 -12.759382 -14.606343 -15.585670 -16.084105 -16.318885 -16.430323 -16.542594 -16.453244 -16.233100 -12.994691 -14.121213 -15.198599 -15.690038 -16.338864 -15.620424
2.250000 -12.722151 -14.580758 -15.567432 -16.070491 -16.308048 -16.421196 -16.536828 -16.450298 -16.231890 -12.958856 -14.092383 -15.177284 -15.672689 -16.328304 -15.602479
