# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 1.0, type = villar, mass = 0.001861645566637777, velocity = 0.2806666666666667, theta_obs = 0.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.00103 -3.567 -3.719 -3.824 -3.956 -3.869 -3.689 -3.777 -3.949 -3.866 -3.681 -3.43 -3.102 -3.953 -3.816 -3.552 -3.308 -3.054 -3.806 -3.564 -3.321 -3.134 -3.053 -3.563 -3.715 -3.45 -2.501 -2.021 -1.445 -3.596
0.001061 -4.388 -4.468 -4.503 -4.495 -4.336 -4.102 -4.406 -4.476 -4.333 -4.093 -3.805 -3.444 -4.482 -4.264 -3.941 -3.667 -3.391 -4.25 -3.957 -3.684 -3.484 -3.41 -3.965 -4.139 -3.827 -2.807 -2.31 -1.72 -4.009
0.001094 -4.83 -4.871 -4.875 -4.799 -4.606 -4.346 -4.759 -4.774 -4.602 -4.337 -4.031 -3.655 -4.78 -4.525 -4.173 -3.885 -3.599 -4.509 -4.192 -3.906 -3.701 -3.634 -4.204 -4.389 -4.054 -3.001 -2.495 -1.899 -4.254
0.001127 -5.133 -5.149 -5.134 -5.015 -4.801 -4.526 -5.008 -4.987 -4.798 -4.517 -4.2 -3.815 -4.994 -4.715 -4.347 -4.05 -3.758 -4.699 -4.367 -4.074 -3.866 -3.805 -4.381 -4.572 -4.224 -3.15 -2.64 -2.039 -4.435
0.001161 -5.364 -5.363 -5.335 -5.187 -4.959 -4.673 -5.203 -5.156 -4.955 -4.663 -4.34 -3.947 -5.163 -4.869 -4.489 -4.186 -3.889 -4.852 -4.511 -4.212 -4.002 -3.947 -4.526 -4.721 -4.364 -3.275 -2.762 -2.158 -4.582
0.001196 -5.553 -5.538 -5.501 -5.331 -5.093 -4.799 -5.365 -5.298 -5.089 -4.79 -4.46 -4.063 -5.306 -5.001 -4.612 -4.304 -4.005 -4.984 -4.635 -4.332 -4.122 -4.071 -4.651 -4.849 -4.485 -3.386 -2.87 -2.264 -4.709
0.001232 -5.713 -5.687 -5.643 -5.458 -5.211 -4.912 -5.505 -5.423 -5.208 -4.902 -4.569 -4.168 -5.431 -5.117 -4.722 -4.411 -4.109 -5.1 -4.746 -4.44 -4.229 -4.182 -4.763 -4.963 -4.594 -3.487 -2.969 -2.362 -4.822
0.001269 -5.854 -5.819 -5.77 -5.571 -5.319 -5.015 -5.63 -5.536 -5.315 -5.005 -4.668 -4.265 -5.544 -5.223 -4.823 -4.509 -4.205 -5.206 -4.848 -4.54 -4.328 -4.284 -4.865 -5.067 -4.693 -3.581 -3.061 -2.453 -4.925
0.001308 -5.979 -5.938 -5.884 -5.675 -5.418 -5.11 -5.742 -5.639 -5.414 -5.1 -4.761 -4.356 -5.647 -5.321 -4.916 -4.601 -4.296 -5.304 -4.942 -4.633 -4.421 -4.379 -4.96 -5.163 -4.786 -3.669 -3.148 -2.539 -5.021
