# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 0.0008378552168254813, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 3.981071705534969e-06,
#     p = 2.15, theta_obs = 0.0, xiN = 1.0, z = 0.0, type = grb, E_kiso = 1.9306977288832496]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 -0.1 -0.05 -0.125 -0.318 -0.461 -0.6 -0.239 -0.341 -0.463 -0.605 -0.745 -0.894 -0.335 -0.508 -0.68 -0.801 -0.911 -0.572 -0.714 -0.834 -0.933 -1.102 -1.123 -1.293 -1.483
0.0102 -0.018 0.031 -0.044 -0.237 -0.379 -0.518 -0.157 -0.259 -0.381 -0.523 -0.664 -0.812 -0.254 -0.426 -0.598 -0.719 -0.83 -0.49 -0.633 -0.753 -0.852 -1.02 -1.042 -1.211 -1.401
0.0105 0.063 0.113 0.038 -0.155 -0.297 -0.436 -0.076 -0.177 -0.3 -0.442 -0.582 -0.731 -0.172 -0.345 -0.517 -0.637 -0.748 -0.409 -0.551 -0.671 -0.77 -0.938 -0.96 -1.129 -1.32
0.0107 0.145 0.194 0.12 -0.073 -0.216 -0.355 0.006 -0.096 -0.218 -0.36 -0.5 -0.649 -0.091 -0.263 -0.435 -0.556 -0.666 -0.327 -0.47 -0.589 -0.688 -0.857 -0.878 -1.048 -1.238
0.011 0.227 0.276 0.201 0.008 -0.134 -0.273 0.088 -0.014 -0.137 -0.278 -0.419 -0.567 -0.009 -0.182 -0.353 -0.474 -0.585 -0.245 -0.388 -0.508 -0.607 -0.775 -0.797 -0.966 -1.156
0.0113 0.308 0.358 0.283 0.09 -0.053 -0.192 0.169 0.068 -0.055 -0.197 -0.337 -0.486 0.073 -0.1 -0.272 -0.393 -0.503 -0.164 -0.306 -0.426 -0.525 -0.693 -0.715 -0.885 -1.075
0.0115 0.39 0.439 0.364 0.172 0.029 -0.11 0.251 0.149 0.027 -0.115 -0.256 -0.404 0.154 -0.018 -0.19 -0.311 -0.422 -0.082 -0.225 -0.345 -0.444 -0.612 -0.634 -0.803 -0.993
0.0118 0.471 0.521 0.446 0.253 0.111 -0.028 0.332 0.231 0.108 -0.034 -0.174 -0.323 0.236 0.063 -0.109 -0.229 -0.34 -0.001 -0.143 -0.263 -0.362 -0.53 -0.552 -0.721 -0.912
0.0121 0.531 0.58 0.505 0.312 0.17 0.031 0.392 0.29 0.167 0.026 -0.115 -0.263 0.295 0.122 -0.049 -0.17 -0.281 0.059 -0.084 -0.204 -0.303 -0.471 -0.493 -0.662 -0.852
0.0124 0.585 0.634 0.559 0.366 0.224 0.085 0.446 0.344 0.222 0.08 -0.061 -0.209 0.349 0.176 0.005 -0.116 -0.227 0.113 -0.03 -0.15 -0.249 -0.417 -0.439 -0.608 -0.798
0.0127 0.639 0.688 0.613 0.42 0.278 0.139 0.5 0.398 0.276 0.134 -0.007 -0.155 0.403 0.23 0.059 -0.062 -0.173 0.167 0.024 -0.096 -0.195 -0.363 -0.385 -0.554 -0.744
0.013 0.693 0.742 0.667 0.474 0.332 0.193 0.554 0.452 0.33 0.188 0.047 -0.101 0.457 0.284 0.113 -0.008 -0.119 0.221 0.078 -0.042 -0.141 -0.309 -0.331 -0.5 -0.69
0.0133 0.747 0.796 0.721 0.528 0.386 0.247 0.608 0.506 0.384 0.242 0.101 -0.047 0.511 0.339 0.167 0.046 -0.065 0.275 0.132 0.012 -0.087 -0.255 -0.277 -0.446 -0.636
0.0136 0.801 0.85 0.775 0.583 0.44 0.301 0.662 0.56 0.438 0.296 0.155 0.007 0.565 0.393 0.221 0.1 -0.011 0.329 0.186 0.066 -0.033 -0.201 -0.223 -0.392 -0.582
0.014 0.855 0.904 0.83 0.637 0.494 0.355 0.716 0.614 0.492 0.35 0.209 0.061 0.619 0.447 0.275 0.154 0.043 0.383 0.24 0.12 0.021 -0.147 -0.169 -0.338 -0.528
0.0143 0.909 0.958 0.884 0.691 0.548 0.409 0.77 0.668 0.546 0.404 0.263 0.115 0.673 0.501 0.329 0.208 0.097 0.437 0.294 0.175 0.076 -0.093 -0.114 -0.284 -0.474
0.0146 0.963 1.012 0.938 0.745 0.602 0.463 0.824 0.722 0.6 0.458 0.317 0.169 0.727 0.555 0.383 0.262 0.152 0.491 0.348 0.229 0.13 -0.039 -0.06 -0.23 -0.42
0.015 1.015 1.065 0.99 0.797 0.654 0.515 0.876 0.774 0.652 0.51 0.37 0.221 0.779 0.607 0.435 0.314 0.204 0.543 0.4 0.281 0.182 0.013 -0.008 -0.178 -0.368
0.0154 1.056 1.106 1.031 0.838 0.696 0.557 0.917 0.816 0.693 0.551 0.411 0.262 0.821 0.648 0.476 0.356 0.245 0.584 0.442 0.322 0.223 0.055 0.033 -0.136 -0.327
0.0157 1.098 1.147 1.072 0.88 0.737 0.598 0.959 0.857 0.735 0.593 0.452 0.304 0.862 0.69 0.518 0.397 0.286 0.626 0.483 0.363 0.264 0.096 0.074 -0.095 -0.285
0.0161 1.139 1.189 1.114 0.921 0.778 0.639 1.0 0.899 0.776 0.634 0.494 0.345 0.904 0.731 0.559 0.438 0.328 0.667 0.525 0.405 0.306 0.138 0.116 -0.054 -0.244
0.0165 1.181 1.23 1.155 0.962 0.82 0.681 1.042 0.94 0.817 0.676 0.535 0.387 0.945 0.772 0.601 0.48 0.369 0.709 0.566 0.446 0.347 0.179 0.157 -0.012 -0.202
0.0169 1.222 1.271 1.197 1.004 0.861 0.722 1.083 0.981 0.859 0.717 0.577 0.428 0.986 0.814 0.642 0.521 0.411 0.75 0.607 0.488 0.389 0.22 0.199 0.029 -0.161
0.0173 1.263 1.313 1.238 1.045 0.903 0.764 1.124 1.023 0.9 0.758 0.618 0.469 1.028 0.855 0.683 0.563 0.452 0.791 0.649 0.529 0.43 0.262 0.24 0.071 -0.12
0.0177 1.305 1.354 1.279 1.086 0.944 0.805 1.166 1.064 0.942 0.8 0.659 0.511 1.069 0.896 0.725 0.604 0.493 0.833 0.69 0.57 0.471 0.303 0.281 0.112 -0.078
0.0181 1.346 1.396 1.321 1.128 0.985 0.846 1.207 1.105 0.983 0.841 0.701 0.552 1.11 0.938 0.766 0.645 0.535 0.874 0.732 0.612 0.513 0.344 0.323 0.153 -0.037
0.0186 1.388 1.437 1.362 1.169 1.027 0.888 1.248 1.147 1.024 0.883 0.742 0.593 1.152 0.979 0.807 0.687 0.576 0.916 0.773 0.653 0.554 0.386 0.364 0.195 0.004
0.019 1.418 1.467 1.392 1.199 1.057 0.918 1.279 1.177 1.054 0.913 0.772 0.624 1.182 1.009 0.837 0.717 0.606 0.946 0.803 0.683 0.584 0.416 0.394 0.225 0.035
0.0195 1.436 1.486 1.411 1.218 1.075 0.936 1.297 1.195 1.073 0.931 0.791 0.642 1.2 1.028 0.856 0.735 0.625 0.964 0.822 0.702 0.603 0.434 0.413 0.243 0.053
0.02 1.455 1.504 1.429 1.236 1.094 0.955 1.316 1.214 1.091 0.95 0.809 0.661 1.219 1.046 0.875 0.754 0.643 0.983 0.84 0.72 0.621 0.453 0.431 0.262 0.072
0.0204 1.473 1.523 1.448 1.255 1.112 0.973 1.334 1.232 1.11 0.968 0.828 0.679 1.237 1.065 0.893 0.772 0.662 1.001 0.859 0.739 0.64 0.471 0.45 0.28 0.09
0.0209 1.492 1.541 1.466 1.273 1.131 0.992 1.353 1.251 1.129 0.987 0.846 0.698 1.256 1.083 0.912 0.791 0.68 1.02 0.877 0.757 0.658 0.49 0.468 0.299 0.109
0.0214 1.51 1.56 1.485 1.292 1.149 1.01 1.371 1.269 1.147 1.005 0.865 0.716 1.274 1.102 0.93 0.809 0.699 1.038 0.896 0.776 0.677 0.508 0.487 0.317 0.127
0.022 1.529 1.578 1.503 1.31 1.168 1.029 1.39 1.288 1.166 1.024 0.883 0.735 1.293 1.12 0.949 0.828 0.717 1.057 0.914 0.794 0.695 0.527 0.505 0.336 0.146
0.0225 1.547 1.597 1.522 1.329 1.186 1.047 1.408 1.306 1.184 1.042 0.902 0.753 1.312 1.139 0.967 0.846 0.736 1.075 0.933 0.813 0.714 0.545 0.524 0.354 0.164
0.023 1.566 1.615 1.54 1.347 1.205 1.066 1.427 1.325 1.203 1.061 0.92 0.772 1.33 1.157 0.986 0.865 0.754 1.094 0.951 0.831 0.732 0.564 0.542 0.373 0.183
0.0236 1.584 1.634 1.559 1.366 1.223 1.084 1.445 1.344 1.221 1.079 0.939 0.79 1.349 1.176 1.004 0.883 0.773 1.112 0.97 0.85 0.751 0.583 0.561 0.391 0.201
