# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: Clear, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [M=-14.938775510204081, dM=0.14314450828613579]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z Clear johnson_B johnson_V johnson_R johnson_I ukirt_J ukirt_H ukirt_K
0.0 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081 -14.938775510204081
0.07537688442211055 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337 -14.927985723147337
0.1507537688442211 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593 -14.917195936090593
0.22613065326633164 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849 -14.906406149033849
0.3015075376884422 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106 -14.895616361977106
0.37688442211055273 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362 -14.884826574920362
0.4522613065326633 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618 -14.874036787863618
0.5276381909547738 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874 -14.863247000806874
0.6030150753768844 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013 -14.85245721375013
0.6783919597989949 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386 -14.841667426693386
0.7537688442211055 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642 -14.830877639636642
0.829145728643216 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799 -14.8200878525799
0.9045226130653266 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155 -14.809298065523155
0.9798994974874371 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641 -14.79850827846641
1.0552763819095476 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667 -14.787718491409667
