# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [E = 0.0031231838447717776, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 0.01,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 7.196856730011521]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.01 10.549 10.599 10.524 10.331 10.189 10.049 10.41 10.309 10.186 10.044 9.904 9.755 10.314 10.141 9.969 9.849 9.738 10.077 9.935 9.815 9.716 9.548 9.971 10.067 9.914 9.526 9.357 9.166 9.881
0.0102 10.466 10.515 10.44 10.247 10.105 9.966 10.327 10.225 10.102 9.961 9.82 9.671 10.23 10.057 9.885 9.765 9.654 9.994 9.851 9.731 9.632 9.464 9.888 9.983 9.83 9.442 9.273 9.082 9.797
0.0105 10.382 10.431 10.356 10.163 10.021 9.882 10.243 10.141 10.019 9.877 9.736 9.588 10.146 9.974 9.802 9.681 9.57 9.91 9.767 9.647 9.548 9.38 9.804 9.899 9.746 9.358 9.189 8.999 9.714
0.0107 10.298 10.348 10.273 10.08 9.937 9.798 10.159 10.057 9.935 9.793 9.653 9.504 10.062 9.89 9.718 9.597 9.487 9.826 9.683 9.564 9.465 9.296 9.72 9.815 9.663 9.275 9.105 8.915 9.63
0.011 10.085 10.134 10.059 9.866 9.724 9.585 9.946 9.844 9.721 9.58 9.439 9.291 9.849 9.676 9.504 9.384 9.273 9.613 9.47 9.35 9.251 9.083 9.507 9.602 9.449 9.061 8.892 8.702 9.417
0.0113 9.769 9.819 9.744 9.551 9.408 9.269 9.63 9.528 9.406 9.264 9.124 8.975 9.533 9.361 9.189 9.068 8.958 9.297 9.155 9.035 8.936 8.767 9.191 9.286 9.134 8.746 8.576 8.386 9.101
0.0115 9.454 9.503 9.428 9.235 9.093 8.954 9.315 9.213 9.091 8.949 8.808 8.66 9.218 9.045 8.874 8.753 8.642 8.982 8.839 8.719 8.62 8.452 8.876 8.971 8.818 8.43 8.261 8.071 8.786
0.0118 9.138 9.188 9.113 8.92 8.777 8.638 8.999 8.897 8.775 8.633 8.493 8.344 8.902 8.73 8.558 8.437 8.327 8.666 8.524 8.404 8.305 8.136 8.56 8.656 8.503 8.115 7.945 7.755 8.47
0.0121 8.823 8.872 8.797 8.604 8.462 8.323 8.684 8.582 8.46 8.318 8.177 8.029 8.587 8.414 8.243 8.122 8.011 8.351 8.208 8.088 7.989 7.821 8.245 8.34 8.187 7.799 7.63 7.44 8.155
0.0124 8.507 8.557 8.482 8.289 8.146 8.007 8.368 8.266 8.144 8.002 7.862 7.713 8.272 8.099 7.927 7.806 7.696 8.035 7.893 7.773 7.674 7.506 7.929 8.025 7.872 7.484 7.314 7.124 7.839
0.0127 8.192 8.241 8.166 7.973 7.831 7.692 8.053 7.951 7.829 7.687 7.546 7.398 7.956 7.783 7.612 7.491 7.38 7.72 7.577 7.457 7.358 7.19 7.614 7.709 7.556 7.168 6.999 6.809 7.524
0.013 7.876 7.926 7.851 7.658 7.516 7.376 7.737 7.636 7.513 7.371 7.231 7.082 7.641 7.468 7.296 7.175 7.065 7.404 7.262 7.142 7.043 6.875 7.298 7.394 7.241 6.853 6.684 6.493 7.208
0.0133 7.561 7.61 7.535 7.342 7.2 7.061 7.422 7.32 7.198 7.056 6.915 6.767 7.325 7.153 6.981 6.86 6.749 7.089 6.946 6.826 6.727 6.559 6.983 7.078 6.925 6.537 6.368 6.178 6.893
0.0136 7.245 7.295 7.22 7.027 6.885 6.745 7.106 7.005 6.882 6.74 6.6 6.451 7.01 6.837 6.665 6.544 6.434 6.773 6.631 6.511 6.412 6.244 6.667 6.763 6.61 6.222 6.053 5.862 6.577
0.014 7.055 7.105 7.03 6.837 6.695 6.555 6.916 6.815 6.692 6.55 6.41 6.261 6.82 6.647 6.475 6.355 6.244 6.583 6.441 6.321 6.222 6.054 6.478 6.573 6.42 6.032 5.863 5.672 6.387
0.0143 6.919 6.968 6.893 6.7 6.558 6.419 6.779 6.678 6.555 6.414 6.273 6.124 6.683 6.51 6.338 6.218 6.107 6.447 6.304 6.184 6.085 5.917 6.341 6.436 6.283 5.895 5.726 5.535 6.25
0.0146 6.782 6.831 6.756 6.563 6.421 6.282 6.643 6.541 6.419 6.277 6.136 5.988 6.546 6.373 6.202 6.081 5.97 6.31 6.167 6.047 5.948 5.78 6.204 6.299 6.146 5.758 5.589 5.399 6.114
0.015 6.645 6.694 6.619 6.427 6.284 6.145 6.506 6.404 6.282 6.14 5.999 5.851 6.409 6.237 6.065 5.944 5.833 6.173 6.03 5.91 5.811 5.643 6.067 6.162 6.009 5.621 5.452 5.262 5.977
0.0154 6.508 6.557 6.483 6.29 6.147 6.008 6.369 6.267 6.145 6.003 5.863 5.714 6.272 6.1 5.928 5.807 5.697 6.036 5.893 5.774 5.675 5.506 5.93 6.025 5.873 5.485 5.315 5.125 5.84
0.0157 6.371 6.421 6.346 6.153 6.01 5.871 6.232 6.13 6.008 5.866 5.726 5.577 6.135 5.963 5.791 5.67 5.56 5.899 5.757 5.637 5.538 5.369 5.793 5.889 5.736 5.348 5.178 4.988 5.703
0.0161 6.234 6.284 6.209 6.016 5.874 5.734 6.095 5.994 5.871 5.729 5.589 5.44 5.999 5.826 5.654 5.534 5.423 5.762 5.62 5.5 5.401 5.233 5.656 5.752 5.599 5.211 5.042 4.851 5.566
0.0165 6.098 6.147 6.072 5.879 5.737 5.598 5.958 5.857 5.734 5.592 5.452 5.303 5.862 5.689 5.517 5.397 5.286 5.625 5.483 5.363 5.264 5.096 5.52 5.615 5.462 5.074 4.905 4.714 5.429
0.0169 5.961 6.01 5.935 5.742 5.6 5.461 5.822 5.72 5.598 5.456 5.315 5.167 5.725 5.552 5.381 5.26 5.149 5.489 5.346 5.226 5.127 4.959 5.383 5.478 5.325 4.937 4.768 4.578 5.293
0.0173 5.824 5.873 5.798 5.605 5.463 5.324 5.685 5.583 5.461 5.319 5.178 5.03 5.588 5.416 5.244 5.123 5.012 5.352 5.209 5.089 4.99 4.822 5.246 5.341 5.188 4.8 4.631 4.441 5.156
0.0177 5.735 5.784 5.709 5.517 5.374 5.235 5.596 5.494 5.372 5.23 5.089 4.941 5.499 5.327 5.155 5.034 4.923 5.263 5.12 5.0 4.901 4.733 5.157 5.252 5.099 4.711 4.542 4.352 5.067
0.0181 5.655 5.704 5.629 5.436 5.294 5.155 5.516 5.414 5.291 5.15 5.009 4.861 5.419 5.246 5.075 4.954 4.843 5.183 5.04 4.92 4.821 4.653 5.077 5.172 5.019 4.631 4.462 4.272 4.987
0.0186 5.574 5.624 5.549 5.356 5.214 5.075 5.435 5.334 5.211 5.069 4.929 4.78 5.339 5.166 4.994 4.874 4.763 5.102 4.96 4.84 4.741 4.573 4.997 5.092 4.939 4.551 4.382 4.191 4.906
0.019 5.494 5.544 5.469 5.276 5.133 4.994 5.355 5.253 5.131 4.989 4.849 4.7 5.259 5.086 4.914 4.793 4.683 5.022 4.88 4.76 4.661 4.492 4.916 5.012 4.859 4.471 4.301 4.111 4.826
0.0195 5.414 5.463 5.389 5.196 5.053 4.914 5.275 5.173 5.051 4.909 4.768 4.62 5.178 5.006 4.834 4.713 4.603 4.942 4.799 4.68 4.581 4.412 4.836 4.931 4.779 4.391 4.221 4.031 4.746
0.02 5.334 5.383 5.308 5.115 4.973 4.834 5.195 5.093 4.971 4.829 4.688 4.54 5.098 4.925 4.754 4.633 4.522 4.862 4.719 4.599 4.5 4.332 4.756 4.851 4.698 4.31 4.141 3.951 4.666
0.0204 5.254 5.303 5.228 5.035 4.893 4.754 5.114 5.013 4.89 4.749 4.608 4.459 5.018 4.845 4.673 4.553 4.442 4.781 4.639 4.519 4.42 4.252 4.676 4.771 4.618 4.23 4.061 3.87 4.585
0.0209 5.173 5.223 5.148 4.955 4.813 4.673 5.034 4.933 4.81 4.668 4.528 4.379 4.938 4.765 4.593 4.472 4.362 4.701 4.559 4.439 4.34 4.172 4.595 4.691 4.538 4.15 3.981 3.79 4.505
0.0214 5.093 5.143 5.068 4.875 4.732 4.593 4.954 4.852 4.73 4.588 4.448 4.299 4.857 4.685 4.513 4.392 4.282 4.621 4.478 4.359 4.26 4.091 4.515 4.61 4.458 4.07 3.9 3.71 4.425
0.022 5.013 5.062 4.987 4.795 4.652 4.513 4.874 4.772 4.65 4.508 4.367 4.219 4.777 4.605 4.433 4.312 4.201 4.541 4.398 4.278 4.179 4.011 4.435 4.53 4.377 3.989 3.82 3.63 4.345
0.0225 4.957 5.007 4.932 4.739 4.596 4.457 4.818 4.717 4.594 4.452 4.312 4.163 4.722 4.549 4.377 4.256 4.146 4.485 4.343 4.223 4.124 3.956 4.379 4.475 4.322 3.934 3.764 3.574 4.289
0.023 4.902 4.951 4.877 4.684 4.541 4.402 4.763 4.661 4.539 4.397 4.256 4.108 4.666 4.494 4.322 4.201 4.09 4.43 4.287 4.167 4.068 3.9 4.324 4.419 4.266 3.878 3.709 3.519 4.234
0.0236 4.847 4.896 4.821 4.628 4.486 4.347 4.707 4.606 4.483 4.342 4.201 4.052 4.611 4.438 4.266 4.146 4.035 4.375 4.232 4.112 4.013 3.845 4.269 4.364 4.211 3.823 3.654 3.463 4.178
0.0242 4.791 4.841 4.766 4.573 4.43 4.291 4.652 4.55 4.428 4.286 4.146 3.997 4.556 4.383 4.211 4.09 3.98 4.319 4.177 4.057 3.958 3.789 4.213 4.309 4.156 3.768 3.598 3.408 4.123
0.0247 4.736 4.785 4.71 4.518 4.375 4.236 4.597 4.495 4.373 4.231 4.09 3.942 4.5 4.328 4.156 4.035 3.924 4.264 4.121 4.001 3.902 3.734 4.158 4.253 4.1 3.712 3.543 3.353 4.068
0.0253 4.681 4.73 4.655 4.462 4.32 4.181 4.541 4.44 4.317 4.175 4.035 3.886 4.445 4.272 4.1 3.98 3.869 4.208 4.066 3.946 3.847 3.679 4.103 4.198 4.045 3.657 3.488 3.297 4.012
0.0259 4.625 4.675 4.6 4.407 4.264 4.125 4.486 4.384 4.262 4.12 3.98 3.831 4.389 4.217 4.045 3.924 3.814 4.153 4.011 3.891 3.792 3.623 4.047 4.142 3.99 3.602 3.432 3.242 3.957
0.0266 4.57 4.619 4.544 4.351 4.209 4.07 4.431 4.329 4.207 4.065 3.924 3.776 4.334 4.162 3.99 3.869 3.758 4.098 3.955 3.835 3.736 3.568 3.992 4.087 3.934 3.546 3.377 3.187 3.902
0.0272 4.514 4.564 4.489 4.296 4.154 4.015 4.375 4.274 4.151 4.009 3.869 3.72 4.279 4.106 3.934 3.814 3.703 4.042 3.9 3.78 3.681 3.513 3.937 4.032 3.879 3.491 3.322 3.131 3.846
0.0279 4.456 4.506 4.431 4.238 4.095 3.956 4.317 4.215 4.093 3.951 3.811 3.662 4.22 4.048 3.876 3.755 3.645 3.984 3.842 3.722 3.623 3.454 3.878 3.974 3.821 3.433 3.263 3.073 3.788
0.0285 4.379 4.428 4.353 4.16 4.018 3.879 4.24 4.138 4.016 3.874 3.733 3.585 4.143 3.97 3.799 3.678 3.567 3.907 3.764 3.644 3.545 3.377 3.801 3.896 3.743 3.355 3.186 2.996 3.711
0.0292 4.301 4.351 4.276 4.083 3.94 3.801 4.162 4.06 3.938 3.796 3.656 3.507 4.065 3.893 3.721 3.6 3.49 3.829 3.687 3.567 3.468 3.299 3.723 3.818 3.666 3.278 3.108 2.918 3.633
0.0299 4.224 4.273 4.198 4.005 3.863 3.724 4.085 3.983 3.86 3.719 3.578 3.43 3.988 3.815 3.643 3.523 3.412 3.752 3.609 3.489 3.39 3.222 3.646 3.741 3.588 3.2 3.031 2.84 3.555
0.0307 4.146 4.196 4.121 3.928 3.785 3.646 4.007 3.905 3.783 3.641 3.501 3.352 3.91 3.738 3.566 3.445 3.335 3.674 3.531 3.412 3.313 3.144 3.568 3.663 3.511 3.123 2.953 2.763 3.478
0.0314 4.069 4.118 4.043 3.85 3.708 3.569 3.929 3.828 3.705 3.563 3.423 3.274 3.833 3.66 3.488 3.368 3.257 3.596 3.454 3.334 3.235 3.067 3.491 3.586 3.433 3.045 2.876 2.685 3.4
0.0322 3.991 4.04 3.966 3.773 3.63 3.491 3.852 3.75 3.628 3.486 3.345 3.197 3.755 3.583 3.411 3.29 3.18 3.519 3.376 3.257 3.158 2.989 3.413 3.508 3.356 2.968 2.798 2.608 3.323
0.0329 3.913 3.963 3.888 3.695 3.553 3.414 3.774 3.673 3.55 3.408 3.268 3.119 3.678 3.505 3.333 3.213 3.102 3.441 3.299 3.179 3.08 2.912 3.336 3.431 3.278 2.89 2.721 2.53 3.245
0.0337 3.836 3.885 3.811 3.618 3.475 3.336 3.697 3.595 3.473 3.331 3.19 3.042 3.6 3.428 3.256 3.135 3.024 3.364 3.221 3.102 3.002 2.834 3.258 3.353 3.2 2.813 2.643 2.453 3.168
0.0345 3.758 3.808 3.733 3.54 3.398 3.259 3.619 3.518 3.395 3.253 3.113 2.964 3.523 3.35 3.178 3.058 2.947 3.286 3.144 3.024 2.925 2.757 3.181 3.276 3.123 2.735 2.566 2.375 3.09
0.0354 3.684 3.733 3.658 3.465 3.323 3.184 3.545 3.443 3.321 3.179 3.038 2.89 3.448 3.276 3.104 2.983 2.872 3.212 3.069 2.949 2.85 2.682 3.106 3.201 3.048 2.66 2.491 2.301 3.016
0.0362 3.617 3.666 3.592 3.399 3.256 3.117 3.478 3.376 3.254 3.112 2.972 2.823 3.381 3.209 3.037 2.916 2.806 3.145 3.002 2.883 2.784 2.615 3.039 3.134 2.982 2.594 2.424 2.234 2.949
0.0371 3.55 3.6 3.525 3.332 3.189 3.05 3.411 3.309 3.187 3.045 2.905 2.756 3.315 3.142 2.97 2.849 2.739 3.078 2.936 2.816 2.717 2.548 2.972 3.068 2.915 2.527 2.357 2.167 2.882
0.038 3.483 3.533 3.458 3.265 3.123 2.984 3.344 3.243 3.12 2.978 2.838 2.689 3.248 3.075 2.903 2.783 2.672 3.011 2.869 2.749 2.65 2.482 2.906 3.001 2.848 2.46 2.291 2.1 2.815
0.0389 3.417 3.466 3.391 3.198 3.056 2.917 3.278 3.176 3.053 2.912 2.771 2.623 3.181 3.008 2.836 2.716 2.605 2.945 2.802 2.682 2.583 2.415 2.839 2.934 2.781 2.393 2.224 2.034 2.749
0.0398 3.35 3.399 3.324 3.131 2.989 2.85 3.211 3.109 2.987 2.845 2.704 2.556 3.114 2.942 2.77 2.649 2.538 2.878 2.735 2.615 2.516 2.348 2.772 2.867 2.714 2.326 2.157 1.967 2.682
0.0408 3.283 3.332 3.258 3.065 2.922 2.783 3.144 3.042 2.92 2.778 2.638 2.489 3.047 2.875 2.703 2.582 2.472 2.811 2.668 2.549 2.45 2.281 2.705 2.8 2.648 2.26 2.09 1.9 2.615
0.0418 3.216 3.266 3.191 2.998 2.855 2.716 3.077 2.975 2.853 2.711 2.571 2.422 2.981 2.808 2.636 2.515 2.405 2.744 2.602 2.482 2.383 2.215 2.638 2.734 2.581 2.193 2.023 1.833 2.548
0.0428 3.149 3.199 3.124 2.931 2.789 2.65 3.01 2.909 2.786 2.644 2.504 2.355 2.914 2.741 2.569 2.449 2.338 2.677 2.535 2.415 2.316 2.148 2.572 2.667 2.514 2.126 1.957 1.766 2.481
0.0438 3.083 3.132 3.057 2.864 2.722 2.583 2.944 2.842 2.719 2.578 2.437 2.289 2.847 2.674 2.502 2.382 2.271 2.611 2.468 2.348 2.249 2.081 2.505 2.6 2.447 2.059 1.89 1.7 2.415
0.0449 3.025 3.074 3.0 2.807 2.664 2.525 2.886 2.784 2.662 2.52 2.38 2.231 2.789 2.617 2.445 2.324 2.214 2.553 2.41 2.291 2.192 2.023 2.447 2.542 2.39 2.002 1.832 1.642 2.357
0.046 2.98 3.03 2.955 2.762 2.619 2.48 2.841 2.739 2.617 2.475 2.335 2.186 2.745 2.572 2.4 2.279 2.169 2.508 2.366 2.246 2.147 1.979 2.402 2.498 2.345 1.957 1.787 1.597 2.312
0.0471 2.935 2.985 2.91 2.717 2.575 2.436 2.796 2.695 2.572 2.43 2.29 2.141 2.7 2.527 2.355 2.235 2.124 2.463 2.321 2.201 2.102 1.934 2.358 2.453 2.3 1.912 1.743 1.552 2.267
0.0482 2.891 2.94 2.865 2.672 2.53 2.391 2.752 2.65 2.527 2.386 2.245 2.097 2.655 2.482 2.311 2.19 2.079 2.419 2.276 2.156 2.057 1.889 2.313 2.408 2.255 1.867 1.698 1.508 2.223
0.0494 2.846 2.895 2.82 2.627 2.485 2.346 2.707 2.605 2.483 2.341 2.2 2.052 2.61 2.438 2.266 2.145 2.034 2.374 2.231 2.111 2.012 1.844 2.268 2.363 2.21 1.822 1.653 1.463 2.178
0.0506 2.801 2.851 2.776 2.583 2.44 2.301 2.662 2.56 2.438 2.296 2.156 2.007 2.565 2.393 2.221 2.1 1.99 2.329 2.186 2.067 1.968 1.799 2.223 2.318 2.166 1.778 1.608 1.418 2.133
