# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 6.029923955985726e-06, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 6.30957344480193,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.013894954943731374]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 1.762 1.811 1.736 1.543 1.401 1.262 1.623 1.521 1.399 1.257 1.116 0.968 1.526 1.353 1.182 1.061 0.95 1.29 1.147 1.027 0.928 0.76 0.738 0.569 0.379
0.0102 1.748 1.798 1.723 1.53 1.388 1.248 1.609 1.508 1.385 1.243 1.103 0.954 1.513 1.34 1.168 1.048 0.937 1.276 1.134 1.014 0.915 0.747 0.725 0.556 0.365
0.0105 1.735 1.784 1.71 1.517 1.374 1.235 1.596 1.494 1.372 1.23 1.089 0.941 1.499 1.327 1.155 1.034 0.924 1.263 1.12 1.001 0.902 0.733 0.712 0.542 0.352
0.0107 1.722 1.771 1.696 1.503 1.361 1.222 1.583 1.481 1.358 1.217 1.076 0.928 1.486 1.313 1.141 1.021 0.91 1.25 1.107 0.987 0.888 0.72 0.698 0.529 0.338
0.011 1.706 1.756 1.681 1.488 1.346 1.206 1.567 1.466 1.343 1.201 1.061 0.912 1.471 1.298 1.126 1.006 0.895 1.234 1.092 0.972 0.873 0.705 0.683 0.514 0.323
0.0113 1.69 1.74 1.665 1.472 1.329 1.19 1.551 1.45 1.327 1.185 1.045 0.896 1.455 1.282 1.11 0.989 0.879 1.218 1.076 0.956 0.857 0.689 0.667 0.497 0.307
0.0115 1.674 1.724 1.649 1.456 1.313 1.174 1.535 1.433 1.311 1.169 1.029 0.88 1.438 1.266 1.094 0.973 0.863 1.202 1.06 0.94 0.841 0.672 0.651 0.481 0.291
0.0118 1.658 1.708 1.633 1.44 1.297 1.158 1.519 1.417 1.295 1.153 1.013 0.864 1.422 1.25 1.078 0.957 0.847 1.186 1.043 0.924 0.825 0.656 0.635 0.465 0.275
0.0121 1.642 1.691 1.617 1.424 1.281 1.142 1.503 1.401 1.279 1.137 0.996 0.848 1.406 1.234 1.062 0.941 0.83 1.17 1.027 0.908 0.808 0.64 0.619 0.449 0.259
0.0124 1.626 1.675 1.6 1.408 1.265 1.126 1.487 1.385 1.263 1.121 0.98 0.832 1.39 1.218 1.046 0.925 0.814 1.154 1.011 0.891 0.792 0.624 0.602 0.433 0.243
