# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.2082758620689655, mej = 0.0023565232270507863, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I Clear
0.100000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.150000 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
0.200000 -13.583259 -14.053117 -14.177898 -14.148131 -14.069990 -13.990488 -13.730614 -13.330976 -12.919502 -13.652642 -13.949788 -14.146858 -14.180045 -14.058958 -14.178970
0.250000 -13.533267 -14.083216 -14.256454 -14.256012 -14.195017 -14.125908 -13.886192 -13.503370 -13.102351 -13.612394 -13.957887 -14.205370 -14.264315 -14.185676 -14.259411
0.300000 -13.407150 -14.049698 -14.279222 -14.312941 -14.271948 -14.214967 -13.998773 -13.635552 -13.246693 -13.497519 -13.898885 -14.204830 -14.293734 -14.264580 -14.284373
0.350000 -13.251762 -13.979610 -14.261217 -14.326646 -14.304247 -14.258547 -14.064238 -13.719235 -13.341659 -13.352467 -13.805278 -14.165232 -14.281897 -14.298715 -14.268402
0.400000 -13.045262 -13.875641 -14.220134 -14.323977 -14.324144 -14.292146 -14.124425 -13.801543 -13.437645 -13.158368 -13.672991 -14.098046 -14.248279 -14.320840 -14.229780
0.450000 -12.841897 -13.758267 -14.155722 -14.292023 -14.311295 -14.290908 -14.145729 -13.841596 -13.489275 -12.965387 -13.531832 -14.011625 -14.190168 -14.309879 -14.167446
0.500000 -12.608274 -13.619410 -14.075442 -14.247756 -14.288264 -14.280797 -14.160720 -13.877463 -13.538017 -12.743191 -13.366727 -13.906978 -14.116872 -14.288949 -14.089467
0.550000 -12.365964 -13.468806 -13.981717 -14.189107 -14.250343 -14.255499 -14.159970 -13.897132 -13.570268 -12.511927 -13.190694 -13.789567 -14.029941 -14.253080 -13.997981
0.600000 -12.089695 -13.296213 -13.873629 -14.120925 -14.205793 -14.225359 -14.157881 -13.918386 -13.605893 -12.248132 -12.989321 -13.654590 -13.929576 -14.210870 -13.892438
0.650000 -11.804612 -13.113401 -13.754639 -14.041540 -14.149916 -14.183836 -14.144332 -13.928134 -13.629975 -11.975344 -12.778093 -13.508971 -13.818241 -14.157324 -13.775969
0.700000 -11.546147 -12.939530 -13.633683 -13.953509 -14.081468 -14.127360 -14.111219 -13.914491 -13.628308 -11.727041 -12.580701 -13.365919 -13.703644 -14.090820 -13.657109
0.750000 -11.251811 -12.743945 -13.499994 -13.858428 -14.009394 -14.069370 -14.080745 -13.906973 -13.634905 -11.444561 -12.357641 -13.206364 -13.577404 -14.021031 -13.525873
0.800000 -10.953891 -12.543304 -13.360444 -13.757076 -13.930852 -14.004808 -14.043540 -13.892616 -13.634597 -11.158315 -12.129921 -13.041268 -13.445218 -13.944756 -13.388747
0.850000 -10.612499 -12.315982 -13.204884 -13.646493 -13.847185 -13.937663 -14.008773 -13.884929 -13.643565 -10.830605 -11.870830 -12.855678 -13.298319 -13.863767 -13.236039
0.900000 -10.308926 -12.107152 -13.055747 -13.534852 -13.758026 -13.862324 -13.960561 -13.859442 -13.632057 -10.538392 -11.635604 -12.681549 -13.156398 -13.776848 -13.089278
0.950000 -9.958797 -11.869797 -12.889534 -13.413412 -13.663483 -13.784336 -13.915125 -13.841321 -13.630744 -10.201782 -11.366818 -12.485533 -12.998793 -13.684986 -12.925898
1.000000 -9.654324 -11.657094 -12.734784 -13.295198 -13.567256 -13.701661 -13.859137 -13.807765 -13.611002 -9.908308 -11.128533 -12.306495 -12.851063 -13.590953 -12.773459
1.050000 -9.299918 -11.413678 -12.561522 -13.166232 -13.464989 -13.615872 -13.805850 -13.781846 -13.601948 -9.567201 -10.854170 -12.103820 -12.686306 -13.491353 -12.602996
1.100000 -8.998485 -11.200601 -12.404331 -13.044378 -13.364466 -13.528529 -13.744544 -13.742506 -13.576154 -9.276354 -10.616452 -11.923191 -12.535896 -13.392962 -12.448037
1.150000 -8.643505 -10.954369 -12.226928 -12.910547 -13.256973 -13.437328 -13.685578 -13.710787 -13.561252 -8.934402 -10.339890 -11.716913 -12.366850 -13.288103 -12.273384
1.200000 -8.287970 -10.706680 -12.047535 -12.774438 -13.147066 -13.343648 -13.624058 -13.676505 -13.543801 -8.591785 -10.062118 -11.508861 -12.195754 -13.180819 -12.096721
1.250000 -7.932583 -10.458137 -11.866686 -12.636535 -13.035194 -13.247914 -13.560361 -13.639999 -13.524116 -8.249196 -9.783769 -11.299599 -12.023133 -13.071554 -11.918579
1.300000 -7.577972 -10.209281 -11.684858 -12.497270 -12.921756 -13.150506 -13.494821 -13.601564 -13.502471 -7.907251 -9.505409 -11.089633 -11.849458 -12.960705 -11.739433
1.350000 -7.155234 -9.916783 -11.474936 -12.339829 -12.796197 -13.044756 -13.428517 -13.568891 -13.490659 -7.500112 -9.176574 -10.845039 -11.649583 -12.838343 -11.532817
1.400000 -6.728078 -9.620245 -11.261238 -12.178821 -12.667237 -12.935729 -13.359255 -13.533616 -13.476504 -7.088599 -8.843592 -10.596553 -11.445968 -12.712600 -11.322436
1.450000 -6.296982 -9.320073 -11.044120 -12.014566 -12.535166 -12.823699 -13.287267 -13.495941 -13.460190 -6.673182 -8.506888 -10.344552 -11.238963 -12.583762 -11.108645
1.500000 -5.862373 -9.016631 -10.823902 -11.847350 -12.400249 -12.708910 -13.212763 -13.456045 -13.441879 -6.254282 -8.166846 -10.089377 -11.028882 -12.452091 -10.891762
1.550000 -5.424636 -8.710247 -10.600873 -11.677432 -12.262721 -12.591586 -13.135932 -13.414088 -13.421715 -5.832274 -7.823810 -9.831332 -10.816008 -12.317820 -10.672073
1.600000 -4.984111 -8.401213 -10.375291 -11.505043 -12.122797 -12.471927 -13.056946 -13.370215 -13.399828 -5.407496 -7.478084 -9.570691 -10.600594 -12.181161 -10.449836
1.650000 -4.541101 -8.089790 -10.147387 -11.330394 -11.980668 -12.350113 -12.975959 -13.324554 -13.376334 -4.980245 -7.129942 -9.307698 -10.382869 -12.042306 -10.225280
1.700000 -4.095878 -7.776210 -9.917369 -11.153672 -11.836510 -12.226309 -12.893110 -13.277224 -13.351335 -4.550786 -6.779627 -9.042570 -10.163035 -11.901426 -9.998611
1.750000 -3.648679 -7.460680 -9.685421 -10.975046 -11.690478 -12.100662 -12.808526 -13.228329 -13.324925 -4.119354 -6.427355 -8.775504 -9.941276 -11.758676 -9.770015
1.800000 -3.199716 -7.143383 -9.451709 -10.794667 -11.542714 -11.973305 -12.722320 -13.177965 -13.297187 -3.686158 -6.073316 -8.506672 -9.717753 -11.614198 -9.539655
1.850000 -2.749175 -6.824484 -9.216382 -10.612673 -11.393344 -11.844359 -12.634598 -13.126218 -13.268198 -3.251382 -5.717683 -8.236228 -9.492614 -11.468116 -9.307678
1.900000 -2.297222 -6.504128 -8.979570 -10.429184 -11.242485 -11.713933 -12.545452 -13.073167 -13.238027 -2.815188 -5.360604 -7.964312 -9.265989 -11.320546 -9.074217
1.950000 -1.844003 -6.182444 -8.741394 -10.244313 -11.090240 -11.582126 -12.454970 -13.018883 -13.206734 -2.377720 -5.002214 -7.691046 -9.037994 -11.171589 -8.839390
2.000000 -1.389645 -5.859548 -8.501959 -10.058158 -10.936702 -11.449029 -12.363231 -12.963432 -13.174379 -1.939105 -4.642633 -7.416539 -8.808736 -11.021341 -8.603301
2.050000 -0.934263 -5.535541 -8.261360 -9.870808 -10.781958 -11.314722 -12.270305 -12.906875 -13.141012 -1.499455 -4.281965 -7.140892 -8.578307 -10.869884 -8.366048
2.100000 -0.477958 -5.210516 -8.019682 -9.682346 -10.626084 -11.179281 -12.176259 -12.849266 -13.106681 -1.058871 -3.920306 -6.864191 -8.346793 -10.717298 -8.127713
2.150000 -0.020819 -4.884554 -7.777004 -9.492843 -10.469151 -11.042773 -12.081153 -12.790657 -13.071431 -0.617441 -3.557739 -6.586515 -8.114270 -10.563650 -7.888375
2.200000 0.437074 -4.557729 -7.533394 -9.302368 -10.311224 -10.905260 -11.985043 -12.731094 -13.035301 -0.175243 -3.194338 -6.307937 -7.880808 -10.409006 -7.648103
2.250000 0.895652 -4.230107 -7.288916 -9.110980 -10.152360 -10.766799 -11.887981 -12.670621 -12.998331 0.267653 -2.830172 -6.028520 -7.646468 -10.253423 -7.406959
