# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 3.0, type = villar, mass = 0.027507471329904786, velocity = 0.030000000000000027, theta_obs = 0.0, tfloor = 2500.0]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y PS1_w ATLAS_c ATLAS_o ukirt_J ukirt_H ukirt_K Clear
0.001 -17.531 -13.977 -9.481 -8.755 -8.26 -7.769 -9.347 -8.678 -8.256 -7.757 -7.291 -6.768 -8.69 -8.102 -7.494 -7.073 -6.69 -14.578 -14.373 -14.394 -14.807 -15.799 -7.593 -7.867 -7.325 -5.948 -5.364 -4.7 -7.704
0.00103 -17.493 -13.939 -9.466 -8.74 -8.245 -7.754 -9.332 -8.664 -8.241 -7.742 -7.277 -6.753 -8.675 -8.088 -7.479 -7.058 -6.675 -14.54 -14.335 -14.356 -14.769 -15.761 -7.579 -7.852 -7.31 -5.934 -5.349 -4.685 -7.689
0.001061 -17.455 -13.902 -9.452 -8.726 -8.231 -7.74 -9.318 -8.649 -8.227 -7.728 -7.263 -6.739 -8.661 -8.074 -7.465 -7.044 -6.661 -14.503 -14.297 -14.318 -14.731 -15.723 -7.564 -7.838 -7.296 -5.92 -5.335 -4.671 -7.675
0.001094 -17.417 -13.865 -9.439 -8.712 -8.217 -7.727 -9.304 -8.636 -8.214 -7.715 -7.249 -6.726 -8.648 -8.06 -7.452 -7.031 -6.648 -14.465 -14.26 -14.28 -14.694 -15.685 -7.551 -7.824 -7.282 -5.906 -5.321 -4.658 -7.662
0.001127 -17.38 -13.828 -9.426 -8.7 -8.205 -7.714 -9.292 -8.624 -8.201 -7.702 -7.237 -6.713 -8.635 -8.048 -7.439 -7.018 -6.635 -14.428 -14.223 -14.243 -14.656 -15.648 -7.539 -7.812 -7.27 -5.894 -5.309 -4.645 -7.65
0.001161 -17.343 -13.792 -9.414 -8.688 -8.193 -7.703 -9.28 -8.612 -8.189 -7.691 -7.225 -6.702 -8.624 -8.036 -7.428 -7.007 -6.624 -14.391 -14.185 -14.206 -14.619 -15.611 -7.527 -7.8 -7.258 -5.882 -5.297 -4.633 -7.638
0.001196 -17.306 -13.755 -9.403 -8.677 -8.182 -7.692 -9.269 -8.601 -8.179 -7.68 -7.214 -6.691 -8.613 -8.025 -7.417 -6.996 -6.613 -14.354 -14.149 -14.169 -14.582 -15.574 -7.516 -7.789 -7.247 -5.871 -5.287 -4.623 -7.627
0.001232 -17.269 -13.719 -9.393 -8.667 -8.172 -7.682 -9.259 -8.591 -8.168 -7.67 -7.204 -6.681 -8.603 -8.015 -7.407 -6.986 -6.603 -14.318 -14.112 -14.133 -14.546 -15.537 -7.506 -7.779 -7.237 -5.861 -5.277 -4.613 -7.617
0.001269 -17.233 -13.683 -9.384 -8.658 -8.163 -7.673 -9.25 -8.582 -8.159 -7.661 -7.195 -6.672 -8.594 -8.006 -7.398 -6.977 -6.594 -14.281 -14.076 -14.096 -14.509 -15.501 -7.497 -7.77 -7.228 -5.852 -5.267 -4.604 -7.608
0.001308 -17.197 -13.648 -9.375 -8.65 -8.155 -7.664 -9.241 -8.573 -8.151 -7.652 -7.187 -6.663 -8.585 -7.998 -7.389 -6.968 -6.585 -14.245 -14.04 -14.06 -14.473 -15.465 -7.489 -7.762 -7.22 -5.844 -5.259 -4.595 -7.599
