# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: Clear, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [M=-13.285714285714286, dM=0.004039351362401992]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z Clear johnson_B johnson_V johnson_R johnson_I ukirt_J ukirt_H ukirt_K
0.0 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286 -13.285714285714286
0.07537688442211055 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503 -13.285409811993503
0.1507537688442211 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718 -13.285105338272718
0.22613065326633164 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935 -13.284800864551935
0.3015075376884422 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115 -13.28449639083115
0.37688442211055273 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366 -13.284191917110366
0.4522613065326633 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583 -13.283887443389583
0.5276381909547738 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798 -13.283582969668798
0.6030150753768844 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014 -13.283278495948014
0.6783919597989949 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723 -13.28297402222723
