# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: swift_uvot_W, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: PS1_Y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# meta: !!omap
# - comment: [E = 1.6176451642579403e-05, Eta0 = 8.02, GammaB = 12.0, dL = 0.012188, epsb = 6.760829753919819e-06, epse = 0.1, n = 6.30957344480193e-06,
#     p = 2.15, theta_obs = 0.29670597283903605, xiN = 1.0, z = 0.0, type = grb, E_kiso = 0.0372759372031494]
# schema: astropy-2.0
time swift_uvot_uvw2 swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_U swift_uvot_B swift_uvot_V swift_uvot_W johnson_U johnson_B johnson_V johnson_R johnson_I sdss_u sdss_g sdss_r sdss_i sdss_z PS1_g PS1_r PS1_i PS1_z PS1_Y ukirt_J ukirt_H ukirt_K
0.01 27.026 27.075 27.0 26.807 26.665 26.526 26.887 26.785 26.663 26.521 26.38 26.232 26.79 26.617 26.446 26.325 26.214 26.554 26.411 26.291 26.192 26.024 26.002 25.833 25.643
0.0102 26.462 26.512 26.437 26.244 26.102 25.962 26.323 26.222 26.099 25.957 25.817 25.668 26.227 26.054 25.882 25.761 25.651 25.99 25.848 25.728 25.629 25.461 25.439 25.27 25.079
0.0105 25.899 25.948 25.873 25.681 25.538 25.399 25.76 25.658 25.536 25.394 25.253 25.105 25.663 25.491 25.319 25.198 25.087 25.427 25.284 25.164 25.065 24.897 24.875 24.706 24.516
0.0107 25.335 25.385 25.31 25.117 24.975 24.836 25.196 25.095 24.972 24.83 24.69 24.541 25.1 24.927 24.755 24.635 24.524 24.863 24.721 24.601 24.502 24.334 24.312 24.143 23.952
0.011 24.979 25.029 24.954 24.761 24.618 24.479 24.84 24.738 24.616 24.474 24.334 24.185 24.743 24.571 24.399 24.278 24.168 24.507 24.365 24.245 24.146 23.977 23.956 23.786 23.596
0.0113 24.835 24.884 24.809 24.616 24.474 24.335 24.696 24.594 24.472 24.33 24.189 24.041 24.599 24.427 24.255 24.134 24.023 24.363 24.22 24.1 24.001 23.833 23.811 23.642 23.452
0.0115 24.691 24.74 24.665 24.472 24.33 24.191 24.551 24.45 24.327 24.186 24.045 23.896 24.455 24.282 24.11 23.99 23.879 24.219 24.076 23.956 23.857 23.689 23.667 23.498 23.307
0.0118 24.546 24.596 24.521 24.328 24.186 24.046 24.407 24.306 24.183 24.041 23.901 23.752 24.311 24.138 23.966 23.845 23.735 24.074 23.932 23.812 23.713 23.545 23.523 23.354 23.163
0.0121 24.402 24.451 24.377 24.184 24.041 23.902 24.263 24.161 24.039 23.897 23.756 23.608 24.166 23.994 23.822 23.701 23.591 23.93 23.787 23.668 23.569 23.4 23.379 23.209 23.019
0.0124 24.258 24.307 24.232 24.039 23.897 23.758 24.119 24.017 23.895 23.753 23.612 23.464 24.022 23.849 23.678 23.557 23.446 23.786 23.643 23.523 23.424 23.256 23.234 23.065 22.875
