# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: PS1_g, datatype: float64}
# - {name: PS1_i, datatype: float64}
# - {name: PS1_r, datatype: float64}
# - {name: PS1_w, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: PS1_z, datatype: float64}
# - {name: swift_uvot_B, datatype: float64}
# - {name: swift_uvot_U, datatype: float64}
# - {name: swift_uvot_uvm2, datatype: float64}
# - {name: swift_uvot_uvw1, datatype: float64}
# - {name: swift_uvot_uvw2, datatype: float64}
# - {name: swift_uvot_V, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_I, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: ATLAS_c, datatype: float64}
# - {name: ATLAS_o, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: Clear, datatype: float64}
# meta: !!omap
# - comment: [kappa = 10.0, type = rprocess, mass = 0.11727632184323686, velocity = 0.29633333333333334, theta_obs = 0.0, tfloor = 1000.0]
# schema: astropy-2.0
time PS1_g PS1_i PS1_r PS1_w PS1_y PS1_z swift_uvot_B swift_uvot_U swift_uvot_uvm2 swift_uvot_uvw1 swift_uvot_uvw2 swift_uvot_V johnson_B johnson_I johnson_R johnson_U johnson_V sdss_g sdss_i sdss_r sdss_u sdss_z ATLAS_c ATLAS_o ukirt_H ukirt_J ukirt_K Clear
0.06012024048096192 -10.769068734902802 -10.813151376473176 -10.856261056418202 -10.822120586822734 -10.62344445476258 -10.715324987851265 -10.561869812972848 -11.329371353710442 -10.514844120096075 -10.851618736721793 -10.05225393622107 -10.842558926278276 -10.582088000530451 -11.211541462318603 -11.061327937243696 -11.157005500285592 -10.858587938649913 -10.748494091659797 -10.823821595738714 -10.858443330860599 -10.37944391422366 -10.695817319540026 -10.81207999649699 -10.8545326758429 -9.941784525590547 -10.354417859552603 -9.51284863877669 -10.78652007385056
0.12024048096192384 -11.262571325395001 -11.62791392595416 -11.549172661459508 -11.47854746919176 -11.553566515851763 -11.601415516070368 -10.953467593026762 -11.453144953329204 -9.945496293654429 -10.57864684061391 -9.415001549621604 -11.44011513226393 -10.98234350892984 -12.059135517070214 -11.78458000677691 -11.331181136155603 -11.463403485465287 -11.213832327414455 -11.635472140363188 -11.55051510117545 -10.538807589926869 -11.593093200530884 -11.38156277716714 -11.598365653759704 -11.024566313113 -11.367817619594208 -10.641903506231516 -11.47663523223228
0.18036072144288576 -11.444434883756642 -12.040192054494288 -11.873065238949252 -11.78607527129163 -12.050450525479093 -12.065880146077994 -11.0611047714393 -11.371742324907306 -9.388076008503358 -10.247585417723784 -8.866044721180554 -11.694082700418981 -11.097306993835087 -12.495595877818221 -12.131427571684583 -11.284471865778684 -11.723446088390384 -11.375527556782608 -12.045465936810373 -11.873448689614516 -10.480888049342703 -12.065979538764378 -11.620865625687031 -11.96083185539024 -11.633961887794493 -11.926207986118571 -11.285167537670622 -11.812521537739702
0.24048096192384769 -11.515118231309742 -12.29660013714911 -12.057662242030958 -11.96323366750459 -12.376235047702373 -12.364988900712675 -11.071253938859506 -11.230897182187967 -8.873535786953667 -9.92602159155851 -8.395693022327396 -11.821397849501853 -11.114080602414557 -12.771891195562414 -12.335299600488618 -11.17084270773492 -11.856208474262358 -11.42996247297889 -12.300001325720427 -12.057048175029568 -10.357857086761122 -12.372138521905587 -11.73966399903799 -12.177806080951044 -12.052576630055041 -12.302782430198834 -11.7316476517486 -12.01498964982827
0.3006012024048096 -11.531431360974729 -12.47121190209997 -12.170698079913276 -12.073838575221352 -12.610799066568 -12.576430440043502 -11.035459138019583 -11.067125250772545 -8.39714917886177 -9.623008792877457 -7.984738406136337 -11.884969369051774 -11.084462645896277 -12.963729084000228 -12.465331734893212 -11.029808035904686 -11.924822978139742 -11.432424096994271 -12.472995729898582 -12.16907227291598 -10.208543789878295 -12.589780558248904 -11.79827782637867 -12.319356975074207 -12.367861885968148 -12.581525163428873 -12.071138078179294 -12.148828390200599
0.3607214428857715 -11.517139909871084 -12.596247054091574 -12.24127863158925 -12.145153257254293 -12.78920750690359 -12.734197810685508 -10.97490304944274 -10.894333082270986 -7.95313868280964 -9.339405583962588 -7.620255186468178 -11.911528792806962 -11.029763270846512 -13.104131382069195 -12.551318327768499 -10.876715693630736 -11.95613368219538 -11.405934041853758 -12.596592025473097 -12.238637601931224 -10.047958211981438 -12.753154046323978 -11.822204483073548 -12.415740756438396 -12.618565088924905 -12.799502365822642 -12.343517437466465 -12.24181146735761
0.42084168336673344 -11.483936992522299 -12.688342799203873 -12.28421209819965 -12.190968017934285 -12.929769788034893 -12.85597076958803 -10.899765211949994 -10.718492440789245 -7.536222763449614 -9.073738141862684 -7.292812427894354 -11.914487318160802 -10.960240017601993 -13.210207432810812 -12.608473891470002 -10.718364713308716 -11.963620875353731 -11.36175152777298 -12.687382173552582 -12.280557293087266 -9.882699918421078 -12.880089124217342 -11.824161953697718 -12.482446583612283 -12.825149001982455 -12.976196164238798 -12.569905693485362 -12.308053847148788
0.48096192384769537 -11.438475352916928 -12.757263624428248 -12.308108357195717 -12.219271845869084 -13.04330564938546 -12.952172061433949 -10.8157462582835 -10.542678375697534 -7.142500546480657 -8.824406741994988 -6.99578809339306 -11.901573292659268 -10.8816425626819 -13.292019829478267 -12.645664118652899 -10.558344313605954 -11.955056788351433 -11.306256956418306 -12.755102064949 -12.303444129207008 -9.716232549459143 -12.981103201673108 -11.811450090813107 -12.528514369096762 -12.999785079039812 -13.123163667731939 -12.76288472063097 -12.355757697214322
0.5410821643286573 -11.384843835036982 -12.809201244335586 -12.318376552034511 -12.235066539454067 -13.136722145949786 -13.029439817087507 -10.726292191631234 -10.368576220733985 -6.769001803434754 -8.589913989953892 -6.7242830682000445 -11.877598939664004 -10.797449763933788 -13.355962414717101 -12.668470904840287 -10.3986835473168 -11.935283407958151 -11.243355620352986 -12.805924005579108 -12.312709127184132 -9.550500375856927 -13.062898399892262 -11.788596041250976 -12.559644615329102 -13.150292405474707 -13.24781020458351 -12.930549188860672 -12.390074387759018
0.6012024048096192 -11.324912202368758 -12.847791737274257 -12.31798739271257 -12.24106004608041 -13.21427316390361 -13.091794229030818 -10.632723420313887 -10.19604587425718 -6.411803878908347 -8.367692147340335 -6.473236873303513 -11.845021073628399 -10.7090194152036 -13.405846637333234 -12.680020690903195 -10.23952108953723 -11.906790101284253 -11.174763263799523 -12.843467326053233 -12.31132147897096 -9.385565904691529 -13.129552329742573 -11.757862552123086 -12.579070471452933 -13.281721700095728 -13.35482556150694 -13.078189526866398 -12.413871383065818
0.6613226452905812 -11.260700401466721 -12.876090466269332 -12.309609783548225 -12.239721034496078 -13.279366402459551 -13.142510891455998 -10.536745424284916 -10.025935513798263 -6.069493463041272 -8.156929676075162 -6.240106219691967 -11.806215489127691 -10.61807137454322 -13.444827307259423 -12.68306575597408 -10.081872542072638 -11.87196629275462 -11.102409915022946 -12.870777809872926 -12.301951377379332 -9.222403830514008 -13.184371618007322 -11.721482613851304 -12.589602430488807 -13.397924752055646 -13.447860685101245 -13.209790600562561 -12.429691475499887
0.721442885771543 -11.193313639834539 -12.896105275774161 -12.29491130604103 -12.232576331121354 -13.334324231317822 -13.183793584978787 -10.439185156714938 -9.858331469857298 -5.740234784158267 -7.956362592027499 -6.022284174648899 -11.762588940101388 -10.52544934554016 -13.475001374967992 -12.679350959102155 -9.925966233710241 -11.832233865742852 -11.02732242448182 -12.889854759923889 -12.286266193236042 -9.06120467028014 -13.2295887027691 -11.68075786628922 -12.593039138002897 -13.501624861204514 -13.52945772105931 -13.328195509942445 -12.439140533855735
0.781563126252505 -11.123532434400794 -12.909326451142071 -12.275113879818083 -12.22074318278393 -13.380885670761256 -13.21728748673145 -10.340604013724388 -9.693215461208382 -5.4225107936177634 -7.764899879981275 -5.817648703382407 -11.715157516077543 -10.431728259868759 -13.497929617688495 -12.670159457858336 -9.77189460668151 -11.78862116770057 -10.95021978246491 -12.902181706050015 -12.265487518511158 -8.902030921217197 -13.266871496536492 -11.636624614752176 -12.590706542447432 -13.594878018529924 -13.60152958479503 -13.435554689379819 -12.443400603098347
0.8416833667334669 -11.051948249354027 -12.91690530397565 -12.251156728277852 -12.20508040927994 -13.420398817885584 -13.244266457125136 -10.241420740391682 -9.530550741392663 -5.115108791162835 -7.5816365782544715 -5.624491590624942 -11.664697960961565 -10.337337426714054 -13.514819101580386 -12.656478733029505 -9.619707807529966 -11.741914603697355 -10.871644998756196 -12.908904614003625 -12.240554306053983 -8.744909134317922 -13.297511816538456 -11.589797342997645 -12.583626034277984 -13.679282584039266 -13.665561786129777 -13.533540847042554 -12.443382612855114
0.9018036072144289 -10.979065823869814 -12.919780302847617 -12.223814034327773 -12.186297212466695 -13.45395416261331 -13.265763748230768 -10.142007069443359 -9.370357263764948 -4.8171373173988234 -7.405878099866499 -5.441484611460957 -11.611859290158907 -10.242655908517161 -13.526651291479023 -12.63911952172463 -9.469493183508881 -11.692770116659846 -10.79206536285584 -12.910957819210509 -12.212240733473116 -8.589908758393445 -13.322556592286077 -11.540874545371178 -12.572634346092286 -13.756121048335393 -13.722750355547129 -13.623493281266457 -12.439835074147627
0.9619238476953907 -10.905069862410919 -12.918562903945006 -12.193533900154865 -12.16479830440349 -13.482317102836596 -13.282486306705117 -10.042413715578846 -9.212341205204098 -4.527429722268244 -7.2367176114663145 -5.26720868875039 -11.556962880786312 -10.147744885212603 -13.534081440771974 -12.61856933398602 -9.321021254144092 -11.641518289008575 -10.71162862377756 -12.908948604171258 -12.180993954889807 -8.436781114111245 -13.342727363971196 -11.490140579965473 -12.558246424604835 -13.826357357087671 -13.773969743235524 -13.706434847478144 -12.433210071781922
